,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,1.0,18.5,0.8421021775420979,18.47830995634919,15.262457285483059,12.0,59.889599999999994,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,1.0,18.5,0.8421021775420979,18.432470102091905,15.288424500064012,12.0,59.59040955566173,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,1.0,18.5,0.8421021775420979,18.38760061285051,15.31328897165213,12.0,61.29303583373151,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,1.0,18.5,0.8421021775420979,18.34367366374296,15.337084405356046,12.0,61.29303583373151,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,1.0,18.5,0.8421021775420979,18.300662255206465,15.359843500751536,12.0,59.97705494505498,60.0,3.594378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,1.0,18.5,0.8421021775420979,18.258540188441103,15.381597981815453,12.0,60.654071667463015,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,1.0,18.5,0.8421021775420979,18.21728204158436,15.402378625968772,12.0,60.654071667463015,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,1.0,18.5,0.8421021775420979,18.176863146594766,15.422215292255153,12.0,60.48847166746302,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,1.0,18.5,0.8421021775420979,18.137013592551735,15.438659662228229,11.0,60.34127166746301,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,1.0,18.5,0.8421021775420979,18.09763449461276,15.451445618200854,11.0,60.45276063067373,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,1.0,18.5,0.8421021775420979,18.05896360149508,15.463462639435782,11.0,61.31277018633546,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,1.0,18.5,0.8421021775420979,18.020981078255446,15.474734652753193,11.0,61.31277018633546,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,1.0,18.5,0.8421021775420979,18.623315017594802,15.487744957421752,11.0,61.07357018633546,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,16.633333333333333,0.8421021775420979,19.064193544757725,15.510839603735231,11.0,60.33563764930727,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.8421021775420979,19.013055090769832,15.534737649511003,11.0,60.63924701385579,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,0.8421021775420979,18.962932385375115,15.557500487778988,11.0,61.142543334926025,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,0.8421021775420979,18.913796554012926,15.579163041985428,11.0,60.75614333492602,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,17.566666666666666,0.8421021775420979,18.86561957787629,15.599759193106657,11.0,59.51855289058776,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,16.633333333333333,0.8421021775420979,18.818374268451976,15.61932181068423,11.0,59.84929956999533,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,15.0,0.8421021775420979,18.77203424281823,15.637882782936316,11.0,60.45442216913535,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,16.166666666666668,0.8421021775420979,18.726327925405986,15.652995759520252,10.0,60.42296645962748,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,18.5,0.8421021775420979,18.68115481546312,15.664396531601247,10.0,60.68706278069772,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,18.5,0.8421021775420979,18.636751093087742,15.674976429808378,10.0,59.84066278069771,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,18.5,0.8421021775420979,18.59309540060256,15.684761176554849,10.0,59.63826278069771,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,18.5,0.8421021775420979,18.550167011865103,15.693775725219599,10.0,59.5278627806977,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,15.933333333333334,0.8421021775420979,18.507945813482515,15.702044283045275,10.0,59.362262780697705,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,17.566666666666666,0.8421021775420979,18.466412286585303,15.709590333354708,10.0,59.19473024366951,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,18.5,0.8421021775420979,18.42554748914368,15.716436657106083,10.0,60.2504986144292,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,18.5,0.8421021775420979,18.38535786559336,15.722605451462083,10.0,61.04951055900637,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,18.5,0.8421021775420979,18.34582865397717,15.728118628438187,10.0,60.33191055900636,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,18.5,0.8421021775420979,18.306913923693745,15.73299710993178,10.0,59.87739971333029,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,18.5,0.8421021775420979,18.268596892487086,15.737261047800859,10.0,60.507336837076124,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
