,TumbleDryer,BaseLoad,P_HP,P_WB
2024-01-01 14:45:00,0.001,0.243,0.0,0.0
2024-01-01 15:00:00,0.001,0.091,0.0,0.0
2024-01-01 15:15:00,0.001,0.053,0.0,0.0
2024-01-01 15:30:00,0.001,0.053,1.3333333333333333,0.0
2024-01-01 15:45:00,0.001,0.07833333333333334,1.3333333333333333,0.0
2024-01-01 16:00:00,0.001,0.243,0.0,0.0
2024-01-01 16:15:00,0.001,0.21766666666666665,0.0,0.0
2024-01-01 16:30:00,0.001,0.091,0.0,0.0
2024-01-01 16:45:00,0.001,0.053,0.0,0.0
2024-01-01 17:00:00,0.001,0.053,2.933333333333333,0.0
2024-01-01 17:15:00,0.001,0.10366666666666666,1.3333333333333333,0.0
2024-01-01 17:30:00,0.001,0.243,0.0,0.0
2024-01-01 17:45:00,0.001,0.19233333333333333,0.0,0.0
2024-01-01 18:00:00,0.001,0.091,0.0,0.0
2024-01-01 18:15:00,0.001,0.053,0.0,0.0
2024-01-01 18:30:00,0.001,0.053,0.0,0.0
2024-01-01 18:45:00,0.001,0.129,0.0,0.0
2024-01-01 19:00:00,0.001,0.243,0.0,0.0
2024-01-01 19:15:00,0.001,0.16699999999999998,0.0,0.0
2024-01-01 19:30:00,0.001,0.091,4.0,0.0
2024-01-01 19:45:00,0.001,0.053,0.26666666666666666,0.0
2024-01-01 20:00:00,0.001,0.053,0.0,0.0
2024-01-01 20:15:00,0.001,0.15433333333333332,0.0,0.0
2024-01-01 20:30:00,0.001,0.21766666666666667,0.0,0.0
2024-01-01 20:45:00,0.001,0.16699999999999998,0.0,0.0
2024-01-01 21:00:00,0.001,0.091,0.0,0.0
2024-01-01 21:15:00,0.001,0.053,0.0,0.0
2024-01-01 21:30:00,0.001,0.053,0.0,0.0
2024-01-01 21:45:00,0.001,0.17966666666666667,0.0,0.0
2024-01-01 22:00:00,0.001,0.19233333333333333,0.0,0.0
2024-01-01 22:15:00,0.001,0.16699999999999998,0.0,0.0
2024-01-01 22:30:00,0.001,0.091,0.0,0.0
2024-01-01 22:45:00,0.001,0.053,0.0,0.0
2024-01-01 23:00:00,0.001,0.053,0.0,0.0
2024-01-01 23:15:00,0.001,0.205,0.0,0.0
2024-01-01 23:30:00,0.001,0.16699999999999998,0.0,0.0
2024-01-01 23:45:00,0.001,0.16699999999999998,0.0,0.7
2024-01-02 00:00:00,0.001,0.091,0.0,1.5
2024-01-02 00:15:00,0.001,0.053,0.0,1.5
2024-01-02 00:30:00,0.001,0.053,0.0,1.0
2024-01-02 00:45:00,0.001,0.23033333333333333,0.0,0.0
2024-01-02 01:00:00,0.001,0.14166666666666666,0.0,0.0
2024-01-02 01:15:00,0.001,0.16699999999999998,0.0,0.0
2024-01-02 01:30:00,0.001,0.091,0.0,0.0
2024-01-02 01:45:00,0.001,0.053,0.0,1.5
2024-01-02 02:00:00,0.001,0.06566666666666666,0.0,0.3
2024-01-02 02:15:00,0.001,0.243,0.0,1.2
2024-01-02 02:30:00,0.001,0.11633333333333333,0.0,1.1
2024-01-02 02:45:00,0.001,0.16699999999999998,0.0,0.0
2024-01-02 03:00:00,0.001,0.091,0.0,0.0
2024-01-02 03:15:00,0.001,0.053,0.0,0.0
2024-01-02 03:30:00,0.001,0.091,0.0,0.0
2024-01-02 03:45:00,0.001,0.243,0.0,0.0
2024-01-02 04:00:00,0.001,0.091,0.0,0.0
2024-01-02 04:15:00,0.001,0.16699999999999998,2.4,0.0
2024-01-02 04:30:00,0.001,0.091,0.0,0.0
2024-01-02 04:45:00,0.001,0.053,0.0,0.0
2024-01-02 05:00:00,0.001,0.11633333333333333,2.1333333333333333,0.0
2024-01-02 05:15:00,0.001,0.243,1.3333333333333333,0.0
2024-01-02 05:30:00,0.001,0.06566666666666666,4.0,0.0
2024-01-02 05:45:00,0.001,0.16699999999999998,1.3333333333333333,0.0
2024-01-02 06:00:00,0.001,0.091,0.0,0.0
2024-01-02 06:15:00,0.001,0.053,0.0,0.0
2024-01-02 06:30:00,0.001,0.14166666666666666,0.0,0.0
2024-01-02 06:45:00,0.001,0.23033333333333333,0.0,1.1
2024-01-02 07:00:00,0.001,0.066,0.0,1.5
2024-01-02 07:15:00,0.001,0.18000000000000002,0.0,1.5
2024-01-02 07:30:00,0.001,0.10400000000000001,0.0,1.5
2024-01-02 07:45:00,0.001,0.066,4.0,1.5
2024-01-02 08:00:00,0.001,0.17826666666666666,0.26666666666666666,1.4
2024-01-02 08:15:00,0.001,0.205,0.0,1.5
2024-01-02 08:30:00,0.001,0.053,0.0,1.3
2024-01-02 08:45:00,0.001,0.16699999999999998,0.5333333333333333,0.0
2024-01-02 09:00:00,0.001,0.091,1.6,0.0
2024-01-02 09:15:00,0.001,0.053,0.0,1.1
2024-01-02 09:30:00,0.001,0.19233333333333333,0.0,1.4
2024-01-02 09:45:00,0.001,0.17966666666666667,0.0,0.3
2024-01-02 10:00:00,0.001,0.053,0.0,1.5
2024-01-02 10:15:00,0.001,0.16699999999999998,0.0,1.3
2024-01-02 10:30:00,0.001,0.091,0.0,0.0
2024-01-02 10:45:00,0.001,0.053,0.0,0.6
2024-01-02 11:00:00,0.001,0.21766666666666665,0.0,1.5
2024-01-02 11:15:00,0.001,0.15433333333333332,4.0,1.5
2024-01-02 11:30:00,0.001,0.053,0.26666666666666666,1.5
2024-01-02 11:45:00,0.001,0.16699999999999998,0.0,1.5
2024-01-02 12:00:00,0.001,0.091,0.0,1.5
2024-01-02 12:15:00,0.001,0.053,0.0,0.9
2024-01-02 12:30:00,0.001,0.243,0.0,0.0
2024-01-02 12:45:00,0.001,0.129,0.0,0.0
2024-01-02 13:00:00,0.001,0.053,0.0,0.0
2024-01-02 13:15:00,0.001,0.16699999999999998,0.0,1.0
2024-01-02 13:30:00,0.001,0.091,0.0,0.8
2024-01-02 13:45:00,0.001,0.07833333333333334,3.466666666666667,0.9
2024-01-02 14:00:00,0.001,0.243,0.5333333333333333,1.5
2024-01-02 14:15:00,0.001,0.10366666666666666,0.0,0.4
2024-01-02 14:30:00,0.001,0.05993333333333333,0.0,0.8
2024-01-02 14:45:00,0.001,0.18000000000000002,0.0,0.0
2024-01-02 15:00:00,0.001,0.10400000000000001,0.5333333333333333,1.2
2024-01-02 15:15:00,0.001,0.11666666666666667,3.7333333333333334,1.5
2024-01-02 15:30:00,0.001,0.2632,0.0,1.5
2024-01-02 15:45:00,0.001,0.1993333333333333,0.0,1.5
2024-01-02 16:00:00,0.001,0.174,0.0,1.5
2024-01-02 16:15:00,0.001,0.3984,0.0,1.5
2024-01-02 16:30:00,0.001,0.212,0.0,1.5
2024-01-02 16:45:00,0.001,0.20966666666666667,0.0,1.5
2024-01-02 17:00:00,0.001,0.243,0.0,0.1
2024-01-02 17:15:00,0.001,0.11924,0.0,1.5
2024-01-02 17:30:00,0.001,0.10663219735291429,1.3333333333333333,1.4
2024-01-02 17:45:00,0.001,0.19855219735291427,2.6666666666666665,1.5
2024-01-02 18:00:00,0.001,0.20917977610985172,0.0,0.2
2024-01-02 18:15:00,0.001,0.3317092730589211,0.0,0.0
2024-01-02 18:30:00,0.001,0.36559388886286776,0.0,0.4
2024-01-02 18:45:00,0.001,0.1988237423726735,0.0,1.5
2024-01-02 19:00:00,0.001,0.1970904090393402,0.0,1.5
2024-01-02 19:15:00,0.001,0.31244462131383927,0.0,1.0
2024-01-02 19:30:00,0.001,0.22310927305892114,0.0,0.6
2024-01-02 19:45:00,0.001,0.3682426063922544,0.0,1.5
2024-01-02 20:00:00,0.001,0.4745562750928748,3.2,1.5
2024-01-02 20:15:00,0.001,0.3265521973529143,1.0666666666666667,1.5
2024-01-02 20:30:00,0.001,0.30131043947058284,0.0,0.0
2024-01-02 20:45:00,0.001,0.42003549288116193,0.0,1.4
2024-01-02 21:00:00,0.001,0.35841476780403353,0.0,1.5
2024-01-02 21:15:00,0.001,0.30170927305892115,0.0,0.2
2024-01-02 21:30:00,0.001,0.3685759397255878,0.0,0.0
2024-01-02 21:45:00,0.001,0.34664644277651835,0.0,0.0
2024-01-02 22:00:00,0.001,0.3161611719215543,0.0,0.6
2024-01-02 22:15:00,0.001,0.42161643540267535,0.0,1.5
2024-01-02 22:30:00,0.001,0.37637593972558775,0.0,1.5
2024-01-02 22:45:00,0.001,0.49150927305892106,0.0,1.5
2024-01-02 23:00:00,0.001,0.30604260639225445,0.0,1.1
2024-01-02 23:15:00,0.001,0.2173759397255878,0.0,0.0
2024-01-02 23:30:00,0.001,0.17135733553729035,0.0,0.0
2024-01-02 23:45:00,0.001,0.16699999999999998,0.0,1.3
2024-01-03 00:00:00,0.001,0.10366666666666666,0.0,0.0
2024-01-03 00:15:00,0.001,0.243,0.0,0.0
2024-01-03 00:30:00,0.001,0.11633333333333333,0.0,0.0
2024-01-03 00:45:00,0.001,0.053,0.0,0.0
2024-01-03 01:00:00,0.001,0.053,0.0,1.5
2024-01-03 01:15:00,0.001,0.16699999999999998,0.0,0.3
2024-01-03 01:30:00,0.001,0.129,0.0,0.4
2024-01-03 01:45:00,0.001,0.243,0.0,1.1
2024-01-03 02:00:00,0.001,0.091,0.0,0.0
2024-01-03 02:15:00,0.001,0.053,0.0,0.0
2024-01-03 02:30:00,0.001,0.053,0.0,1.0
2024-01-03 02:45:00,0.001,0.16699999999999998,0.0,0.0
2024-01-03 03:00:00,0.001,0.15433333333333332,0.0,1.4
2024-01-03 03:15:00,0.001,0.243,0.0,1.5
2024-01-03 03:30:00,0.001,0.06566666666666666,0.0,0.2
2024-01-03 03:45:00,0.001,0.053,0.0,0.0
2024-01-03 04:00:00,0.001,0.053,0.0,0.6
2024-01-03 04:15:00,0.001,0.16699999999999998,3.466666666666667,0.9
2024-01-03 04:30:00,0.001,0.17966666666666667,2.933333333333333,0.3
2024-01-03 04:45:00,0.001,0.23033333333333333,0.0,1.5
2024-01-03 05:00:00,0.001,0.053,0.26666666666666666,1.5
2024-01-03 05:15:00,0.001,0.053,0.5333333333333333,1.5
2024-01-03 05:30:00,0.001,0.053,1.8666666666666667,1.5
2024-01-03 05:45:00,0.001,0.16699999999999998,2.6666666666666665,1.5
2024-01-03 06:00:00,0.001,0.205,0.0,1.0
2024-01-03 06:15:00,0.001,0.205,0.0,1.5
2024-01-03 06:30:00,0.001,0.053,0.0,1.5
2024-01-03 06:45:00,0.001,0.053,0.0,1.5
2024-01-03 07:00:00,0.001,2.1321333333333334,0.0,1.5
2024-01-03 07:15:00,0.001,0.32693333333333335,1.0666666666666667,1.5
2024-01-03 07:30:00,0.001,0.23033333333333333,3.7333333333333334,1.5
2024-01-03 07:45:00,0.001,0.17966666666666667,0.0,1.5
2024-01-03 08:00:00,0.001,0.053,0.0,1.5
2024-01-03 08:15:00,0.001,0.053,0.0,1.5
2024-01-03 08:30:00,0.001,0.053,0.0,1.5
2024-01-03 08:45:00,0.001,0.16699999999999998,0.0,1.5
2024-01-03 09:00:00,0.001,0.25566666666666665,0.0,1.5
2024-01-03 09:15:00,0.001,0.15433333333333332,0.0,1.5
2024-01-03 09:30:00,0.001,0.053,0.0,1.5
2024-01-03 09:45:00,0.001,0.053,3.2,1.5
2024-01-03 10:00:00,0.001,0.053,1.0666666666666667,1.5
2024-01-03 10:15:00,0.001,0.16699999999999998,0.0,1.1
2024-01-03 10:30:00,0.001,0.28099999999999997,0.0,0.0
2024-01-03 10:45:00,0.001,0.129,0.8,0.0
2024-01-03 11:00:00,0.001,0.053,2.933333333333333,0.0
2024-01-03 11:15:00,0.001,0.053,0.0,0.0
2024-01-03 11:30:00,0.001,0.053,0.0,0.0
2024-01-03 11:45:00,0.001,0.19233333333333333,0.0,0.4
2024-01-03 12:00:00,0.001,0.28099999999999997,0.0,1.2
2024-01-03 12:15:00,0.001,0.10366666666666666,0.0,0.0
2024-01-03 12:30:00,0.001,0.053,0.0,0.0
2024-01-03 12:45:00,0.001,0.053,0.0,0.9
2024-01-03 13:00:00,0.001,0.053,0.0,1.5
2024-01-03 13:15:00,0.001,0.21766666666666667,0.0,1.5
2024-01-03 13:30:00,0.001,0.28099999999999997,1.0666666666666667,1.0
2024-01-03 13:45:00,0.001,0.07833333333333334,3.2,0.0
2024-01-03 14:00:00,0.001,0.053,0.0,0.0
2024-01-03 14:15:00,0.001,0.053,0.0,0.2
2024-01-03 14:30:00,0.001,0.053,0.0,1.5
2024-01-03 14:45:00,0.001,0.243,1.8666666666666667,1.5
2024-01-03 15:00:00,0.001,0.28099999999999997,0.26666666666666666,1.5
2024-01-03 15:15:00,0.001,0.053,0.0,0.1
2024-01-03 15:30:00,0.001,0.053,0.0,0.0
2024-01-03 15:45:00,0.001,0.053,1.6,0.1
2024-01-03 16:00:00,0.001,0.053,2.6666666666666665,1.5
2024-01-03 16:15:00,0.001,0.26833333333333337,0.0,1.3
2024-01-03 16:30:00,0.001,0.25566666666666665,0.0,0.0
2024-01-03 16:45:00,0.001,0.053,0.0,0.0
2024-01-03 17:00:00,0.001,0.053,0.0,0.7
2024-01-03 17:15:00,0.001,0.053,0.0,1.0
2024-01-03 17:30:00,0.001,0.053,0.0,1.4
2024-01-03 17:45:00,0.001,0.2978736263137219,2.1333333333333333,1.2
2024-01-03 18:00:00,0.001,0.350618864019581,2.1333333333333333,0.0
2024-01-03 18:15:00,0.001,0.2055521973529143,0.0,0.0
2024-01-03 18:30:00,0.001,0.2055521973529143,0.0,0.0
2024-01-03 18:45:00,0.001,0.2055521973529143,0.0,0.0
2024-01-03 19:00:00,0.001,0.19293131841174857,0.0,0.0
2024-01-03 19:15:00,0.001,0.39966666666666667,0.0,0.0
2024-01-03 19:30:00,0.001,0.205,0.0,0.0
2024-01-03 19:45:00,0.001,0.053,2.1333333333333333,0.0
2024-01-03 20:00:00,0.001,0.053,0.0,0.0
2024-01-03 20:15:00,0.001,0.053,0.0,0.0
2024-01-03 20:30:00,0.001,0.053,0.0,0.0
2024-01-03 20:45:00,0.001,0.3443333333333333,1.8666666666666667,0.0
2024-01-03 21:00:00,0.001,0.17966666666666667,2.4,0.0
2024-01-03 21:15:00,0.001,0.053,0.0,0.0
2024-01-03 21:30:00,0.001,0.053,0.0,0.0
2024-01-03 21:45:00,0.001,0.053,0.0,0.0
2024-01-03 22:00:00,0.001,0.08845769209802667,0.0,0.0
2024-01-03 22:15:00,0.001,0.5095521973529143,0.0,0.7
2024-01-03 22:30:00,0.001,0.33108553068624763,0.0,1.5
2024-01-03 22:45:00,0.001,0.3265521973529143,0.0,0.4
2024-01-03 23:00:00,0.001,0.3336464427765184,0.0,0.3
2024-01-03 23:15:00,0.001,0.33837593972558777,0.0,1.5
2024-01-03 23:30:00,0.001,0.2318904090393402,0.0,1.5
2024-01-03 23:45:00,0.001,0.3688237423726735,0.0,1.5
2024-01-04 00:00:00,0.001,0.1513411414903116,0.0,1.5
2024-01-04 00:15:00,0.001,0.08612869633593744,0.0,0.1
2024-01-04 00:30:00,0.001,0.08455219735291429,0.0,1.4
2024-01-04 00:45:00,0.001,0.08455219735291429,0.0,0.1
2024-01-04 01:00:00,0.001,0.1478855306862476,0.0,0.2
2024-01-04 01:15:00,0.001,0.3717243587646933,0.0,1.5
2024-01-04 01:30:00,0.001,0.10366666666666666,0.0,1.5
2024-01-04 01:45:00,0.001,0.053,0.0,0.2
2024-01-04 02:00:00,0.001,0.053,0.0,0.0
2024-01-04 02:15:00,0.001,0.053,0.0,0.0
2024-01-04 02:30:00,0.001,0.14166666666666666,0.0,0.0
2024-01-04 02:45:00,0.001,0.3443333333333333,0.0,0.0
2024-01-04 03:00:00,0.001,0.091,0.0,0.0
2024-01-04 03:15:00,0.001,0.053,0.0,0.0
2024-01-04 03:30:00,0.001,0.053,0.0,0.0
2024-01-04 03:45:00,0.001,0.053,0.0,0.0
2024-01-04 04:00:00,0.001,0.16699999999999998,0.8,0.0
2024-01-04 04:15:00,0.001,0.319,0.0,0.0
2024-01-04 04:30:00,0.001,0.091,0.8,0.0
2024-01-04 04:45:00,0.001,0.053,0.0,1.2
2024-01-04 05:00:00,0.001,0.053,0.0,1.5
2024-01-04 05:15:00,0.001,0.053,0.0,1.5
2024-01-04 05:30:00,0.001,0.19233333333333333,4.0,1.5
2024-01-04 05:45:00,0.001,0.2936666666666667,4.0,0.7
2024-01-04 06:00:00,0.001,0.091,4.0,0.0
2024-01-04 06:15:00,0.001,0.053,0.0,1.0
2024-01-04 06:30:00,0.001,0.053,0.0,1.5
2024-01-04 06:45:00,0.001,0.053,0.0,1.5
2024-01-04 07:00:00,0.001,0.2499333333333333,0.0,1.5
2024-01-04 07:15:00,0.001,0.4006,1.8666666666666667,1.5
2024-01-04 07:30:00,0.001,0.225,2.1333333333333333,1.5
2024-01-04 07:45:00,0.001,0.187,0.0,1.5
2024-01-04 08:00:00,0.001,0.187,0.0,1.5
2024-01-04 08:15:00,0.001,0.15586666666666668,3.466666666666667,1.5
2024-01-04 08:30:00,0.001,0.243,1.0666666666666667,1.5
2024-01-04 08:45:00,0.001,0.243,0.0,1.5
2024-01-04 09:00:00,0.001,0.091,0.0,1.5
2024-01-04 09:15:00,0.001,0.053,0.0,1.5
2024-01-04 09:30:00,0.001,0.053,0.0,1.5
2024-01-04 09:45:00,0.001,0.07833333333333334,0.0,1.5
2024-01-04 10:00:00,0.001,0.243,0.0,1.5
2024-01-04 10:15:00,0.001,0.21766666666666665,0.0,1.5
2024-01-04 10:30:00,0.001,0.091,3.2,1.5
2024-01-04 10:45:00,0.001,0.053,2.933333333333333,1.5
2024-01-04 11:00:00,0.001,0.053,0.0,1.5
2024-01-04 11:15:00,0.001,0.10366666666666666,0.0,1.5
2024-01-04 11:30:00,0.001,0.243,0.0,1.5
2024-01-04 11:45:00,0.001,0.19233333333333333,0.0,1.5
2024-01-04 12:00:00,0.001,0.091,2.1333333333333333,1.5
2024-01-04 12:15:00,0.001,0.053,0.26666666666666666,1.5
2024-01-04 12:30:00,0.001,0.053,0.0,1.5
2024-01-04 12:45:00,0.001,0.129,0.0,1.5
2024-01-04 13:00:00,0.001,0.33132,3.466666666666667,0.1
2024-01-04 13:15:00,0.001,0.16699999999999998,1.0666666666666667,1.3
2024-01-04 13:30:00,0.001,0.1878,0.0,1.5
2024-01-04 13:45:00,0.001,0.174,0.0,1.5
2024-01-04 14:00:00,0.001,0.174,0.0,1.5
2024-01-04 14:15:00,0.001,0.2753333333333333,0.0,1.5
2024-01-04 14:30:00,0.001,0.33866666666666667,0.0,0.6
2024-01-04 14:45:00,0.001,0.20733333333333331,0.0,1.2
2024-01-04 15:00:00,0.001,0.091,2.6666666666666665,1.5
2024-01-04 15:15:00,0.001,0.053,2.933333333333333,1.5
2024-01-04 15:30:00,0.001,0.053,0.0,1.5
2024-01-04 15:45:00,0.001,0.17966666666666667,0.0,1.5
2024-01-04 16:00:00,0.001,0.24661333333333332,0.0,1.5
2024-01-04 16:15:00,0.001,0.30269999999999997,0.0,1.5
2024-01-04 16:30:00,0.001,0.22669999999999998,0.0,1.5
2024-01-04 16:45:00,0.001,0.18869999999999998,2.4,1.5
2024-01-04 17:00:00,0.001,0.18869999999999998,2.1333333333333333,1.5
2024-01-04 17:15:00,0.001,0.3596313184117486,0.0,1.5
2024-01-04 17:30:00,0.001,0.33425219735291434,0.0,1.5
2024-01-04 17:45:00,0.001,0.33425219735291434,0.0,1.5
2024-01-04 18:00:00,0.001,0.2582521973529143,0.0,1.5
2024-01-04 18:15:00,0.001,0.2139417578823314,0.0,1.5
2024-01-04 18:30:00,0.001,0.22096666666666664,2.933333333333333,0.1
2024-01-04 18:45:00,0.001,0.5000333333333333,1.6,0.0
2024-01-04 19:00:00,0.001,0.4113666666666667,0.0,1.4
2024-01-04 19:15:00,0.001,0.4437942454236041,0.0,1.5
2024-01-04 19:30:00,0.19936030919213968,0.42092374237267355,0.0,1.5
2024-01-04 19:45:00,1.7798584200956205,0.4341904090393402,0.0,1.5
2024-01-04 20:00:00,1.9083628405002044,0.3341904090393402,0.0,0.6
2024-01-04 20:15:00,1.2705341635296237,0.5141542030367056,3.2,0.0
2024-01-04 20:30:00,0.6289654370282111,0.5013855306862477,1.3333333333333333,0.0
2024-01-04 20:45:00,0.26816878738727257,0.5520521973529143,0.0,0.0
2024-01-04 21:00:00,0.001,0.476456945827449,0.0,0.5
2024-01-04 21:15:00,0.001,0.33837593972558777,0.0,1.3
2024-01-04 21:30:00,0.001,0.37637593972558775,0.0,1.5
2024-01-04 21:45:00,0.001,0.42036403535306205,0.0,1.5
2024-01-04 22:00:00,0.001,0.3106237423726735,3.466666666666667,1.5
2024-01-04 22:15:00,0.001,0.5118237423726735,1.0666666666666667,1.5
2024-01-04 22:30:00,0.047599999999999996,0.42636474847453465,0.0,1.5
2024-01-04 22:45:00,1.643048217049416,0.6329379850784153,0.0,1.5
2024-01-04 23:00:00,1.9473821803476017,0.7087855306862476,0.0,1.2
2024-01-04 23:15:00,1.9800067705896622,0.5810445245843864,0.0,0.0
2024-01-04 23:30:00,1.421988411811932,0.3092759397255878,0.0,0.0
2024-01-04 23:45:00,0.001,0.4348092730589211,0.0,0.0
2024-01-05 00:00:00,0.001,0.3868689800785326,0.0,0.7
2024-01-05 00:15:00,0.001,0.3215237423726735,0.0,1.5
2024-01-05 00:30:00,0.001,0.3999431656496898,0.0,0.1
2024-01-05 00:45:00,0.001,0.4941275787569374,0.0,0.0
2024-01-05 01:00:00,0.001,0.2247237423726735,0.0,0.7
2024-01-05 01:15:00,0.001,0.31452374237267355,0.0,1.5
2024-01-05 01:30:00,0.001,0.2385237423726735,0.0,1.5
2024-01-05 01:45:00,0.001,0.2005237423726735,0.0,0.5
2024-01-05 02:00:00,0.001,0.3137354928811619,0.0,1.4
2024-01-05 02:15:00,0.001,0.3407,0.0,1.5
2024-01-05 02:30:00,0.001,0.18869999999999998,0.0,1.5
2024-01-05 02:45:00,0.001,0.30269999999999997,0.0,1.5
2024-01-05 03:00:00,0.001,0.22669999999999998,0.0,1.0
2024-01-05 03:15:00,0.001,0.18869999999999998,0.0,0.0
2024-01-05 03:30:00,0.001,0.3280333333333333,0.0,0.0
2024-01-05 03:45:00,0.001,0.31536666666666663,0.0,0.0
2024-01-05 04:00:00,0.001,0.053,0.26666666666666666,0.0
2024-01-05 04:15:00,0.001,0.16699999999999998,4.0,0.0
2024-01-05 04:30:00,0.001,0.091,2.933333333333333,1.3
2024-01-05 04:45:00,0.001,0.053,0.0,0.0
2024-01-05 05:00:00,0.001,0.21766666666666665,0.8,0.0
2024-01-05 05:15:00,0.001,0.15433333333333332,1.0666666666666667,1.4
2024-01-05 05:30:00,0.001,0.053,2.933333333333333,1.5
2024-01-05 05:45:00,0.001,0.16699999999999998,4.0,1.5
2024-01-05 06:00:00,0.001,0.091,3.7333333333333334,1.5
2024-01-05 06:15:00,0.001,0.11366666666666665,0.0,1.5
2024-01-05 06:30:00,0.001,0.334,0.0,1.5
2024-01-05 06:45:00,0.001,0.22,0.0,1.5
2024-01-05 07:00:00,0.001,0.1509333333333333,2.1333333333333333,0.6
2024-01-05 07:15:00,0.001,0.6961999999999999,0.5333333333333333,1.5
2024-01-05 07:30:00,0.001,2.5029999999999997,0.0,1.5
2024-01-05 07:45:00,0.001,0.5711333333333334,0.0,1.5
2024-01-05 08:00:00,0.001,0.24733333333333332,0.0,1.5
2024-01-05 08:15:00,0.001,0.10366666666666666,3.2,1.5
2024-01-05 08:30:00,0.001,0.053,1.6,1.5
2024-01-05 08:45:00,0.001,0.16699999999999998,0.0,1.5
2024-01-05 09:00:00,0.001,0.091,0.0,1.5
2024-01-05 09:15:00,0.001,0.10366666666666666,0.0,1.5
2024-01-05 09:30:00,0.001,0.243,1.8666666666666667,1.5
2024-01-05 09:45:00,0.001,0.07833333333333334,2.933333333333333,1.5
2024-01-05 10:00:00,0.001,0.053,0.0,1.5
2024-01-05 10:15:00,0.001,0.16699999999999998,0.8,1.5
2024-01-05 10:30:00,0.001,0.091,1.6,1.5
2024-01-05 10:45:00,0.001,0.129,0.0,1.5
2024-01-05 11:00:00,0.001,0.243,0.0,1.5
2024-01-05 11:15:00,0.001,0.053,1.0666666666666667,1.5
