,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.233,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.14433333333333334,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.14633333333333334,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.12566666666666668,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.157,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.22033333333333335,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.136,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.136,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.081,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.3156666666666667,0.0,2.0
2024-01-01 03:30:00,0.001,0.0,0.20966666666666667,0.0,0.2
2024-01-01 03:45:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.11533333333333333,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.30866666666666664,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.18233333333333335,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.105,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.16699999999999998,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.11900000000000001,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.233,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.06833333333333333,0.0,0.2
2024-01-01 07:00:00,0.001,0.0,0.09466666666666666,0.0,1.2
2024-01-01 07:15:00,0.001,0.0,0.17733333333333334,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.233,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.18566666666666667,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.18766666666666668,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.18800000000000003,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.37533333333333335,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.043,0.0,1.4
2024-01-01 10:45:00,0.001,0.0,0.06366666666666666,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.23600000000000002,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.24333333333333335,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.10633333333333334,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.043,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.05333333333333333,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.198,2.3333333333333335,0.0
2024-01-01 12:30:00,0.001,0.0,0.06366666666666666,3.7333333333333334,0.0
2024-01-01 12:45:00,0.001,0.0,0.195,0.0,0.0
