,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-01 00:00:00,0.001,0.001,0.001,0.5020759397255878,0.0,2.0
2024-01-01 00:15:00,0.001,0.001,0.001,0.5254092730589212,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.001,0.5370759397255878,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.001,0.25474644277651837,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.001,0.1932173991176381,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.001,0.25503333333333333,0.0,1.6
2024-01-01 01:30:00,0.001,0.001,0.001,0.32736666666666664,0.0,2.4
2024-01-01 01:45:00,0.001,0.001,0.001,0.23336666666666664,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.001,0.3727,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.001,0.2840333333333333,0.0,0.0
2024-01-01 02:30:00,0.001,0.001,0.001,0.047,0.0,1.2
2024-01-01 02:45:00,0.001,0.001,0.001,0.18133333333333335,0.0,3.0
2024-01-01 03:00:00,0.001,0.001,0.001,0.12966666666666668,0.0,2.6
2024-01-01 03:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.001,0.22433333333333333,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.001,0.08833333333333335,0.0,0.0
2024-01-01 04:15:00,0.001,0.001,0.001,0.202,0.0,0.0
2024-01-01 04:30:00,0.001,0.001,0.001,0.06766666666666668,0.0,2.4
2024-01-01 04:45:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.001,0.13566666666666669,0.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.001,0.237,0.0,2.6
2024-01-01 05:30:00,0.001,0.001,0.001,0.21366666666666667,0.0,0.4
2024-01-01 05:45:00,0.001,0.001,0.001,0.16066666666666668,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.001,0.5927333333333333,6.533333333333333,0.0
2024-01-01 06:45:00,0.001,0.001,0.001,0.24733333333333332,7.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.001,0.3534666666666667,2.3333333333333335,0.4
2024-01-01 07:15:00,0.001,0.001,0.001,0.11166666666666666,0.0,3.0
2024-01-01 07:30:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.4
2024-01-01 07:45:00,0.001,0.001,0.001,0.0496,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.001,0.047,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.001,0.246,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.001,0.3816666666666667,0.0,2.8
2024-01-01 08:45:00,0.001,0.001,0.001,0.07666666666666666,0.0,3.0
2024-01-01 09:00:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.8
2024-01-01 09:15:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.001,0.24413333333333334,0.0,0.0
