,TumbleDryer,BaseLoad,P_EV,P_HP,P_WB
2024-01-07 10:30:00,0.001,0.09366666666666666,0.0,0.0,0.0
2024-01-07 10:45:00,0.001,0.23999999999999996,0.0,0.0,0.0
2024-01-07 11:00:00,0.001,0.15133333333333335,0.0,0.0,0.0
2024-01-07 11:15:00,0.001,0.14533333333333334,0.0,0.0,0.0
2024-01-07 11:30:00,0.001,0.246,0.0,0.0,0.0
2024-01-07 11:45:00,0.001,0.09133333333333332,0.0,0.0,0.0
2024-01-07 12:00:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 12:15:00,0.001,0.23999999999999996,0.0,0.0,0.0
2024-01-07 12:30:00,0.001,0.23733333333333334,0.0,2.4,0.0
2024-01-07 12:45:00,0.001,0.25766666666666665,0.0,0.8,0.0
2024-01-07 13:00:00,0.001,0.10166666666666666,0.0,0.0,0.0
2024-01-07 13:15:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 13:30:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 13:45:00,0.001,0.2786666666666667,0.0,0.0,0.0
2024-01-07 14:00:00,0.001,0.39599999999999996,0.0,0.0,0.0
2024-01-07 14:15:00,0.001,0.112,0.0,0.0,0.0
2024-01-07 14:30:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 14:45:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 15:00:00,0.001,0.07933333333333333,0.0,0.0,0.0
2024-01-07 15:15:00,0.001,0.43833333333333335,0.0,0.0,0.0
2024-01-07 15:30:00,0.001,0.269,0.0,0.0,0.0
2024-01-07 15:45:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 16:00:00,0.001,0.05,0.0,2.6666666666666665,0.0
2024-01-07 16:15:00,0.001,0.05733333333333334,0.0,0.5333333333333333,0.0
2024-01-07 16:30:00,0.001,0.26333333333333336,0.0,0.0,0.0
2024-01-07 16:45:00,0.001,0.314,0.0,0.0,0.0
2024-01-07 17:00:00,0.001,0.20199999999999999,0.0,0.0,0.0
2024-01-07 17:15:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 17:30:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 17:45:00,0.001,0.23833333333333334,0.0,0.0,0.0
2024-01-07 18:00:00,0.001,0.19433333333333333,0.0,0.0,0.0
2024-01-07 18:15:00,0.001,0.18933333333333333,0.0,0.0,0.0
2024-01-07 18:30:00,0.001,0.21466666666666664,0.0,0.0,0.0
2024-01-07 18:45:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 19:00:00,0.001,0.206,0.0,0.0,0.0
2024-01-07 19:15:00,0.001,0.22666666666666666,0.0,0.5333333333333333,0.0
2024-01-07 19:30:00,0.001,0.05,0.0,2.6666666666666665,0.0
2024-01-07 19:45:00,0.001,0.17666666666666667,0.0,0.0,0.0
2024-01-07 20:00:00,0.001,0.2273333333333333,0.0,0.0,0.0
2024-01-07 20:15:00,0.001,0.17366666666666666,0.0,0.0,0.0
2024-01-07 20:30:00,0.001,0.259,0.0,0.0,0.0
2024-01-07 20:45:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 21:00:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 21:15:00,0.001,0.164,0.0,0.0,0.0
2024-01-07 21:30:00,0.001,0.3313333333333333,0.0,0.0,0.0
2024-01-07 21:45:00,0.001,0.284,0.0,0.0,0.0
2024-01-07 22:00:00,0.001,0.05733333333333334,0.0,0.0,0.0
2024-01-07 22:15:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 22:30:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 22:45:00,0.001,0.21033333333333334,0.0,0.0,0.0
2024-01-07 23:00:00,0.001,0.48433333333333334,0.0,0.0,0.0
2024-01-07 23:15:00,0.001,0.09200000000000001,0.0,0.0,0.0
2024-01-07 23:30:00,0.001,0.05,0.0,0.0,0.0
2024-01-07 23:45:00,0.001,0.05,0.0,0.0,0.0
