,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.20194124745755782,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.15915707570600685,0.0,1.0
2024-01-01 00:30:00,0.001,0.0,0.0578237423726735,1.3333333333333333,1.0
2024-01-01 00:45:00,0.001,0.0,0.08727245990206019,1.0666666666666667,0.0
2024-01-01 01:00:00,0.001,0.0,0.0893759397255878,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.24300711351109253,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.16621886401958097,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.05020695964705524,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.046,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.046,2.4,0.3333333333333333
2024-01-01 02:30:00,0.001,0.0,0.7564,0.0,3.0
2024-01-01 02:45:00,0.001,0.0,0.6550666666666666,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.046,0.0,0.3333333333333333
2024-01-01 03:15:00,0.001,0.0,0.046,0.0,3.3333333333333335
2024-01-01 03:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.7690666666666667,0.0,2.0
2024-01-01 04:00:00,0.001,0.0,0.10933333333333332,1.0666666666666667,0.3333333333333333
2024-01-01 04:15:00,0.001,0.0,0.4458,2.4,0.0
2024-01-01 04:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.058666666666666666,0.0,4.0
2024-01-01 05:00:00,0.001,0.0,0.23600000000000002,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.09666666666666666,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.046,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.046,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.7376666666666666,1.3333333333333333,0.0
2024-01-01 06:15:00,0.001,0.0,0.23600000000000002,0.0,3.3333333333333335
2024-01-01 06:30:00,0.001,0.0,0.084,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.046,0.0,4.333333333333333
2024-01-01 07:00:00,0.001,0.0,0.17926666666666666,0.26666666666666666,0.0
2024-01-01 07:15:00,0.001,0.0,0.48379999999999995,2.1333333333333333,0.0
2024-01-01 07:30:00,0.001,0.0,0.23600000000000002,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.08259999999999999,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.059000000000000004,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.059000000000000004,0.0,4.333333333333333
2024-01-01 08:30:00,0.001,0.0,0.7094666666666666,0.0,0.3333333333333333
2024-01-01 08:45:00,0.001,0.0,0.3287333333333333,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,2.3982666666666663,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.26139999999999997,2.4,0.0
2024-01-01 09:30:00,0.001,0.0,0.09933333333333333,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.24333333333333332,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.37,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.4465333333333333,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.8428666666666665,0.0,0.3333333333333333
2024-01-01 10:45:00,0.001,0.0,0.07826666666666666,0.0,5.0
2024-01-01 11:00:00,0.001,0.0,0.1324,0.0,5.0
2024-01-01 11:15:00,0.001,0.0,0.8584,0.0,5.0
2024-01-01 11:30:00,0.001,0.0,2.66812,1.3333333333333333,5.0
2024-01-01 11:45:00,0.001,0.0,0.46436474847453474,1.0666666666666667,5.0
2024-01-01 12:00:00,0.001,0.0,3.179623742372674,0.0,5.0
2024-01-01 12:15:00,0.001,0.0,3.994423742372674,0.0,5.0
2024-01-01 12:30:00,0.001,0.15033333333333332,0.5098904090393401,0.0,5.0
2024-01-01 12:45:00,0.001,2.25,0.6156904090393401,0.0,4.333333333333333
2024-01-01 13:00:00,0.001,1.0505333333333333,0.5589437423726735,0.0,0.0
2024-01-01 13:15:00,0.001,1.2004666666666668,0.07713418184325636,0.0,0.0
2024-01-01 13:30:00,0.001,0.0006000000000000001,0.20370927305892114,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.7955092730589212,0.0,3.3333333333333335
2024-01-01 14:00:00,0.001,0.0,0.2233759397255878,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.2233759397255878,1.0666666666666667,0.0
2024-01-01 14:30:00,0.001,0.0,0.2233759397255878,1.3333333333333333,0.0
2024-01-01 14:45:00,0.001,0.0,0.8265482071046131,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.24986666666666665,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.07334523770585906,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.07755219735291431,0.0,0.0
2024-01-01 15:45:00,0.001,0.0008666666666666667,0.14208553068624763,0.0,0.0
2024-01-01 16:00:00,0.001,1.2004666666666668,0.3338896084262082,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.8735759397255879,0.0,4.666666666666667
