,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.17766666666666667,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.151,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.14633333333333332,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.051,0.0,1.0
2024-01-01 01:30:00,0.001,0.0,0.051,0.0,1.0
2024-01-01 01:45:00,0.001,0.0,0.17766666666666667,0.0,2.0
2024-01-01 02:00:00,0.001,0.0,0.11433333333333333,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.07373333333333333,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.282,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.17933333333333332,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.29866666666666664,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.2353333333333333,0.0,2.3333333333333335
2024-01-01 03:30:00,0.001,0.0,0.12359999999999999,0.0,0.3333333333333333
2024-01-01 03:45:00,0.001,0.0,0.051,0.0,2.0
2024-01-01 04:00:00,0.001,0.0,0.5534666666666667,0.8,0.0
2024-01-01 04:15:00,0.001,0.0,0.207,2.6,0.0
2024-01-01 04:30:00,0.001,0.0,0.11433333333333333,3.0,3.6666666666666665
2024-01-01 04:45:00,0.001,0.0,0.051,2.2,3.0
2024-01-01 05:00:00,0.001,0.0,0.051,0.0,0.6666666666666666
2024-01-01 05:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.6581333333333333,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.16566666666666666,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.051,0.0,1.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.17766666666666667,1.2,4.666666666666667
2024-01-01 07:00:00,0.001,0.0,0.17300000000000001,1.4,0.6666666666666666
2024-01-01 07:15:00,0.001,0.0,0.12433333333333334,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.051,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.6002,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.8317333333333333,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.6351333333333333,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.25706666666666667,0.0,2.0
2024-01-01 08:45:00,0.001,0.0,0.3802666666666667,0.0,0.6666666666666666
2024-01-01 09:00:00,0.001,0.0,0.17459999999999998,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.31166666666666665,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.24833333333333335,0.0,2.6666666666666665
2024-01-01 09:45:00,0.001,0.0,0.07206666666666667,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.16219999999999998,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.2967,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.32069999999999993,0.0,1.0
2024-01-01 10:45:00,0.001,0.0,0.25003333333333333,0.0,0.0
2024-01-01 11:00:00,0.001,1.5003333333333333,0.19773549288116193,0.0,1.3333333333333333
2024-01-01 11:15:00,0.001,1.5003333333333333,0.1985237423726735,0.0,3.3333333333333335
2024-01-01 11:30:00,0.001,1.6502666666666665,0.6783237423726735,0.0,0.0
2024-01-01 11:45:00,0.40165028568849453,0.001,2.826857075706007,0.0,0.0
2024-01-01 12:00:00,1.7936349296414096,0.0,2.42359040903934,0.0,0.0
2024-01-01 12:15:00,1.9742961391433866,0.0,0.18669999999999998,0.0,0.0
2024-01-01 12:30:00,1.9603980523329312,0.0,0.19221774644058096,0.0,0.0
2024-01-01 12:45:00,0.9100461729923902,0.0,0.1985237423726735,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.32519040903934016,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.3970837423726735,0.0,2.0
2024-01-01 13:30:00,0.001,0.0,0.30701707570600684,0.0,4.666666666666667
2024-01-01 13:45:00,0.001,0.0,0.2115237423726735,0.0,1.0
2024-01-01 14:00:00,0.001,0.0,0.2115237423726735,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.33819040903934017,0.0,0.3333333333333333
2024-01-01 14:30:00,0.001,0.0,0.37165707570600687,0.0,0.6666666666666666
2024-01-01 14:45:00,0.001,0.0,0.5087237423726735,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.4143437423726735,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.31435707570600685,0.0,1.3333333333333333
2024-01-01 15:30:00,0.001,0.0,0.4444904090393402,0.0,3.0
2024-01-01 15:45:00,0.001,0.0,0.355200848509923,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.2283759397255878,1.6,0.0
2024-01-01 16:15:00,0.001,0.0,2.0310737801777594,1.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.9778855306862477,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,1.0690426063922547,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.2787092730589211,0.0,0.3333333333333333
2024-01-01 17:15:00,0.001,0.0,0.18382374237267352,0.0,1.6666666666666667
2024-01-01 17:30:00,0.001,0.0,0.3931437423726735,0.0,0.0
2024-01-01 17:45:00,1.097658519979849,0.0,0.36365040903934015,0.0,0.0
2024-01-01 18:00:00,1.885593053077702,0.0,0.6189970757060068,0.0,0.0
2024-01-01 18:15:00,1.9703161243890035,0.0,0.3481570757060068,0.0,4.0
2024-01-01 18:30:00,1.8448225303006172,0.0,0.3178237423726735,0.0,0.0
2024-01-01 18:45:00,0.24163535205144038,0.0007333333333333333,0.36500949694906937,0.0,0.0
2024-01-01 19:00:00,0.001,1.2004666666666668,0.4319314151412013,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.5671904090393401,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.625455060784422,0.0,3.6666666666666665
2024-01-01 19:45:00,0.001,0.0007333333333333333,2.1007426063922545,0.0,0.6666666666666666
