,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.33825219735291434,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.7882472526274439,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.5448521973529143,0.0,0.0,1.0
2024-01-01 00:45:00,0.001,0.0,0.41425219735291435,0.0,0.0,0.3333333333333333
2024-01-01 01:00:00,0.001,0.0,0.43958553068624767,0.0,0.0,1.3333333333333333
2024-01-01 01:15:00,0.001,0.0,0.33825219735291434,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.3437699437934953,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.32483418184325635,0.0,0.0,1.3333333333333333
2024-01-01 02:00:00,0.001,0.0,0.8283237423726735,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.27219040903934016,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.33685707570600687,0.0,2.933333333333333,2.3333333333333335
2024-01-01 02:45:00,0.001,0.0,0.19673549288116193,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.7187666666666667,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.20042435876469333,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.25391886401958097,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.32725219735291433,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.3945855306862477,0.0,1.6,0.0
2024-01-01 04:15:00,0.001,0.0,0.2172521973529143,0.0,4.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.6044313184117486,0.0,4.0,0.3333333333333333
2024-01-01 04:45:00,0.001,0.0,0.3189666666666666,0.0,1.8666666666666667,1.6666666666666667
2024-01-01 05:00:00,0.001,0.0,0.1857,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.2590333333333333,0.0,0.0,2.0
2024-01-01 05:30:00,0.001,0.0,0.4110333333333333,0.0,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.21103333333333332,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.1857,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.3189666666666666,0.0,3.2,1.6666666666666667
2024-01-01 06:30:00,0.001,0.0,0.45223333333333327,0.0,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.4588466666666667,0.0,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.5699333333333333,0.0,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,2.2849999999999997,0.0,0.0,1.0
2024-01-01 07:30:00,0.001,0.0,1.7606,0.0,0.0,3.3333333333333335
2024-01-01 07:45:00,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.4558666666666666,0.0,1.6,0.0
2024-01-01 08:15:00,0.001,0.0,0.19626666666666667,0.0,1.6,1.3333333333333333
2024-01-01 08:30:00,0.001,0.0,0.19986666666666666,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.3953333333333333,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.6018933333333333,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.31189999999999996,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.8397666666666666,0.0,0.0,2.0
2024-01-01 09:45:00,0.001,0.0,0.2825,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.2254333333333333,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.41136666666666666,1.8666666666666667,1.6,1.0
2024-01-01 10:30:00,0.001,0.0,0.2720333333333333,7.0,1.3333333333333333,0.3333333333333333
