,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.07555219735291431,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.08821886401958097,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.2655521973529143,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.164218864019581,0.0,3.0
2024-01-01 01:00:00,0.001,0.0,0.196,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.082,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.12000000000000001,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.234,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.12000000000000001,1.6,0.0
2024-01-01 02:30:00,0.001,0.0,0.18333333333333332,0.6666666666666666,0.0
2024-01-01 02:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.18333333333333332,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.196,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.18333333333333332,0.8,0.0
2024-01-01 04:00:00,0.001,0.0,0.09466666666666666,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.044,1.6,0.0
2024-01-01 04:30:00,0.001,0.0,0.056666666666666664,2.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.234,2.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.17066666666666666,1.6,0.0
2024-01-01 05:15:00,0.001,0.0,0.196,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.12000000000000001,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.234,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.196,0.4,0.0
2024-01-01 06:45:00,0.001,0.0,0.10733333333333334,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.044,0.0,2.6666666666666665
2024-01-01 07:30:00,0.001,0.0,0.18333333333333332,1.7333333333333334,0.0
2024-01-01 07:45:00,0.001,0.0,0.22133333333333335,2.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.6084666666666667,0.6666666666666666,0.0
2024-01-01 08:15:00,0.001,0.0,0.044,0.0,4.333333333333333
2024-01-01 08:30:00,0.001,0.0,0.044,0.0,5.0
2024-01-01 08:45:00,0.001,0.0,0.056666666666666664,0.0,5.0
2024-01-01 09:00:00,0.001,0.0,0.234,0.0,5.0
2024-01-01 09:15:00,0.001,0.0,0.24666666666666667,0.0,2.0
2024-01-01 09:30:00,0.001,0.0,0.12841391929411047,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.4753521973529143,1.3333333333333333,2.6666666666666665
2024-01-01 10:00:00,0.001,0.0,0.07555219735291431,1.0666666666666667,0.0
2024-01-01 10:15:00,0.001,0.0,0.1515521973529143,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.3813248599516735,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.40893912656872683,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.18883070201972876,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.2213759397255878,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.2213759397255878,0.0,2.3333333333333335
2024-01-01 11:45:00,0.001,0.0,0.30187785791771976,0.0,2.3333333333333335
2024-01-01 12:00:00,0.001,0.0,0.33408553068624763,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.15790842454899812,0.0,1.6666666666666667
2024-01-01 12:30:00,0.001,0.0,0.052854916158178236,1.2,1.0
2024-01-01 12:45:00,0.001,0.0,0.17682374237267354,1.0666666666666667,0.0
2024-01-01 13:00:00,0.001,0.0,0.1894904090393402,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.3668237423726735,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.4554904090393401,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.17682374237267354,0.0,2.6666666666666665
2024-01-01 14:00:00,0.001,0.0,0.0682,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.07114,0.0,2.6666666666666665
2024-01-01 14:30:00,0.001,0.0,0.2557,0.0,2.0
2024-01-01 14:45:00,0.001,0.0,0.46467266259875917,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.3181904090393402,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.1915237423726735,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.1915237423726735,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.24817458079089114,2.0,1.6666666666666667
2024-01-01 16:00:00,0.001,0.0,0.44397458079089114,0.26666666666666666,1.3333333333333333
2024-01-01 16:15:00,0.001,0.0,0.6418570757060068,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.33360432833345066,0.0,1.0
2024-01-01 16:45:00,0.001,0.0,0.33600927305892114,0.0,2.6666666666666665
2024-01-01 17:00:00,0.001,0.0,1.5025426063922545,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,1.8279816943019835,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.5821188640195809,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.5138840657843048,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.3076333333333333,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.3137,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.2653,0.0,3.0
2024-01-01 18:45:00,0.001,0.0,0.2687,1.4666666666666666,1.3333333333333333
2024-01-01 19:00:00,0.001,0.0,0.6352333333333334,0.8,0.0
2024-01-01 19:15:00,0.001,0.0,0.38475218811512085,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.3350292730589211,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.20837593972558782,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.20837593972558782,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.3223092730589211,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.33896308087589283,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.056666666666666664,0.0,0.0
