,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.43065707570600686,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.3127354928811619,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.5317000000000001,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.6170333333333334,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.3530333333333333,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.2049,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.2192726625987592,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.3135237423726735,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.5638570757060068,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.6305237423726735,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.3349745807908911,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.2452333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.1807,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.33236666666666664,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,1.4298600000000001,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.47733333333333333,0.0,2.6666666666666665
2024-01-01 04:00:00,0.001,0.0,0.17333333333333334,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.6990666666666667,0.0,3.3333333333333335
2024-01-01 04:30:00,0.001,0.0,0.166,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.11053333333333334,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.8424,10.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.336,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.11733333333333333,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.7058,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.30833333333333335,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.045,5.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.14833333333333334,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.27166666666666667,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.2984666666666667,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.08333333333333333,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.058,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.058,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.20006666666666667,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.24799999999999997,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.31966666666666665,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.21666666666666667,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.1781333333333333,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.18933333333333333,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.34646666666666665,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.23,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.196,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.3080666666666667,0.0,1.6666666666666667
2024-01-01 11:45:00,0.001,0.0,1.427,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,1.2187333333333334,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.3900666666666667,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.8254,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.25579999999999997,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.20279999999999998,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.16915299796604627,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.2501570757060068,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.4134904090393402,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.2511570757060068,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.19389040903934018,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.6181059959320926,1.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.166,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.8024,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.39266666666666666,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.21733333333333335,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.23426666666666665,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.21,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.058,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.207,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.25606666666666666,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.20226666666666668,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.7500666666666667,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.364215828248449,0.0,0.0
