,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.16523141514120135,0.0,0.3333333333333333
2024-01-01 00:15:00,0.001,0.0,0.26766666666666666,0.0,3.6666666666666665
2024-01-01 00:30:00,0.001,0.0,0.8494666666666666,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.3982,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.43166666666666664,0.0,1.3333333333333333
2024-01-01 01:15:00,0.001,0.0,0.287,0.0,3.3333333333333335
2024-01-01 01:30:00,0.001,0.0,0.19826666666666667,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.25466666666666665,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.3479333333333333,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.23800000000000002,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.5390666666666667,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.166,0.0,1.3333333333333333
2024-01-01 03:00:00,0.001,0.0,0.166,0.0,3.0
2024-01-01 03:15:00,0.001,0.0,0.25466666666666665,0.0,1.6666666666666667
2024-01-01 03:30:00,0.001,0.0,0.9717333333333332,0.0,2.6666666666666665
2024-01-01 03:45:00,0.001,0.0,0.3383333333333333,0.0,1.3333333333333333
2024-01-01 04:00:00,0.001,0.0,0.045,1.4666666666666666,0.0
2024-01-01 04:15:00,0.001,0.0,0.045,1.2,2.6666666666666665
2024-01-01 04:30:00,0.001,0.0,0.045,2.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.14400000000000002,2.0,2.6666666666666665
2024-01-01 05:00:00,0.001,0.0,0.39,1.8666666666666667,0.0
2024-01-01 05:15:00,0.001,0.0,0.5344666666666666,0.4,0.0
2024-01-01 05:30:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.045,1.4666666666666666,0.0
2024-01-01 06:00:00,0.001,0.0,0.05106666666666667,1.7333333333333334,0.0
2024-01-01 06:15:00,0.001,0.0,0.23966666666666667,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.6385333333333333,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.8956,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.5893333333333334,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.045,0.0,2.0
2024-01-01 07:30:00,0.001,0.0,0.06566666666666666,0.0,5.0
2024-01-01 07:45:00,0.001,0.0,0.2886666666666667,0.0,2.3333333333333335
2024-01-01 08:00:00,0.001,0.0,0.2763333333333333,1.8666666666666667,3.3333333333333335
2024-01-01 08:15:00,0.001,0.0,0.08299999999999999,0.5333333333333333,0.0
2024-01-01 08:30:00,0.001,0.0,0.045,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.048466666666666665,0.0,0.0
