,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.16299999999999998,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.17566666666666667,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.20099999999999998,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.13766666666666666,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.09966666666666667,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.19993333333333335,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.18472435876469334,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.2983521973529143,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.32806994379349524,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.3470426063922544,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.4647640353530621,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.2578237423726735,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.21409040903934018,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.3012472433896504,1.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.291,1.5
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.291,1.5
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.4167256605648055,0.9
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.29582374237267356,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.12535707570600685,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.0608237423726735,1.4
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.5938904090393403,1.5
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.17566666666666667,1.5
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.20099999999999998,1.5
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.049,0.3
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.5820666666666666,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.049,0.8
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.19413333333333332,1.5
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.36,1.5
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.17,0.5
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.17,1.5
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.17,1.5
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.16193333333333335,1.5
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.09966666666666667,1.5
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.087,1.2
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.06166666666666667,1.5
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.125,1.5
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.049,0.6
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.049,1.4
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.16299999999999998,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.049,0.2
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.17566666666666667,0.7
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.20099999999999998,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.13766666666666666,1.3
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.049,1.1
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.09966666666666667,0.1
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.087,1.5
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.06166666666666667,1.5
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.125,1.5
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.18226666666666666,1.5
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.44880000000000003,1.5
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.21366666666666667,0.1
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.16299999999999998,1.1
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.44880000000000003,0.1
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.17566666666666667,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.20099999999999998,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.13766666666666666,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.05057649898302314,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,1.8998904090393403,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,2.2778675151765895,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.9713759397255878,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.4033759397255878,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.2466464427765184,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.2015521973529143,0.3
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.14176056476732793,1.5
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.13342374237267351,1.5
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.31549040903934017,1.5
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.5054446213138392,1.5
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.42164260639225437,1.1
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.3426464427765184,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.020933333333333335,0.14510519531896057,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.31359415481395836,0.10450927305892115,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.7784300551217537,0.07554810113736685,0.4
2024-01-02 23:00:00,0.001,0.001,0.0,0.19031532135688214,0.2254904090393402,1.5
2024-01-02 23:15:00,0.001,0.001,0.0,0.16125635070014202,0.1748237423726735,1.5
2024-01-02 23:30:00,0.001,0.001,0.0,0.9356263301377817,0.0608237423726735,1.5
2024-01-02 23:45:00,0.001,0.001,0.0,0.8501022392556616,0.05057649898302314,1.5
2024-01-03 00:00:00,0.001,0.001,0.0,0.11419909048795261,0.049,1.5
2024-01-03 00:15:00,0.001,0.001,0.0,0.2357076404471998,0.049,1.5
2024-01-03 00:30:00,0.001,0.001,0.0,0.6393256247629363,0.216,0.9
2024-01-03 00:45:00,0.001,0.001,0.0,0.3796138767187912,0.322,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.17,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.17,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.13773333333333335,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.13766666666666666,0.8
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.049,0.8
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.09966666666666667,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.087,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.06166666666666667,0.2
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.125,1.4
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.5820666666666666,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.16299999999999998,1.1
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.05073333333333333,1.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.06199999999999999,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.06199999999999999,0.2
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.26126666666666665,1.5
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.335,1.5
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.1956208789411657,1.5
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.2145521973529143,1.5
2024-01-03 09:15:00,0.001,0.001,0.0008,0.001,0.2145521973529143,1.5
2024-01-03 09:30:00,0.001,0.001,1.2004666666666668,0.001,0.737218864019581,1.5
2024-01-03 09:45:00,0.001,0.001,0.001,0.001,0.19341886401958097,1.5
2024-01-03 10:00:00,0.001,0.001,0.001,0.001,0.6451104394705829,1.5
2024-01-03 10:15:00,0.001,0.001,0.001,0.001,0.049,1.5
2024-01-03 10:30:00,0.001,0.001,0.001,0.001,0.44880000000000003,0.7
2024-01-03 10:45:00,0.001,0.001,0.001,0.001,0.0974,1.1
2024-01-03 11:00:00,0.001,0.001,0.001,0.001,0.17,1.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.001,0.22066666666666668,1.1
2024-01-03 11:30:00,0.001,0.001,0.45080000000000003,0.001,0.7598,1.5
2024-01-03 11:45:00,0.001,0.001,0.7506666666666667,0.001,0.20800000000000002,1.5
2024-01-03 12:00:00,0.001,0.001,0.001,0.001,0.3800666666666667,1.5
2024-01-03 12:15:00,0.001,0.001,0.001,0.001,0.3155333333333334,1.5
2024-01-03 12:30:00,0.001,0.001,0.001,0.001,0.049,1.5
2024-01-03 12:45:00,0.001,0.001,0.001,0.001,0.06166666666666667,0.6
2024-01-03 13:00:00,0.001,0.001,0.001,0.001,0.239,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.001,0.6580666666666667,1.4
2024-01-03 13:30:00,0.001,0.001,1.3504,0.001,0.049,1.5
2024-01-03 13:45:00,0.001,0.001,1.0505333333333333,0.001,0.049,1.5
2024-01-03 14:00:00,0.001,0.001,0.001,0.001,0.18541886401958096,1.0
2024-01-03 14:15:00,0.001,0.001,0.0007333333333333333,0.001,0.2015521973529143,1.5
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.366218864019581,1.5
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.7153521973529143,0.8
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.1405313184117486,1.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.16464666666666664,1.5
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.3351487175293867,0.9
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.3372521973529144,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.46391886401958093,1.4
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.4892521973529143,1.5
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.3049855306862476,1.5
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.19101043947058285,1.5
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.18469999999999998,0.8
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.7177666666666666,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.3056333333333333,0.9
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.4957,1.5
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.30569999999999997,0.9
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.8387666666666667,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.28956666666666664,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.23536666666666664,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.30232666666666663,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.22269999999999998,1.4
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.18469999999999998,1.5
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.32550110834120655,1.5
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.3490759397255878,1.5
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.46660927305892114,1.5
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.6600759397255878,1.5
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.5082915266183402,0.1
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,1.5731494121752725,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,1.4629426063922544,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.09392164779051025,0.4072759397255878,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.2165984273480836,0.3620759397255878,0.0
2024-01-03 22:15:00,0.05373565240384421,0.001,0.0,1.1430523432723534,0.5259543569007429,0.0
2024-01-03 22:30:00,0.7920347860576631,0.001,0.0,0.1447400146355617,0.5399192113425239,1.5
2024-01-03 22:45:00,0.7920347860576631,0.001,0.0,0.1411019904780345,0.34665707570600685,0.8
2024-01-03 23:00:00,0.7920347860576631,0.001,0.0,0.2720530160899676,0.3183904090393402,0.0
2024-01-03 23:15:00,0.7920347860576631,0.001,0.0,0.6309848638715755,0.3175237423726735,0.0
2024-01-03 23:30:00,0.7920347860576631,0.001,0.0,0.12937987831482983,0.6931237423726735,0.0
2024-01-03 23:45:00,0.7920347860576631,0.001,0.0,0.030467620384202202,0.31609616361573606,0.0
2024-01-04 00:00:00,0.7920347860576631,0.001,0.0,0.001,0.33669999999999994,1.0
2024-01-04 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.18469999999999998,1.5
2024-01-04 00:30:00,0.7920347860576631,0.001,0.0,0.001,0.18469999999999998,1.5
2024-01-04 00:45:00,0.7920347860576631,0.001,0.0,0.001,0.12137333333333332,1.5
2024-01-04 01:00:00,0.7920347860576631,0.001,0.0,0.001,0.049,1.2
2024-01-04 01:15:00,0.7920347860576631,0.001,0.0,0.001,0.13766666666666666,0.0
2024-01-04 01:30:00,0.05373565240384421,0.001,0.0,0.001,0.239,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.44880000000000003,0.9
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.09966666666666667,1.5
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.239,0.4
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.087,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.049,1.3
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.06166666666666667,1.5
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.239,1.5
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.125,1.5
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.21366666666666667,1.5
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.16299999999999998,1.5
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.049,0.4
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.5820666666666666,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.07486465174508192,0.7
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.22021886401958093,1.5
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.24555219735291428,1.5
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.0935521973529143,1.5
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.6205521973529143,1.5
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.07003479823527621,1.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.13766666666666666,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.049,0.8
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.049,1.5
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,0.049,0.8
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.09966666666666667,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.001,0.087,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.001,0.06166666666666667,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.001,0.239,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.001,0.125,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.001,0.049,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.001,0.44880000000000003,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.001,0.049788249491511574,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.001,0.2254904090393402,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.11168793632775932,0.1748237423726735,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.19883213881083456,0.0608237423726735,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,1.1919111899081825,0.0608237423726735,0.0
