,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.21969040903934017,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.0518237423726735,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.0518237423726735,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.09897266259875921,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.33266666666666667,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.7294,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.04,0.0,1.6666666666666667
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.182,0.0,0.3333333333333333
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.2813333333333334,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.15833333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.4398,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.04733333333333333,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.264,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.21733333333333335,0.0,2.3333333333333335
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.133,0.0,5.0
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.6666666666666666
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.04,0.0,1.3333333333333333
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.09866666666666667,0.0,2.0
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.2506666666666667,0.0,0.0
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.17933333333333332,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.133,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.15,0.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.23733333333333334,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.14133333333333334,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.133,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.09133333333333332,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.14400000000000002,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.23,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.5031333333333333,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.2662666666666667,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.14266666666666666,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.13066666666666665,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.23,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.133,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.18733333333333332,0.0,2.3333333333333335
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.11333333333333333,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.154,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.21733333333333335,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.133,0.0,0.0
2024-01-01 12:00:00,0.001,0.047599999999999996,0.0,0.001,0.23866666666666667,0.0,0.0
2024-01-01 12:15:00,0.001,1.6749872683640312,0.0,0.001,0.06199999999999999,0.0,0.0
2024-01-01 12:30:00,0.001,1.938184883948303,0.0,0.001,0.192,0.0,0.0
2024-01-01 12:45:00,0.001,1.4662601493572336,0.0,0.001,0.24266,0.0,0.0
2024-01-01 13:00:00,0.001,0.3818595141041135,0.0,0.001,0.2402333333333333,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.42636666666666667,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.4807,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.3177347982352762,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,1.3503333333333332,0.001,0.5182521973529143,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,1.6502666666666668,0.001,0.3892521973529143,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,1.5003333333333333,0.001,0.20725219735291428,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.15066666666666664,0.001,0.38825219735291433,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.3294014649019429,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.21369999999999997,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.36569999999999997,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.23903333333333332,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.20503333333333332,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.4671,8.066666666666666,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.27903333333333336,11.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.25603333333333333,11.0,2.3333333333333335
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.3787,11.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.22244725262744378,7.333333333333333,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.5674521973529143,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.4788521973529143,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.3105855306862476,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.26697219735291433,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.25321886401958094,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.08131043947058286,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.15254029298038857,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.18306994379349525,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.2339759397255878,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.3563759397255878,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.34370927305892107,0.0,0.0
2024-01-01 20:15:00,0.001,0.11520820983748822,0.0,0.001,0.33472550025500497,0.0,0.0
2024-01-01 20:30:00,0.001,1.7347724020109978,0.0,0.001,0.3590998940327538,0.0,0.0
2024-01-01 20:45:00,0.001,1.9241623818578888,0.0,0.001,0.9543188640195809,0.0,0.0
2024-01-01 21:00:00,0.001,1.3724456512705567,0.0,0.001,0.35880135893469667,0.0,0.0
2024-01-01 21:15:00,0.001,0.49477567460616234,0.0,0.001,0.4090759397255878,0.0,0.0
2024-01-01 21:30:00,0.001,1.0457780529994918,0.0,0.001,0.3350759397255878,0.0,0.0
2024-01-01 21:45:00,0.001,1.0608854825074443,0.0,0.001,0.31332868709814404,0.0,0.0
2024-01-01 22:00:00,0.001,0.367845361219503,0.0,0.001,0.1875237423726735,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.2726412474575578,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.31703333333333333,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.36569999999999997,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.3050333333333333,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.22703333333333334,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.1757,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.2687,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.3550333333333333,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.3730333333333333,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.31103333333333333,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.1757,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.1757,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.2687,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.31161333333333335,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.276,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.09866666666666667,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.133,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.29533333333333334,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.28933333333333333,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.04733333333333333,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.04,0.0,0.0
