,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.570735492881162,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.5815237423726735,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.8495904090393401,0.0,0.0,2.3333333333333335
2024-01-01 00:45:00,0.001,0.0,0.1898704090393402,0.0,0.0,2.0
2024-01-01 01:00:00,0.001,0.0,0.18082374237267348,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.05907458079089117,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.31366666666666665,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.3206666666666667,0.0,0.0,3.6666666666666665
2024-01-01 02:00:00,0.001,0.0,0.27166666666666667,0.0,0.0,1.0
2024-01-01 02:15:00,0.001,0.0,0.7020666666666667,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.169,0.0,0.0,2.3333333333333335
2024-01-01 02:45:00,0.001,0.0,0.16373333333333334,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.202,0.0,0.0,1.6666666666666667
2024-01-01 03:15:00,0.001,0.0,0.6110666666666665,0.0,2.0,2.6666666666666665
2024-01-01 03:30:00,0.001,0.0,0.113,0.0,0.0,3.6666666666666665
2024-01-01 03:45:00,0.001,0.0,0.1423333333333333,0.0,5.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.5800666666666666,0.0,0.3333333333333333,0.0
2024-01-01 04:15:00,0.001,0.0,0.16066666666666668,0.0,0.3333333333333333,1.3333333333333333
2024-01-01 04:30:00,0.001,0.0,0.17099999999999999,0.0,3.6666666666666665,2.6666666666666665
2024-01-01 04:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.4468,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.12033333333333333,0.0,0.0,3.0
2024-01-01 05:30:00,0.001,0.0,0.15566666666666668,0.0,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.202,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.5088,0.0,3.6666666666666665,0.0
2024-01-01 06:15:00,0.001,0.0,0.5800666666666666,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.047,1.4666666666666666,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.047,3.6666666666666665,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.21033333333333332,0.0,0.0,2.3333333333333335
2024-01-01 07:15:00,0.001,0.0,0.2826666666666667,0.0,1.6666666666666667,0.0
2024-01-01 07:30:00,0.001,0.0,0.047,0.0,0.3333333333333333,4.666666666666667
2024-01-01 07:45:00,0.001,0.0,0.047,0.0,0.0,5.0
2024-01-01 08:00:00,0.001,0.0,0.047,0.0,0.0,3.3333333333333335
2024-01-01 08:15:00,0.001,0.0,0.047,0.0,0.0,1.6666666666666667
2024-01-01 08:30:00,0.001,0.0,0.19166666666666668,0.0,0.0,1.6666666666666667
2024-01-01 08:45:00,0.001,0.0007333333333333333,0.2524,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,1.2004666666666668,0.24233333333333335,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.169,0.0,0.0,3.0
2024-01-01 09:30:00,1.349903287396694,0.001,0.169,0.0,0.0,1.0
2024-01-01 09:45:00,1.9543692345505406,0.0005333333333333334,0.22066666666666668,0.0,3.0,0.0
2024-01-01 10:00:00,1.6781960525128936,0.0,0.2996,0.0,0.0,0.0
2024-01-01 10:15:00,0.29146574527918295,0.0,0.078,0.0,0.0,0.0
2024-01-01 10:30:00,0.23495749603437022,0.0,0.1423333333333333,0.0,0.0,2.6666666666666665
2024-01-01 10:45:00,0.001,0.0,0.113,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.047,0.0,0.0,3.6666666666666665
