,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.2273333333333333,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.126,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.18933333333333333,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.15133333333333335,0.0,0.0,2.4
2024-01-01 03:45:00,0.001,0.0,0.20199999999999999,0.0,0.0,3.0
2024-01-01 04:00:00,0.001,0.0,0.05,0.0,0.0,3.0
2024-01-01 04:15:00,0.001,0.0,0.05,0.0,3.3333333333333335,3.0
2024-01-01 04:30:00,0.001,0.0,0.05,0.0,1.0,2.0
2024-01-01 04:45:00,0.001,0.0,0.11333333333333333,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.23999999999999996,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.05,0.0,2.6666666666666665,0.0
2024-01-01 05:30:00,0.001,0.0,0.05,0.0,0.3333333333333333,0.0
2024-01-01 05:45:00,0.001,0.0,0.18326666666666666,0.0,0.0,2.2
2024-01-01 06:00:00,0.001,0.0,0.34186666666666665,0.0,1.6666666666666667,3.0
2024-01-01 06:15:00,0.001,0.0,0.23999999999999996,0.0,2.3333333333333335,3.0
2024-01-01 06:30:00,0.001,0.0,0.08800000000000001,0.0,4.0,0.4
2024-01-01 06:45:00,0.001,0.0,0.05,5.866666666666666,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.05,6.6,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.05,0.0,2.3333333333333335,0.0
2024-01-01 07:30:00,0.001,0.0,0.23513333333333333,0.0,0.0,0.8
2024-01-01 07:45:00,0.001,0.0,0.13899999999999998,0.0,0.0,2.6
2024-01-01 08:00:00,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.063,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.0578,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.20233333333333334,0.0,0.0,2.4
2024-01-01 09:00:00,0.001,0.0,0.7100666666666666,0.0,0.0,3.0
2024-01-01 09:15:00,0.001,0.0,0.19626666666666667,0.0,2.3333333333333335,3.0
2024-01-01 09:30:00,0.001,0.0,0.33820407773996053,0.0,0.0,3.0
2024-01-01 09:45:00,0.001,0.0,0.06529040903934016,0.0,0.0,3.0
2024-01-01 10:00:00,0.001,0.0,0.1849411414903116,0.0,0.0,3.0
2024-01-01 10:15:00,0.001,0.0003333333333333333,0.2583759397255878,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.6007333333333332,0.10637593972558781,1.4666666666666666,0.0,0.0
2024-01-01 10:45:00,0.001,0.6007333333333332,0.09486994379349527,5.133333333333334,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,1.6376855306862477,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,2.2563681315686095,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.6644000000000001,0.0,2.3333333333333335,2.0
2024-01-01 11:45:00,0.001,6.666666666666667e-05,0.05,0.0,0.0,3.0
2024-01-01 12:00:00,0.001,0.001,0.05,0.0,0.0,1.2
2024-01-01 12:15:00,0.001,1.2004666666666668,0.05,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.07533333333333332,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.7730666666666667,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.4921333333333333,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,1.6191333333333333,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,2.0435333333333334,0.0,0.0,3.0
2024-01-01 13:45:00,0.001,0.001,0.5960666666666666,0.0,0.0,3.0
2024-01-01 14:00:00,0.001,0.9006000000000001,0.2384736263137219,0.0,0.6666666666666666,3.0
2024-01-01 14:15:00,0.001,1.5003333333333333,0.1575521973529143,0.0,1.6666666666666667,0.8
2024-01-01 14:30:00,0.001,0.00046666666666666666,0.0815521973529143,0.0,0.0,2.6
2024-01-01 14:45:00,0.001,0.0,0.0815521973529143,0.0,0.0,2.6
2024-01-01 15:00:00,0.001,0.0,0.0815521973529143,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.6122716113921371,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.164,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.05,5.866666666666666,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.09033333333333333,4.4,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.171,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.2723333333333333,0.0,0.0,2.8
2024-01-01 16:45:00,0.001,0.0,0.323,0.0,0.0,1.0
2024-01-01 17:00:00,0.001,0.0,0.171,0.0,2.3333333333333335,0.0
2024-01-01 17:15:00,0.001,0.0,0.171,0.0,0.0,0.6
2024-01-01 17:30:00,0.001,0.0,0.15486666666666668,0.0,0.0,2.6
2024-01-01 17:45:00,0.001,0.0,0.1922393292654259,0.0,0.0,0.2
2024-01-01 18:00:00,0.001,0.0,0.39596202043147727,0.0,0.0,3.0
2024-01-01 18:15:00,0.001,0.0,0.23050927305892113,0.0,0.0,1.4
2024-01-01 18:30:00,0.001,0.0,0.33537593972558777,0.0,0.0,3.0
2024-01-01 18:45:00,0.001,0.0,0.33537593972558777,0.0,0.0,1.4
2024-01-01 19:00:00,0.001,0.0,0.2597023134118659,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.3893904394705829,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.3208055306862476,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.0002,0.13783469226802997,0.0,0.3333333333333333,0.0
2024-01-01 20:00:00,0.001,0.30086666666666667,0.2143759397255878,0.0,2.0,0.0
2024-01-01 20:15:00,0.001,0.9006000000000001,0.2143759397255878,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.512709273058921,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.3840307020197287,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.29278824949151155,0.0,0.0,1.8
2024-01-01 21:15:00,0.001,0.001,0.22464871752938667,0.0,0.0,0.8
2024-01-01 21:30:00,0.001,0.001,0.2267521973529143,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.4144855306862476,0.0,0.0,2.0
2024-01-01 22:00:00,0.001,1.2004666666666668,0.4375521973529143,0.0,0.0,1.4
2024-01-01 22:15:00,0.001,1.2004666666666668,0.32355219735291435,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.29725647778957387,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.00046666666666666666,0.30382374237267357,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.40515707570600684,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.37971128798050585,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.23050927305892113,0.0,0.0,0.4
2024-01-01 23:45:00,0.001,0.0,0.32906994379349525,0.0,0.0,2.6
2024-01-02 00:00:00,0.001,0.0,0.6668855306862477,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.3991521973529143,0.0,0.0,0.2
2024-01-02 00:30:00,0.001,0.0,0.4197521973529143,0.0,0.0,3.0
2024-01-02 00:45:00,0.001,0.0,0.12678406578430476,0.0,0.0,3.0
2024-01-02 01:00:00,0.001,0.0,0.06133333333333334,0.0,0.0,1.0
2024-01-02 01:15:00,0.001,0.0,0.3165333333333333,0.0,0.0,1.2
2024-01-02 01:30:00,0.001,0.0,0.2086,0.0,0.0,3.0
2024-01-02 01:45:00,0.001,0.0,0.23999999999999996,0.0,0.0,0.4
2024-01-02 02:00:00,0.001,0.0,0.08800000000000001,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.05,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.5830666666666666,0.0,0.0,0.4
2024-01-02 03:00:00,0.001,0.0,0.2273333333333333,0.0,0.0,3.0
2024-01-02 03:15:00,0.001,0.0,0.126,0.0,0.0,0.4
