,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.08666666666666667,0.0,0.0
2024-01-01 00:15:00,0.0,0.13066666666666665,0.0,0.0
2024-01-01 00:30:00,0.0,0.05,0.0,0.0
2024-01-01 00:45:00,0.0,0.05,0.0,0.0
2024-01-01 01:00:00,0.0,0.05,0.0,0.0
2024-01-01 01:15:00,0.0,0.05,0.0,0.0
2024-01-01 01:30:00,0.0,0.07933333333333333,0.0,0.0
2024-01-01 01:45:00,0.0,0.13799999999999998,0.0,2.0
2024-01-01 02:00:00,0.0,0.05,0.0,0.0
2024-01-01 02:15:00,0.0,0.05,0.0,1.6
2024-01-01 02:30:00,0.0,0.05,0.0,0.6
2024-01-01 02:45:00,0.0,0.05,0.0,0.0
2024-01-01 03:00:00,0.0,0.07200000000000001,0.0,2.0
2024-01-01 03:15:00,0.0,0.14533333333333334,0.0,0.8
2024-01-01 03:30:00,0.0,0.4498,0.0,0.0
2024-01-01 03:45:00,0.0,0.05,0.6666666666666666,0.0
2024-01-01 04:00:00,0.0,0.05,1.3333333333333333,0.0
2024-01-01 04:15:00,0.0,0.05,1.8666666666666667,1.4
2024-01-01 04:30:00,0.0,0.06466666666666668,2.0,1.0
2024-01-01 04:45:00,0.0,0.15266666666666667,2.0,0.0
2024-01-01 05:00:00,0.0,0.05,1.4666666666666666,0.0
2024-01-01 05:15:00,0.0,0.05,0.0,0.0
2024-01-01 05:30:00,0.0,0.05,0.0,0.0
2024-01-01 05:45:00,0.0,0.05,0.4,0.0
2024-01-01 06:00:00,0.0,0.05733333333333334,0.0,0.0
2024-01-01 06:15:00,0.0,0.16,0.0,0.0
2024-01-01 06:30:00,0.0,0.05,0.0,0.0
2024-01-01 06:45:00,0.0,0.05,1.4666666666666666,0.0
2024-01-01 07:00:00,0.0,0.05,1.4666666666666666,0.0
2024-01-01 07:15:00,0.0,0.05,0.0,0.0
2024-01-01 07:30:00,0.0,0.05,0.0,0.0
2024-01-01 07:45:00,0.0,0.16,0.0,0.0
2024-01-01 08:00:00,0.0,0.05733333333333334,0.0,0.0
2024-01-01 08:15:00,0.0,0.05,0.0,0.0
2024-01-01 08:30:00,0.0,0.05,0.0,0.0
2024-01-01 08:45:00,0.0,0.05,0.0,0.0
2024-01-01 09:00:00,0.0,0.05,0.0,1.8
2024-01-01 09:15:00,0.0,0.15266666666666667,0.0,0.2
2024-01-01 09:30:00,0.0,0.06466666666666668,0.0,0.0
2024-01-01 09:45:00,0.0,0.05,0.0,0.0
2024-01-01 10:00:00,0.0,0.05,0.0,0.0
2024-01-01 10:15:00,0.0,0.05,0.0,0.0
2024-01-01 10:30:00,0.0,0.05,0.0,0.0
2024-01-01 10:45:00,0.0,0.14533333333333334,0.0,0.0
2024-01-01 11:00:00,0.0,0.6050666666666668,0.0,0.0
2024-01-01 11:15:00,0.0,0.05,0.0,0.0
2024-01-01 11:30:00,0.0,1.1817333333333335,0.0,0.0
2024-01-01 11:45:00,0.0,2.2746,0.0,0.0
2024-01-01 12:00:00,0.0,0.4816333333333333,0.0,0.0
2024-01-01 12:15:00,0.0,0.28669999999999995,0.0,2.0
2024-01-01 12:30:00,0.0,0.7611,0.0,0.0
2024-01-01 12:45:00,0.0,0.18900983231635643,0.0,0.0
2024-01-01 13:00:00,0.0,0.20879040903934015,0.0,0.0
2024-01-01 13:15:00,0.0,0.2831237423726735,0.0,0.0
2024-01-01 13:30:00,0.0,0.3315237423726735,0.0,0.0
2024-01-01 13:45:00,0.0,0.5005104090393401,0.0,0.6
2024-01-01 14:00:00,0.0,0.3816037423726735,0.0,1.6
2024-01-01 14:15:00,0.0,0.3185237423726735,0.0,0.0
2024-01-01 14:30:00,0.0,0.31045707570600684,0.0,0.0
2024-01-01 14:45:00,0.0,0.1857,0.0,0.0
2024-01-01 15:00:00,0.0,0.1857,0.4,0.0
2024-01-01 15:15:00,0.0,0.26249999999999996,2.0,0.0
2024-01-01 15:30:00,0.0,0.2427,0.5333333333333333,2.0
2024-01-01 15:45:00,0.0,0.20676666666666665,0.0,0.0
2024-01-01 16:00:00,0.0,0.3197,0.0,0.0
2024-01-01 16:15:00,0.0,0.3171,0.0,2.2
2024-01-01 16:30:00,0.0,0.3067,0.0,0.0
2024-01-01 16:45:00,0.0,0.3727,0.0,0.0
2024-01-01 17:00:00,0.0,0.2766133333333334,0.0,0.0
2024-01-01 17:15:00,0.0,0.09663932926542587,0.0,0.0
2024-01-01 17:30:00,0.0,0.0618237423726735,0.0,0.0
2024-01-01 17:45:00,0.0,0.0618237423726735,0.0,0.0
2024-01-01 18:00:00,0.0,0.0618237423726735,0.0,0.0
2024-01-01 18:15:00,0.0,0.12049040903934016,0.0,0.0
2024-01-01 18:30:00,0.0,0.11103141514120136,0.0,0.0
2024-01-01 18:45:00,0.0,0.05,0.0,0.0
2024-01-01 19:00:00,0.0,0.05,0.0,2.4
2024-01-01 19:15:00,0.0,0.16529808180786804,0.0,0.0
2024-01-01 19:30:00,0.0,0.18282374237267351,0.0,0.0
2024-01-01 19:45:00,0.0,0.23415707570600686,0.0,0.0
2024-01-01 20:00:00,0.0,0.3944083941177554,0.0,0.0
2024-01-01 20:15:00,0.0,0.3500759397255878,0.0,0.0
2024-01-01 20:30:00,0.0,0.25327593972558776,0.0,2.6
2024-01-01 20:45:00,0.7503333333333333,0.3500759397255878,0.0,0.6
2024-01-01 21:00:00,2.25,0.34586898007853256,0.0,0.0
2024-01-01 21:15:00,0.9006000000000001,0.3814550607844221,0.0,0.0
2024-01-01 21:30:00,0.7506666666666667,0.532232774075898,0.0,0.6
2024-01-01 21:45:00,0.0003333333333333333,0.2694092730589211,0.0,2.0
2024-01-01 22:00:00,0.0,0.3764626063922545,0.0,0.0
2024-01-01 22:15:00,0.0,0.3546620204314773,0.0,0.0
2024-01-01 22:30:00,0.0,0.3315237423726735,0.0,0.4
2024-01-01 22:45:00,0.0,0.3681904090393402,0.0,3.0
2024-01-01 23:00:00,0.0,0.8376023134118659,0.0,0.0
2024-01-01 23:15:00,0.0,0.3500759397255878,0.0,0.0
2024-01-01 23:30:00,0.0,0.3097426063922545,0.0,0.0
2024-01-01 23:45:00,0.0,0.7621426063922545,0.0,0.0
2024-01-02 00:00:00,0.0,0.08491672838306398,0.0,0.0
2024-01-02 00:15:00,0.0,0.513045835622292,0.0,0.0
2024-01-02 00:30:00,0.0,0.1813759397255878,0.0,1.8
2024-01-02 00:45:00,0.0,0.0933759397255878,0.0,2.2
