,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.08566666666666668,0.0,1.2
2024-01-01 01:30:00,0.001,0.0,0.12966666666666668,0.0,1.2
2024-01-01 01:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.049,0.0,0.4
2024-01-01 04:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.12966666666666668,0.0,2.0
2024-01-01 05:30:00,0.001,0.0,0.049,0.0,2.0
2024-01-01 05:45:00,0.001,0.0,0.049,0.0,2.0
2024-01-01 06:00:00,0.001,0.0,0.049,0.0,1.6
2024-01-01 06:15:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.049,0.0,1.6
2024-01-01 07:00:00,0.001,0.0,0.049,0.0,2.0
2024-01-01 07:15:00,0.001,0.0,0.049,0.0,2.0
2024-01-01 07:30:00,0.001,0.0,0.08566666666666668,0.0,2.0
2024-01-01 07:45:00,0.001,0.0,0.12966666666666668,0.0,1.0666666666666667
2024-01-01 08:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.48546666666666666,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.6627333333333333,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.07793333333333334,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.096,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.08013333333333333,2.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.09866666666666667,15.0,1.8666666666666667
2024-01-01 11:30:00,0.001,0.0,0.14006666666666667,6.0,1.3333333333333333
2024-01-01 11:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.049,0.0,1.4666666666666666
2024-01-01 16:15:00,0.001,0.0,0.08566666666666668,0.0,1.7333333333333334
2024-01-01 16:30:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.049,0.0,1.2
2024-01-01 21:00:00,0.001,0.0,0.049,0.0,2.0
2024-01-01 21:15:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.053533333333333336,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.11966666666666667,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.16366666666666668,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.0558,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.049,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.12966666666666668,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.049,0.0,0.0
