,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,0.63218782267566,14.99364770850032,13.502703867645936,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,0.63218782267566,14.98014057023492,13.508379234247188,12.0,59.908,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.63218782267566,14.966794129113508,13.513873178827064,12.0,59.6688,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.63218782267566,14.953605561074532,13.519189284676933,12.0,59.44799999999999,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.63218782267566,14.94057209484958,13.524331067174526,12.0,59.19039999999999,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.63218782267566,14.92769101096903,13.529301975065119,12.0,59.794742092689916,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.63218782267566,14.914959640786458,13.534105391718555,12.0,61.04602388915433,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.63218782267566,14.902375365521417,13.538744636362578,12.0,60.84362388915432,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.63218782267566,14.889693972253891,13.541196010882901,11.0,60.770023889154324,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.63218782267566,14.876858809851324,13.541205483947163,11.0,60.20936837075968,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.63218782267566,14.86413323400098,13.541109907655791,11.0,60.22012001911134,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.63218782267566,14.851515468377663,13.54091149205224,11.0,60.8400860009556,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.63218782267566,14.839003769511816,13.540612405010897,11.0,61.10255824175828,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.63218782267566,14.826596426171472,13.540214773033169,11.0,60.605758241758274,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.63218782267566,14.814291758755845,13.539720682028635,11.0,60.513758241758275,60.0,0.0,0.0,0.0,0,0,0,0.0
