,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-04 22:00:00,0.001,0.001,0.001,0.546755060784422,0.0
2024-01-04 22:15:00,0.001,0.001,0.001,0.28090432833345064,0.0
2024-01-04 22:30:00,0.001,0.001,0.001,0.6141759397255878,0.0
2024-01-04 22:45:00,0.001,0.001,0.001,0.7474426063922546,0.0
2024-01-04 23:00:00,0.001,0.001,0.001,0.2143759397255878,0.0
2024-01-04 23:15:00,0.001,0.001,0.001,0.2890426063922545,0.0
2024-01-04 23:30:00,0.001,0.001,0.001,0.5593759397255877,0.0
2024-01-04 23:45:00,0.001,0.001,0.001,0.8614426063922545,0.0
2024-01-05 00:00:00,0.001,0.001,0.001,0.21122294175954154,0.0
2024-01-05 00:15:00,0.001,0.001,0.001,0.20044871752938667,0.0
2024-01-05 00:30:00,0.001,0.001,0.001,0.171,0.0
2024-01-05 00:45:00,0.001,0.001,0.001,0.27519102543136,0.0
2024-01-05 01:00:00,0.001,0.001,0.001,0.3115521973529143,0.0
2024-01-05 01:15:00,0.001,0.001,0.001,0.2715521973529143,0.0
2024-01-05 01:30:00,0.001,0.001,0.001,0.0815521973529143,0.0
2024-01-05 01:45:00,0.001,0.001,0.001,0.0815521973529143,0.0
2024-01-05 02:00:00,0.001,0.001,0.001,0.07085073245097144,0.0
2024-01-05 02:15:00,0.001,0.001,0.001,0.205,0.0
2024-01-05 02:30:00,0.001,0.001,0.001,0.15233333333333335,0.0
2024-01-05 02:45:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-05 03:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-05 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 03:30:00,0.001,0.001,0.001,0.112,0.0
2024-01-05 03:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-05 04:00:00,0.001,0.001,0.001,0.05,0.2
2024-01-05 04:15:00,0.001,0.001,0.001,0.21466666666666664,1.0
2024-01-05 04:30:00,0.001,0.001,0.001,0.7350666666666666,0.6
2024-01-05 04:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 05:00:00,0.001,0.001,0.001,0.5634666666666667,0.0
2024-01-05 05:15:00,0.001,0.001,0.001,0.15333333333333332,1.4
2024-01-05 05:30:00,0.001,0.001,0.001,0.05,2.8
2024-01-05 05:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-05 06:00:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-05 06:15:00,0.001,0.001,0.001,0.09833333333333334,0.2
2024-01-05 06:30:00,0.001,0.001,0.001,0.205,3.0
2024-01-05 06:45:00,0.001,0.001,0.001,1.0919333333333334,3.0
2024-01-05 07:00:00,0.001,0.001,0.001,2.172,3.0
2024-01-05 07:15:00,0.001,0.001,0.001,1.0201333333333333,3.0
2024-01-05 07:30:00,0.001,0.001,0.001,0.23999999999999996,0.4
2024-01-05 07:45:00,0.001,0.001,0.001,0.23553333333333332,0.0
2024-01-05 08:00:00,0.001,0.001,0.001,0.218,0.0
2024-01-05 08:15:00,0.001,0.001,0.001,0.063,1.6
2024-01-05 08:30:00,0.001,0.001,0.001,0.063,0.8
2024-01-05 08:45:00,0.001,0.001,0.001,0.5848,0.0
2024-01-05 09:00:00,0.001,0.001,0.001,0.17666666666666667,1.4
2024-01-05 09:15:00,0.001,0.001,0.001,0.35366666666666663,2.4
2024-01-05 09:30:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-05 09:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 10:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 10:15:00,0.001,0.001,0.001,0.05,1.4
2024-01-05 10:30:00,0.001,0.001,0.001,0.111,2.2
2024-01-05 10:45:00,0.001,0.001,0.001,0.3950000000000001,0.0
2024-01-05 11:00:00,0.001,0.001,0.001,0.17766666666666667,0.0
2024-01-05 11:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 11:30:00,0.001,0.001,0.001,0.05,1.4
2024-01-05 11:45:00,0.001,0.001,0.001,0.05,0.2
2024-01-05 12:00:00,0.001,0.001,0.001,0.112,0.0
2024-01-05 12:15:00,0.001,0.001,0.001,0.36966666666666664,0.0
2024-01-05 12:30:00,0.001,0.001,0.001,0.20199999999999999,0.0
2024-01-05 12:45:00,0.001,0.001,0.001,0.055200000000000006,2.8
2024-01-05 13:00:00,0.001,0.001,0.001,0.063,2.4
2024-01-05 13:15:00,0.001,0.001,0.001,0.063,0.0
2024-01-05 13:30:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-05 13:45:00,0.001,0.001,0.001,0.255,0.0
2024-01-05 14:00:00,0.001,0.001,0.001,0.24866666666666667,0.0
2024-01-05 14:15:00,0.001,0.001,0.001,0.08800000000000001,2.8
2024-01-05 14:30:00,0.001,0.001,0.001,0.5830666666666667,0.8
2024-01-05 14:45:00,0.001,0.001,0.001,0.4601333333333333,0.0
2024-01-05 15:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-05 15:15:00,0.001,0.001,0.001,0.11433333333333333,0.0
2024-01-05 15:30:00,0.001,0.001,0.001,0.23999999999999996,0.8
2024-01-05 15:45:00,0.001,0.001,0.001,0.164,2.6
2024-01-05 16:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 16:15:00,0.001,0.001,0.001,0.112,0.0
2024-01-05 16:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-05 16:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 17:00:00,0.001,0.001,0.001,0.17666666666666667,2.0
2024-01-05 17:15:00,0.001,0.001,0.001,0.23999999999999996,1.4
2024-01-05 17:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-05 17:45:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-05 18:00:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-05 18:15:00,0.001,0.001,0.001,0.09840000000000002,0.0
2024-01-05 18:30:00,0.001,0.001,0.001,0.22166666666666668,2.8
2024-01-05 18:45:00,0.001,0.001,0.001,0.39044871752938665,0.6
2024-01-05 19:00:00,0.001,0.001,0.001,0.2888855306862476,0.0
2024-01-05 19:15:00,0.001,0.001,0.001,0.35755219735291427,0.0
2024-01-05 19:30:00,0.001,0.001,0.001,0.31716960842620817,0.0
2024-01-05 19:45:00,0.001,0.001,0.001,0.2290759397255878,0.4
2024-01-05 20:00:00,0.001,0.001,0.001,0.2101446213138392,3.0
2024-01-05 20:15:00,0.001,0.001,0.001,0.3621904090393402,0.0
2024-01-05 20:30:00,0.001,0.001,0.001,0.4115237423726735,0.0
2024-01-05 20:45:00,0.001,0.001,0.001,0.35015899389813876,0.0
2024-01-05 21:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-05 21:15:00,0.001,0.001,0.001,0.1857,0.8
2024-01-05 21:30:00,0.001,0.001,0.001,0.1857,2.6
2024-01-05 21:45:00,0.001,0.001,0.001,0.27436666666666665,0.0
2024-01-05 22:00:00,0.001,0.001,0.001,0.48936666666666667,0.0
2024-01-05 22:15:00,0.001,0.001,0.001,0.32703333333333334,0.0
2024-01-05 22:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-05 22:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-05 23:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-05 23:15:00,0.001,0.001,0.001,0.20869999999999997,0.0
2024-01-05 23:30:00,0.001,0.001,0.001,0.5307000000000001,0.0
2024-01-05 23:45:00,0.001,0.001,0.001,0.35136666666666666,0.0
2024-01-06 00:00:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 00:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 00:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 00:45:00,0.001,0.001,0.001,0.24769999999999998,0.0
2024-01-06 01:00:00,0.001,0.001,0.001,0.4673666666666667,0.0
2024-01-06 01:15:00,0.001,0.001,0.001,0.3757,0.0
2024-01-06 01:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 01:45:00,0.001,0.001,0.001,0.16760666666666663,0.0
2024-01-06 02:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-06 02:15:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-06 02:30:00,0.001,0.001,0.001,0.204,0.0
2024-01-06 02:45:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-06 03:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-06 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-06 03:30:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-06 03:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-06 04:00:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-06 04:15:00,0.001,0.001,0.001,0.21466666666666664,0.8
2024-01-06 04:30:00,0.001,0.001,0.001,0.20199999999999999,2.2
2024-01-06 04:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-06 05:00:00,0.001,0.001,0.001,0.112,0.0
2024-01-06 05:15:00,0.001,0.001,0.001,0.205,0.8
2024-01-06 05:30:00,0.001,0.001,0.001,0.05,1.0
2024-01-06 05:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-06 06:00:00,0.001,0.001,0.001,0.23999999999999996,1.2
2024-01-06 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.8
2024-01-06 06:30:00,0.001,0.001,0.001,0.6967333333333333,3.0
2024-01-06 06:45:00,0.001,0.001,0.001,0.16546666666666668,1.6
2024-01-06 07:00:00,0.001,0.001,0.001,0.063,2.0
2024-01-06 07:15:00,0.001,0.001,0.001,0.07566666666666667,3.0
2024-01-06 07:30:00,0.001,0.001,0.001,0.2512666666666667,1.0
2024-01-06 07:45:00,0.001,0.001,0.001,0.1743333333333333,0.0
2024-01-06 08:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-06 08:15:00,0.001,0.001,0.001,0.10166666666666666,1.8
2024-01-06 08:30:00,0.001,0.001,0.001,0.05,2.0
2024-01-06 08:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-06 09:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-06 09:15:00,0.001,0.001,0.001,0.302,0.0
2024-01-06 09:30:00,0.001,0.001,0.001,0.205,1.6
2024-01-06 09:45:00,0.001,0.001,0.001,0.05,2.0
2024-01-06 10:00:00,0.001,0.001,0.001,0.059533333333333334,0.0
2024-01-06 10:15:00,0.001,0.001,0.001,0.063,0.0
2024-01-06 10:30:00,0.001,0.001,0.001,0.11366666666666667,0.0
2024-01-06 10:45:00,0.001,0.001,0.001,0.5023666666666667,1.4
2024-01-06 11:00:00,0.001,0.001,0.001,0.3667666666666667,2.2
2024-01-06 11:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 11:30:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 11:45:00,0.001,0.001,0.001,0.1857,0.0
2024-01-06 12:00:00,0.001,0.001,0.001,0.1960333333333333,0.6
2024-01-06 12:15:00,0.001,0.001,0.001,0.5137805859607771,3.0
2024-01-06 12:30:00,0.001,0.001,0.001,0.42091886401958095,0.0
2024-01-06 12:45:00,0.001,0.001,0.001,0.322118864019581,0.0
2024-01-06 13:00:00,0.001,0.001,0.001,0.33825219735291434,0.0
2024-01-06 13:15:00,0.001,0.001,0.001,0.33825219735291434,0.0
2024-01-06 13:30:00,0.001,0.001,0.001,0.40025219735291434,2.0
2024-01-06 13:45:00,0.001,0.001,0.001,0.581918864019581,1.6
2024-01-06 14:00:00,0.001,0.001,0.001,0.4464521973529143,0.0
2024-01-06 14:15:00,0.001,0.001,0.001,0.38925219735291433,0.0
2024-01-06 14:30:00,0.001,0.001,0.001,0.48451886401958094,0.0
2024-01-06 14:45:00,0.001,0.001,0.001,0.884318864019581,0.0
2024-01-06 15:00:00,0.001,0.001,0.001,1.1312521973529142,2.4
2024-01-06 15:15:00,0.001,0.001,0.001,0.4147855306862477,1.0
2024-01-06 15:30:00,0.001,0.001,0.001,0.39042435876469334,0.0
2024-01-06 15:45:00,0.001,0.001,0.001,0.3386243587646934,0.0
2024-01-06 16:00:00,0.21194260961537684,0.001,0.001,0.3486521973529143,0.0
2024-01-06 16:15:00,0.7920347860576631,0.001,0.001,0.3615855306862476,0.0
2024-01-06 16:30:00,0.7920347860576631,0.001,0.001,0.5062521973529143,2.0
2024-01-06 16:45:00,0.7920347860576631,0.001,0.001,0.38447509121566475,1.8
2024-01-06 17:00:00,0.7920347860576631,0.001,0.001,0.4333666666666666,0.0
2024-01-06 17:15:00,0.7920347860576631,0.001,0.001,1.0297666666666665,0.0
2024-01-06 17:30:00,0.7920347860576631,0.001,0.001,0.3067,0.0
2024-01-06 17:45:00,0.7920347860576631,0.001,0.001,0.2831196646327129,0.0
2024-01-06 18:00:00,0.7920347860576631,0.001,0.001,0.4251237423726735,2.6
2024-01-06 18:15:00,0.7920347860576631,0.001,0.001,0.3185237423726735,1.0
2024-01-06 18:30:00,0.7920347860576631,0.001,0.001,0.36919040903934014,0.0
2024-01-06 18:45:00,0.7920347860576631,0.001,0.001,0.5085237423726735,0.0
2024-01-06 19:00:00,0.7920347860576631,0.001,0.001,0.39505072321317797,0.0
2024-01-06 19:15:00,0.7920347860576631,0.001,0.001,0.38738553068624765,0.2
2024-01-06 19:30:00,0.7920347860576631,0.001,0.001,0.4415855306862477,3.0
2024-01-06 19:45:00,0.1064713048076884,0.001,0.001,0.44865219735291434,0.2
2024-01-06 20:00:00,0.001,0.001,0.001,0.339118864019581,0.0
2024-01-06 20:15:00,0.001,0.001,0.001,0.4948840657843048,0.0
2024-01-06 20:30:00,0.001,0.001,0.001,0.5135855306862476,0.0
2024-01-06 20:45:00,0.001,0.001,0.001,0.37959886401958093,1.8
2024-01-06 21:00:00,0.001,0.001,0.001,0.26375219735291433,1.8
2024-01-06 21:15:00,0.001,0.001,0.001,0.20649344481047213,0.0
2024-01-06 21:30:00,0.001,0.001,0.001,0.2143759397255878,0.0
2024-01-06 21:45:00,0.001,0.001,0.001,2.2835759397255875,0.0
2024-01-06 22:00:00,0.001,0.001,0.001,2.5610307020197287,0.0
2024-01-06 22:15:00,0.001,0.001,0.001,0.8317759397255878,0.0
2024-01-06 22:30:00,0.001,0.001,0.001,0.3399559397255878,0.0
2024-01-06 22:45:00,0.001,0.001,0.001,0.39423593972558785,0.0
2024-01-06 23:00:00,0.001,0.001,0.001,0.3500759397255878,0.0
2024-01-06 23:15:00,0.001,0.001,0.001,0.3606391265687269,0.0
2024-01-06 23:30:00,0.001,0.001,0.001,0.6537426063922545,0.0
2024-01-06 23:45:00,0.001,0.001,0.001,0.5674092730589211,0.0
2024-01-07 00:00:00,0.001,0.001,0.001,0.3437699437934953,0.0
2024-01-07 00:15:00,0.001,0.001,0.001,0.3059855306862477,0.0
2024-01-07 00:30:00,0.001,0.001,0.001,0.6170521973529143,0.0
2024-01-07 00:45:00,0.001,0.001,0.001,0.20444725262744382,0.0
2024-01-07 01:00:00,0.001,0.001,0.001,0.49471190437252577,0.0
2024-01-07 01:15:00,0.001,0.001,0.001,0.458918864019581,0.0
2024-01-07 01:30:00,0.001,0.001,0.001,0.2172521973529143,0.0
2024-01-07 01:45:00,0.001,0.001,0.001,0.2172521973529143,0.0
2024-01-07 02:00:00,0.001,0.001,0.001,0.21514871752938666,0.0
2024-01-07 02:15:00,0.001,0.001,0.001,0.24769999999999998,0.0
2024-01-07 02:30:00,0.001,0.001,0.001,0.39136666666666664,0.0
2024-01-07 02:45:00,0.001,0.001,0.001,0.3757,0.0
2024-01-07 03:00:00,0.001,0.001,0.001,0.2617,0.0
2024-01-07 03:15:00,0.001,0.001,0.001,0.1857,0.0
2024-01-07 03:30:00,0.001,0.001,0.001,0.7187666666666667,0.0
2024-01-07 03:45:00,0.001,0.001,0.001,0.24508666666666665,0.0
2024-01-07 04:00:00,0.001,0.001,0.001,0.15333333333333332,0.8
2024-01-07 04:15:00,0.001,0.001,0.001,0.21466666666666664,1.6
2024-01-07 04:30:00,0.001,0.001,0.001,0.20199999999999999,1.4
2024-01-07 04:45:00,0.001,0.001,0.001,0.05,0.4
2024-01-07 05:00:00,0.001,0.001,0.001,0.4601333333333333,0.0
2024-01-07 05:15:00,0.001,0.001,0.001,0.6048000000000001,0.0
2024-01-07 05:30:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-07 05:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-07 06:00:00,0.001,0.001,0.001,0.23999999999999996,0.6
2024-01-07 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-07 06:30:00,0.001,0.001,0.001,0.112,0.0
2024-01-07 06:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-07 07:00:00,0.001,0.001,0.001,0.05,1.4
2024-01-07 07:15:00,0.001,0.001,0.001,0.06266666666666668,3.0
2024-01-07 07:30:00,0.001,0.001,0.001,0.23999999999999996,3.0
2024-01-07 07:45:00,0.001,0.001,0.001,0.164,1.8
2024-01-07 08:00:00,0.001,0.001,0.001,0.16366666666666668,3.0
2024-01-07 08:15:00,0.001,0.001,0.001,0.15333333333333332,3.0
2024-01-07 08:30:00,0.001,0.001,0.001,0.05,1.6
2024-01-07 08:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 09:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-07 09:15:00,0.001,0.001,0.001,0.25033333333333335,0.2
2024-01-07 09:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-07 09:45:00,0.001,0.001,0.001,0.10166666666666666,0.8
2024-01-07 10:00:00,0.001,0.001,0.001,0.05,0.4
2024-01-07 10:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 10:30:00,0.001,0.001,0.001,0.10066666666666667,2.0
2024-01-07 10:45:00,0.001,0.001,0.001,0.302,3.0
2024-01-07 11:00:00,0.001,0.001,0.001,0.28099999999999997,1.0
2024-01-07 11:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 11:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 11:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 12:00:00,0.001,0.001,0.001,0.05,3.0
2024-01-07 12:15:00,0.001,0.001,0.001,0.3283333333333333,0.8
2024-01-07 12:30:00,0.001,0.001,0.001,0.30533333333333335,0.0
2024-01-07 12:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 13:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 13:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 13:30:00,0.001,0.001,0.001,0.060333333333333336,0.2
2024-01-07 13:45:00,0.001,0.001,0.001,0.2936666666666667,3.0
2024-01-07 14:00:00,0.001,0.001,0.001,0.2916666666666667,1.6
2024-01-07 14:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-07 14:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 14:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 15:00:00,0.001,0.001,0.001,0.112,0.8
2024-01-07 15:15:00,0.001,0.001,0.001,0.21766666666666665,2.8
2024-01-07 15:30:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-07 15:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-07 16:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 16:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 16:30:00,0.001,0.001,0.001,0.16366666666666668,2.2
2024-01-07 16:45:00,0.001,0.001,0.001,0.15333333333333332,1.4
2024-01-07 17:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-07 17:15:00,0.001,0.001,0.001,0.23999999999999996,0.0
2024-01-07 17:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 17:45:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-07 18:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-07 18:15:00,0.001,0.001,0.001,0.10166666666666666,0.8
2024-01-07 18:30:00,0.001,0.001,0.001,0.10066666666666667,3.0
2024-01-07 18:45:00,0.001,0.001,0.001,0.23999999999999996,1.0
2024-01-07 19:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-07 19:15:00,0.001,0.001,0.001,0.112,0.0
2024-01-07 19:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-07 19:45:00,0.001,0.001,0.001,0.05,0.8
2024-01-07 20:00:00,0.001,0.001,0.001,0.05,2.8
2024-01-07 20:15:00,0.001,0.001,0.001,0.21466666666666664,0.0
2024-01-07 20:30:00,0.001,0.001,0.001,0.20199999999999999,0.0
2024-01-07 20:45:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-07 21:00:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-07 21:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 21:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 21:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
2024-01-07 22:00:00,0.001,0.001,0.001,0.25033333333333335,0.0
2024-01-07 22:15:00,0.001,0.001,0.001,0.243,0.0
2024-01-07 22:30:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-07 22:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 23:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-07 23:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-07 23:30:00,0.001,0.001,0.001,0.302,0.0
2024-01-07 23:45:00,0.001,0.001,0.001,0.319,0.0
2024-01-08 00:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 00:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 00:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 00:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 01:00:00,0.001,0.001,0.001,0.2903333333333334,0.0
2024-01-08 01:15:00,0.001,0.001,0.001,0.3433333333333334,0.0
2024-01-08 01:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 01:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 02:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 02:15:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-08 02:30:00,0.001,0.001,0.001,0.25566666666666665,0.0
2024-01-08 02:45:00,0.001,0.001,0.001,0.2916666666666667,0.0
2024-01-08 03:00:00,0.001,0.001,0.001,0.126,0.0
2024-01-08 03:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 03:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 03:45:00,0.001,0.001,0.001,0.112,0.0
2024-01-08 04:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 04:15:00,0.001,0.001,0.001,0.21466666666666664,1.2
2024-01-08 04:30:00,0.001,0.001,0.001,0.20199999999999999,3.0
2024-01-08 04:45:00,0.001,0.001,0.001,0.05,3.0
2024-01-08 05:00:00,0.001,0.001,0.001,0.05,3.0
2024-01-08 05:15:00,0.001,0.001,0.001,0.16366666666666668,3.0
2024-01-08 05:30:00,0.001,0.001,0.001,0.15333333333333332,0.6
2024-01-08 05:45:00,0.001,0.001,0.001,0.13866666666666666,1.8
2024-01-08 06:00:00,0.001,0.001,0.001,0.23999999999999996,3.0
2024-01-08 06:15:00,0.001,0.001,0.001,0.08800000000000001,0.6
2024-01-08 06:30:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-08 06:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 07:00:00,0.001,0.001,0.001,0.10166666666666666,1.6
2024-01-08 07:15:00,0.001,0.001,0.001,0.06266666666666668,0.0
2024-01-08 07:30:00,0.001,0.001,0.001,0.23999999999999996,0.6
2024-01-08 07:45:00,0.001,0.001,0.001,0.164,3.0
2024-01-08 08:00:00,0.001,0.001,0.001,0.112,0.4
2024-01-08 08:15:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 08:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 08:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 09:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-08 09:15:00,0.001,0.001,0.001,0.23999999999999996,1.2
2024-01-08 09:30:00,0.001,0.001,0.001,0.16366666666666668,3.0
2024-01-08 09:45:00,0.001,0.001,0.001,0.15333333333333332,1.2
2024-01-08 10:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 10:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 10:30:00,0.001,0.001,0.001,0.10066666666666667,0.0
2024-01-08 10:45:00,0.001,0.001,0.001,0.25033333333333335,2.4
2024-01-08 11:00:00,0.001,0.001,0.001,0.28099999999999997,1.2
2024-01-08 11:15:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-08 11:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 11:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 12:00:00,0.001,0.001,0.001,0.05,2.4
2024-01-08 12:15:00,0.001,0.001,0.001,0.27666666666666667,1.2
2024-01-08 12:30:00,0.001,0.001,0.001,0.35700000000000004,0.0
2024-01-08 12:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 13:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 13:15:00,0.001,0.001,0.001,0.05,1.8
2024-01-08 13:30:00,0.001,0.001,0.001,0.05,1.8
2024-01-08 13:45:00,0.001,0.001,0.001,0.25233333333333335,0.0
2024-01-08 14:00:00,0.001,0.001,0.001,0.3433333333333334,0.0
2024-01-08 14:15:00,0.001,0.001,0.001,0.08800000000000001,0.0
2024-01-08 14:30:00,0.001,0.001,0.001,0.05,0.6
2024-01-08 14:45:00,0.001,0.001,0.001,0.05,3.0
2024-01-08 15:00:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-08 15:15:00,0.001,0.001,0.001,0.21766666666666665,0.0
2024-01-08 15:30:00,0.001,0.001,0.001,0.2916666666666667,0.0
2024-01-08 15:45:00,0.001,0.001,0.001,0.164,0.0
2024-01-08 16:00:00,0.001,0.001,0.001,0.05,2.4
2024-01-08 16:15:00,0.001,0.001,0.001,0.05,1.2
2024-01-08 16:30:00,0.001,0.001,0.001,0.112,0.0
2024-01-08 16:45:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 17:00:00,0.001,0.001,0.001,0.17666666666666667,0.0
2024-01-08 17:15:00,0.001,0.001,0.001,0.23999999999999996,0.6
2024-01-08 17:30:00,0.001,0.001,0.001,0.05,3.0
2024-01-08 17:45:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 18:00:00,0.001,0.001,0.001,0.16366666666666668,0.0
2024-01-08 18:15:00,0.001,0.001,0.001,0.15333333333333332,0.0
2024-01-08 18:30:00,0.001,0.001,0.001,0.10066666666666667,0.0
2024-01-08 18:45:00,0.001,0.001,0.001,0.23999999999999996,1.2
2024-01-08 19:00:00,0.001,0.001,0.001,0.126,2.4
2024-01-08 19:15:00,0.001,0.001,0.001,0.060333333333333336,0.0
2024-01-08 19:30:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 19:45:00,0.001,0.001,0.001,0.10166666666666666,0.0
2024-01-08 20:00:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 20:15:00,0.001,0.001,0.001,0.21466666666666664,1.4
2024-01-08 20:30:00,0.001,0.001,0.001,0.20199999999999999,2.0
2024-01-08 20:45:00,0.001,0.001,0.001,0.112,0.0
2024-01-08 21:00:00,0.001,0.001,0.001,0.205,0.0
2024-01-08 21:15:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 21:30:00,0.001,0.001,0.001,0.05,0.0
2024-01-08 21:45:00,0.001,0.001,0.001,0.13866666666666666,0.0
