,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.4061904090393402,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.45219040903934016,0.0,0.9
2024-01-01 00:30:00,0.0,0.001,0.349213910056317,0.0,1.5
2024-01-01 00:45:00,0.0,0.001,0.19269999999999998,0.0,1.2
2024-01-01 01:00:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 01:30:00,0.0,0.001,0.2560333333333333,0.0,0.0
2024-01-01 01:45:00,0.0,0.001,0.3700333333333333,0.0,0.0
2024-01-01 02:00:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 02:15:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 02:30:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 02:45:00,0.0,0.001,0.7257666666666667,0.0,0.0
2024-01-01 03:00:00,0.0,0.001,0.6492333333333333,0.0,1.4
2024-01-01 03:15:00,0.0,0.001,0.5098999999999999,0.0,1.3
2024-01-01 03:30:00,0.0,0.001,0.19269999999999998,0.0,0.0
2024-01-01 03:45:00,0.0,0.001,0.10223333333333333,0.0,0.2
2024-01-01 04:00:00,0.0,0.001,0.19026666666666667,0.0,1.5
2024-01-01 04:15:00,0.0,0.001,0.4502,3.2,0.3
2024-01-01 04:30:00,0.0,0.001,0.17099999999999999,0.8,0.0
2024-01-01 04:45:00,0.0,0.001,0.057,0.0,0.0
2024-01-01 05:00:00,0.0,0.001,0.057,1.6,0.0
2024-01-01 05:15:00,0.0,0.001,0.45680000000000004,4.0,0.2
2024-01-01 05:30:00,0.0,0.001,0.2536,1.6,1.5
2024-01-01 05:45:00,0.0,0.001,0.23433333333333334,0.0,0.3
2024-01-01 06:00:00,0.0,0.001,0.057,0.0,0.0
2024-01-01 06:15:00,0.0,0.001,0.45680000000000004,0.0,0.0
2024-01-01 06:30:00,0.0,0.001,0.0596,0.0,0.0
2024-01-01 06:45:00,0.0,0.001,0.07,0.0,1.3
2024-01-01 07:00:00,0.0,0.001,0.26,0.0,1.5
2024-01-01 07:15:00,0.0,0.001,0.5204666666666667,0.0,1.5
2024-01-01 07:30:00,0.0,0.001,0.06566666666666668,0.0,1.5
2024-01-01 07:45:00,0.0,0.001,0.5900666666666667,0.0,1.5
2024-01-01 08:00:00,0.0,0.001,0.0596,0.0,1.5
2024-01-01 08:15:00,0.0,0.001,0.19666666666666668,2.6666666666666665,1.5
2024-01-01 08:30:00,0.0,0.001,0.18400000000000002,0.0,1.5
2024-01-01 08:45:00,0.0,0.001,0.07,0.0,0.8
2024-01-01 09:00:00,0.0,0.001,0.07,0.0,0.0
2024-01-01 09:15:00,0.0,0.001,0.057,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.12033333333333333,0.0,0.1
2024-01-01 09:45:00,0.0,0.001,0.23433333333333334,0.0,1.5
2024-01-01 10:00:00,0.0,0.001,0.057,0.0,1.5
2024-01-01 10:15:00,0.0,0.001,0.057,0.0,1.5
2024-01-01 10:30:00,0.0,0.001,0.057866666666666663,0.0,1.5
2024-01-01 10:45:00,0.0,0.001,0.07,0.0,1.5
2024-01-01 11:00:00,0.0,0.001,0.26,0.0,1.5
2024-01-01 11:15:00,0.0,0.001,0.12066666666666667,0.0,0.5
2024-01-01 11:30:00,0.0,0.001,0.06653333333333335,0.0,0.0
2024-01-01 11:45:00,0.0,0.001,0.057,0.0,0.0
2024-01-01 12:00:00,0.0,0.001,2.195533333333333,0.5333333333333333,0.0
