,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,2.0674520103282297,14.969875502382036,13.518086507126347,12.0,59.711800477783086,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,2.0674520103282297,14.908094919739563,13.55362850119818,12.0,60.29548896321068,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,2.0674520103282297,14.850333813966662,13.584528018284711,12.0,60.56863105590058,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,2.0674520103282297,14.796235756463448,13.611222594817326,12.0,60.035031055900575,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,2.0674520103282297,14.745476978631931,13.634109464592166,12.0,59.79583105590057,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,2.0674520103282297,14.697763370618976,13.653549263998945,12.0,59.44184347826081,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,2.0674520103282297,14.65282775592431,13.669869396665062,12.0,61.09873100812222,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,2.0674520103282297,14.610427416516451,13.683367088821111,12.0,60.984264500716584,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,2.0674520103282297,14.569982353369586,13.686551773762659,11.0,60.56106450071658,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,2.0674520103282297,14.530821064938126,13.679167136651404,11.0,60.56106450071658,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,2.0674520103282297,14.788472571723048,13.67286756368465,11.0,60.56106450071658,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,2.0674520103282297,15.508047991786372,13.694477790878523,11.0,60.39546450071658,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,2.0674520103282297,15.436521359606415,13.72599989729503,11.0,59.292270234113616,60.0,2.310672,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,2.0674520103282297,15.362897167059055,13.752448598488117,11.0,60.08190272336346,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,2.0674520103282297,15.293415017707673,13.77428981834076,11.0,61.05452804586703,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,2.0674520103282297,15.227714806693427,13.791964168260586,11.0,61.0117290014332,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,2.0674520103282297,15.165469367447368,13.80587162494253,11.0,58.779329956999376,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,20.0,2.0674520103282297,15.792593111319155,13.82497751691364,11.0,58.390355279502934,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,19.0,2.0674520103282297,17.147754544521277,13.890001067519508,11.0,60.68045332059225,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,16.0,2.0674520103282297,17.589764868269217,13.993642291196362,11.0,59.3852078356424,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.0,2.0674520103282297,17.649896387987617,14.092075209844653,10.0,60.755626946965826,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.0,2.0674520103282297,17.49816352972634,14.17305715364478,10.0,60.55322694696583,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,15.0,2.0674520103282297,17.35604548337047,14.243004062379937,10.0,60.55322694696583,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,15.0,2.0674520103282297,17.222692504579026,14.30295847540133,10.0,58.81283745819372,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,17.333333333333332,2.0674520103282297,17.235619480380397,14.354537781698944,10.0,60.64893454371687,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,18.666666666666668,2.0674520103282297,18.301179705616047,14.424608870446999,10.0,61.050272336358994,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,2.0,15.0,2.0674520103282297,18.55952707728412,14.52651847985289,10.0,61.050272336358994,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,2.0,15.0,2.0674520103282297,18.38762822774211,14.62016145598193,10.0,61.050272336358994,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,17.0,2.0674520103282297,18.325586888807845,14.701576658550925,10.0,61.050272336358994,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,20.0,2.0674520103282297,19.341696209399547,14.79530750422051,10.0,59.762272336359004,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,3.0,19.766666666666666,2.0674520103282297,20.37101931669543,14.933830864055343,10.0,59.118272336359,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,19.633333333333333,2.0674520103282297,20.274507235367548,15.084117299292553,10.0,59.37241012900113,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,20.0,2.0674520103282297,20.05490298271176,15.21684839442651,10.0,60.91889765886255,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,2.0674520103282297,19.850895621842714,15.332733955569108,10.0,60.655298614428716,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,20.0,2.0674520103282297,19.66010085206683,15.433375448004165,10.0,60.47129861442872,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,20.0,2.0674520103282297,19.71795929795804,15.52181476616501,10.0,59.58463640707084,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,20.0,2.0674520103282297,20.433955807238156,15.626449341785321,10.0,61.00232393693226,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,20.0,2.0674520103282297,20.27092384404627,15.735836737447565,10.0,61.08832489249843,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,20.0,2.0674520103282297,20.080909336886254,15.830586746573209,10.0,60.14992489249842,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,20.0,2.0674520103282297,19.902663982561414,15.911905095375847,10.0,59.39145838509277,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,3.0,19.966666666666665,2.0674520103282297,19.73784787941014,15.98885319838384,11.0,58.33134639273728,60.0,0.0,0.0,0.8000000000000003,1,0,1,0.778
2024-01-01 10:15:00,3.0,19.5,2.0674520103282297,19.586190321563457,16.063224501672217,11.0,60.89297505972244,60.0,0.2567413333333333,0.0,0.8000000000000003,0,0,1,0.0
2024-01-01 10:30:00,1.0,19.8,2.0674520103282297,19.680486736060143,16.1285529206384,11.0,60.850377448637865,60.0,0.0,0.0,0.8000000000000003,0,0,1,0.0
2024-01-01 10:45:00,3.0,19.7,2.0674520103282297,20.429596382076422,16.212928775797486,11.0,60.850377448637865,60.0,0.0,0.0,0.0,0,1,0,0.0
2024-01-01 11:00:00,1.0,19.533333333333335,2.0674520103282297,20.29893596069485,16.312376077488867,12.0,60.850377448637865,60.0,0.0,0.0,0.0,0,0,0,0.0
