,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,0,0,0,0.0,0.0,15.0,15.0,13.5,12.0,0.9199618668604602,3.85112,0.0,60.0,60.0,1.0
2024-01-01 00:01:00,2.0,0,0,0,0.0,0.0,15.0,14.998613928508298,13.500773839250698,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:02:00,2.0,0,0,0,0.0,0.0,15.0,14.997229736480795,13.501545539156893,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:03:00,2.0,0,0,0,0.0,0.0,15.0,14.995847420448245,13.502315103943541,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:04:00,2.0,0,0,0,0.0,0.0,15.0,14.994466976948036,13.503082537827462,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:05:00,2.0,0,0,0,0.0,0.0,15.0,14.993088402524185,13.503847845017356,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:06:00,2.0,0,0,0,0.0,0.0,15.0,14.991711693727316,13.504611029713823,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:07:00,2.0,0,0,0,0.0,0.0,15.0,14.990336847114655,13.505372096109374,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:08:00,2.0,0,0,0,0.0,0.0,15.0,14.988963859250012,13.506131048388449,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:09:00,2.0,0,0,0,0.0,0.0,15.0,14.987592726703772,13.506887890727432,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:10:00,2.0,0,0,0,0.0,0.0,15.0,14.986223446052879,13.507642627294667,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:11:00,2.0,0,0,0,0.0,0.0,15.0,14.984856013880828,13.508395262250469,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:12:00,2.0,0,0,0,0.0,0.0,15.0,14.983490426777646,13.509145799747147,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
2024-01-01 00:13:00,2.0,0,0,0,0.0,0.0,15.0,14.982126681339887,13.509894243929017,12.0,0.9199618668604602,0.0,0.0,60.0,59.448,0.0
