,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.237,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.13566666666666669,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.09866666666666667,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.202,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.13099999999999998,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.237,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.07233333333333333,0.0,0.0,3.6666666666666665
2024-01-01 02:15:00,0.001,0.0,0.047,0.0,0.0,0.6666666666666666
2024-01-01 02:30:00,0.001,0.0,0.0994,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.23600000000000002,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.22759999999999997,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.7320666666666668,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.047,0.0,2.1333333333333333,0.0
2024-01-01 04:15:00,0.001,0.0,0.19166666666666668,0.0,4.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.31966666666666665,0.0,2.933333333333333,0.0
2024-01-01 04:45:00,0.001,0.0,0.13566666666666669,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.22400000000000003,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.3506666666666666,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.07233333333333333,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.25633333333333336,0.0,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.3436666666666667,0.0,0.0,1.0
2024-01-01 07:45:00,0.001,0.0,0.047,0.0,0.0,2.3333333333333335
2024-01-01 08:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.2886666666666667,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.2906666666666667,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.06766666666666668,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.11033333333333334,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.25766666666666665,0.0,2.4,0.0
2024-01-01 10:30:00,0.001,0.0,0.22733333333333333,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.09866666666666667,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.17366666666666666,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.19899999999999998,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.19166666666666668,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.12966666666666668,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.237,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.13566666666666669,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.16066666666666668,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.16066666666666668,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.11033333333333334,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.237,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.07233333333333333,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.12966666666666668,2.8,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.19166666666666668,7.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.047,7.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.17366666666666666,7.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.19899999999999998,0.9333333333333333,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.047,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.09866666666666667,0.0,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.202,0.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.06766666666666668,0.0,0.0,1.0
2024-01-01 17:15:00,0.001,0.0,0.237,0.0,0.0,4.0
2024-01-01 17:30:00,0.001,0.0,0.13566666666666669,0.0,1.8666666666666667,0.3333333333333333
2024-01-01 17:45:00,0.001,0.0,0.047,0.0,0.0,5.0
2024-01-01 18:00:00,0.001,0.0,0.06766666666666668,0.0,0.0,2.6666666666666665
2024-01-01 18:15:00,0.001,0.0,0.202,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.162,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.237,0.0,0.0,3.3333333333333335
2024-01-01 19:00:00,0.001,0.0,0.07233333333333333,0.0,0.0,5.0
2024-01-01 19:15:00,0.001,0.0,0.047,0.0,0.0,5.0
2024-01-01 19:30:00,0.001,0.0,0.047,0.0,0.0,5.0
2024-01-01 19:45:00,0.001,0.0,0.19166666666666668,0.0,0.0,5.0
2024-01-01 20:00:00,0.001,0.0,0.25633333333333336,0.0,0.0,5.0
2024-01-01 20:15:00,0.001,0.0,0.19899999999999998,0.0,0.0,5.0
2024-01-01 20:30:00,0.001,0.0,0.047,0.0,0.0,4.333333333333333
2024-01-01 20:45:00,0.001,0.0,0.047,0.0,0.0,0.0
