,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,0.8614750981156409,14.984762935985094,13.50735782248182,12.0,59.88224,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,0.8614750981156409,14.952765134200847,13.522363721342456,12.0,59.352320000000006,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.8614750981156409,14.921747268856931,13.536231725523665,12.0,59.318241911132354,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.8614750981156409,14.891665466509762,13.54901794888088,12.0,60.81095461060682,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.8614750981156409,14.86247792362793,13.560775830929101,12.0,59.39587057811759,60.0,3.594378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.8614750981156409,14.834144808385002,13.57155626386045,12.0,59.91973733397045,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.8614750981156409,14.80662816711452,13.581407713531208,12.0,61.02167759197334,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.8614750981156409,14.779891835205797,13.590376334704613,12.0,60.95799835642627,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.8614750981156409,14.7536363364664,13.593583874859881,11.0,60.64887835642628,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.8614750981156409,14.727659127045532,13.590575315724546,11.0,60.23671835642629,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.8614750981156409,14.702167023258909,13.58711919807338,11.0,59.677358356426296,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.8614750981156409,14.677140671450182,13.583239671894033,11.0,58.35961364548507,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.8614750981156409,14.652561618724667,13.578959726367389,11.0,60.213401930243805,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.8614750981156409,14.628412270273584,13.574301245048144,11.0,61.048931868132016,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.8614750981156409,14.60467584872395,13.569285058425312,11.0,60.54845186813202,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,0.8614750981156409,14.581336355417923,13.563930993986968,11.0,59.794478662207524,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,1.0,20.0,0.8614750981156409,15.5412078235855,13.564302684113418,11.0,59.50574906832315,60.0,1.540448,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,17.333333333333332,0.8614750981156409,16.885002381934388,13.594893483632545,11.0,60.90737200191131,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.8614750981156409,18.50451416394443,13.650594147831258,11.0,60.81441391304366,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,19.0,0.8614750981156409,20.235947422800987,13.744116980524222,11.0,59.412987290970094,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.0,0.8614750981156409,20.356680311323302,13.850248524227222,10.0,61.0986060200671,60.0,0.0,0.0,0.0,0,0,0,0.0
