,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,11.0,0.7232921441427305,11.003998940496318,11.497414177630997,12.0,59.86752,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,11.0,0.7232921441427305,11.012420517528238,11.49203936194278,12.0,59.455360000000006,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,11.0,0.7232921441427305,11.020618847154605,11.48691571883458,12.0,58.62028322981366,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,11.0,0.7232921441427305,11.028601564477896,11.48203426663152,12.0,61.160049689440946,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,11.0,0.7232921441427305,11.036376037293591,11.477386339202754,12.0,61.274717630195845,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,11.0,0.7232921441427305,11.043949375465937,11.472963574890823,12.0,60.26145483038693,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,11.0,0.7232921441427305,11.051328439974803,11.468757905829362,12.0,61.205146297180995,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,11.0,0.7232921441427305,11.058519851645176,11.464761547635566,12.0,61.14626629718099,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,11.0,0.7232921441427305,11.065242327931973,11.458535094631014,11.0,60.984346297181,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,11.0,0.7232921441427305,11.071414248576634,11.44978943858794,11.0,60.984346297181,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,11.0,0.7232921441427305,11.077346626088412,11.441330603480585,11.0,60.954906297181,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,11.0,0.7232921441427305,11.083047926406199,11.433148581923458,11.0,60.616346297181,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,11.0,0.7232921441427305,11.08852631831037,11.425233717445318,11.0,60.542746297181004,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,11.0,0.7232921441427305,11.09378968384771,11.417576692179402,11.0,59.552673941710374,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,11.0,0.7232921441427305,11.098845628390546,11.410168514985463,11.0,60.97446069756318,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,11.0,0.7232921441427305,11.103701490343063,11.403000509988505,11.0,60.67851466794064,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,11.0,0.7232921441427305,11.108364350507085,11.396064305519578,11.0,60.20747466794065,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,17.0,0.7232921441427305,11.390456017027875,11.390163679603592,11.0,60.16331466794065,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.7232921441427305,12.680136604209007,11.397455954572832,11.0,59.29700510272323,60.0,6.418533333333334,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,20.0,0.7232921441427305,14.040269008784867,11.42673460947018,11.0,60.332551705685454,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,20.0,0.7232921441427305,15.378233651061732,11.474965977903521,10.0,61.015921261347174,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,20.0,0.7232921441427305,16.694639985364496,11.541057014130423,10.0,60.912881261347174,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,19.4,0.7232921441427305,17.91056093494848,11.626513043739259,10.0,60.08856126134719,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,20.0,0.7232921441427305,19.175571542505928,11.730163699324129,10.0,59.91192126134719,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,20.0,0.7232921441427305,20.303934047683445,11.852013232115981,10.0,58.921848905876566,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,20.0,0.7232921441427305,20.383825083648805,11.981984072240113,10.0,60.76822933588131,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,2.0,14.6,0.7232921441427305,20.24456223037551,12.107655163820205,10.0,61.05489918776855,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,14.6,0.7232921441427305,20.10957229063768,12.228386332421575,10.0,61.05489918776855,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,20.0,0.7232921441427305,19.978729506368076,12.344352425091204,10.0,59.88330197802176,60.0,4.878085333333334,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,20.0,0.7232921441427305,19.851893546035832,12.45572256429347,10.0,60.11438020066863,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,20.0,0.7232921441427305,19.72890044795488,12.562659570646208,10.0,59.8366238700427,60.0,4.6213440000000015,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,20.0,0.7232921441427305,19.6096170544291,12.665320392295467,10.0,60.75589106545595,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,20.0,0.7232921441427305,19.668569284202135,12.76424430701153,10.0,60.49068430004745,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,0.7232921441427305,20.428587433080164,12.868868276693568,10.0,58.75063224080235,60.0,4.6213440000000015,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,20.0,0.7232921441427305,20.36746161354642,12.977205664691654,10.0,58.43317267080709,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,20.0,0.7232921441427305,20.24805908136211,13.0813681836138,10.0,59.83640707118927,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,19.8,0.7232921441427305,20.134141376137347,13.181380840853155,10.0,60.95216588628719,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,20.0,0.7232921441427305,20.025809298205566,13.277434021287071,10.0,60.90645985666465,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,20.0,0.7232921441427305,19.9207741555649,13.369680918097266,10.0,59.41973985666464,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,20.0,0.7232921441427305,19.818921660910956,13.458256245666592,10.0,59.24309985666464,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,2.0,17.6,0.7232921441427305,19.72709489479856,13.545753517700986,11.0,59.24309985666464,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 10:15:00,2.0,11.0,0.7232921441427305,19.64607651343774,13.632733070971407,11.0,59.15477985666464,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 10:30:00,1.0,20.0,0.7232921441427305,19.567763051540986,13.71654230067319,11.0,58.73965867176256,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 10:45:00,1.0,20.0,0.7232921441427305,19.714233903742,13.797861409342525,11.0,60.71177601528858,60.0,0.770224,0.0,0.744,1,0,1,0.7370000000000001
