,TumbleDryer,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.4637426063922545,0.0
2024-01-01 00:15:00,0.001,0.8557973686863954,0.6
2024-01-01 00:30:00,0.001,0.3185237423726735,3.0
2024-01-01 00:45:00,0.001,0.4230647484745347,3.0
2024-01-01 01:00:00,0.001,0.6137,0.0
2024-01-01 01:15:00,0.001,0.6042333333333333,0.0
2024-01-01 01:30:00,0.001,0.5732333333333333,0.0
2024-01-01 01:45:00,0.001,0.20989999999999995,0.6
2024-01-01 02:00:00,0.001,0.27151966463271293,2.4
2024-01-01 02:15:00,0.001,0.46439040903934015,0.0
2024-01-01 02:30:00,0.001,0.4451904090393402,0.0
2024-01-01 02:45:00,0.001,0.3185237423726735,0.0
2024-01-01 03:00:00,0.001,0.7286570757060068,0.0
2024-01-01 03:15:00,0.001,0.4735237423726735,2.2
2024-01-01 03:30:00,0.001,0.21368757875693742,2.4
2024-01-01 03:45:00,0.001,0.21466666666666664,0.0
2024-01-01 04:00:00,0.001,0.15133333333333335,0.0
2024-01-01 04:15:00,0.001,0.143,0.4
2024-01-01 04:30:00,0.001,0.6760666666666667,3.0
2024-01-01 04:45:00,0.001,0.05,0.4
2024-01-01 05:00:00,0.001,0.05,0.0
2024-01-01 05:15:00,0.001,0.26066666666666666,0.0
2024-01-01 05:30:00,0.001,0.28099999999999997,0.0
2024-01-01 05:45:00,0.001,0.46013333333333334,0.0
2024-01-01 06:00:00,0.001,0.05,0.0
2024-01-01 06:15:00,0.001,0.0526,0.4
2024-01-01 06:30:00,0.001,0.7247333333333333,3.0
2024-01-01 06:45:00,0.001,0.3545979850784152,1.0
2024-01-01 07:00:00,0.001,0.5450188640195809,0.0
2024-01-01 07:15:00,0.001,0.0945521973529143,0.0
2024-01-01 07:30:00,0.001,0.5253521973529144,0.0
2024-01-01 07:45:00,0.001,1.0655521973529143,0.0
2024-01-01 08:00:00,0.001,2.235666666666667,0.0
2024-01-01 08:15:00,0.001,2.0920666666666667,0.0
2024-01-01 08:30:00,0.001,0.08833333333333333,0.0
2024-01-01 08:45:00,0.001,0.17666666666666667,2.2
2024-01-01 09:00:00,0.001,0.13533333333333333,2.8
2024-01-01 09:15:00,0.001,0.063,0.0
2024-01-01 09:30:00,0.001,0.38079999999999997,0.0
2024-01-01 09:45:00,0.001,1.9291333333333334,0.0
2024-01-01 10:00:00,0.001,1.8718040777399605,0.0
2024-01-01 10:15:00,0.001,1.9190237423726737,0.0
2024-01-01 10:30:00,0.001,0.2541437423726735,0.0
2024-01-01 10:45:00,0.001,0.1658237423726735,2.8
2024-01-01 11:00:00,0.001,0.35475707570600684,2.2
2024-01-01 11:15:00,0.001,0.28966666666666663,0.0
2024-01-01 11:30:00,0.001,0.050866666666666664,0.0
2024-01-01 11:45:00,0.001,0.06893131841174858,3.0
2024-01-01 12:00:00,0.001,0.1537876902340762,1.0
2024-01-01 12:15:00,0.001,0.24975593972558777,0.0
2024-01-01 12:30:00,0.001,0.3687426063922545,0.0
2024-01-01 12:45:00,0.001,0.38140927305892114,0.0
2024-01-01 13:00:00,0.001,0.2602759397255878,0.0
2024-01-01 13:15:00,0.001,0.4563737801777592,0.0
2024-01-01 13:30:00,0.001,0.4262092730589212,2.4
2024-01-01 13:45:00,0.001,0.45407593972558785,2.8
2024-01-01 14:00:00,0.001,0.5913515809608945,1.2
2024-01-01 14:15:00,0.001,0.8273904090393401,1.8
2024-01-01 14:30:00,0.001,2.5277237423726735,0.0
2024-01-01 14:45:00,0.001,0.7135942454236041,2.4
2024-01-01 15:00:00,0.001,2.0417666666666663,1.6
2024-01-01 15:15:00,0.001,2.7567666666666666,0.0
2024-01-01 15:30:00,0.001,2.7629666666666663,0.0
2024-01-01 15:45:00,0.001,0.7470333333333332,2.0
2024-01-01 16:00:00,0.001,0.1987,0.0
2024-01-01 16:15:00,0.001,0.1987,0.0
2024-01-01 16:30:00,0.001,0.27103333333333335,2.8
2024-01-01 16:45:00,0.001,0.7261875456078323,1.6
2024-01-01 17:00:00,0.001,0.40725219735291435,0.0
2024-01-01 17:15:00,0.001,0.7603855306862477,0.0
2024-01-01 17:30:00,0.001,2.5288210235674096,0.0
2024-01-01 17:45:00,0.001,2.517342606392255,0.0
2024-01-01 18:00:00,0.001,4.65260927305892,0.0
2024-01-01 18:15:00,0.001,1.9154826063922543,2.2
2024-01-01 18:30:00,0.001,5.121775939725588,0.0
2024-01-01 18:45:00,0.001,0.9533092730589211,1.2
2024-01-01 19:00:00,0.001,0.3177092730589211,2.2
2024-01-01 19:15:00,0.001,2.012375939725588,0.0
2024-01-01 19:30:00,0.001,1.8267092730589212,0.0
2024-01-01 19:45:00,0.001,0.30104260639225444,1.6
2024-01-01 20:00:00,0.001,1.2378426063922547,1.4
2024-01-01 20:15:00,0.001,0.3896426063922545,0.0
2024-01-01 20:30:00,0.001,0.7604426063922546,0.0
2024-01-01 20:45:00,0.001,0.2273759397255878,0.0
2024-01-01 21:00:00,0.001,0.31170519531896057,0.0
2024-01-01 21:15:00,0.001,0.877018864019581,0.0
2024-01-01 21:30:00,0.001,2.6319521973529145,0.0
2024-01-01 21:45:00,0.001,0.2224111912510531,1.2
2024-01-01 22:00:00,0.001,0.23504260639225447,3.0
2024-01-01 22:15:00,0.001,0.37457593972558784,1.6
2024-01-01 22:30:00,0.001,0.23770927305892114,0.0
2024-01-01 22:45:00,0.001,0.8744426063922545,0.0
2024-01-01 23:00:00,0.001,0.4141994407425647,0.0
2024-01-01 23:15:00,0.001,1.2100385286522939,0.0
2024-01-01 23:30:00,0.001,0.6096292730589211,0.0
2024-01-01 23:45:00,0.001,0.3274559397255878,0.0
2024-01-02 00:00:00,0.001,0.29906550025500495,0.0
2024-01-02 00:15:00,0.001,0.383132774075898,0.8
2024-01-02 00:30:00,0.001,0.4842188640195809,3.0
2024-01-02 00:45:00,0.001,0.6023521973529143,1.6
2024-01-02 01:00:00,0.001,0.431116945827449,1.2
2024-01-02 01:15:00,0.001,0.3599092730589212,1.8
2024-01-02 01:30:00,0.001,0.20493912656872687,0.0
2024-01-02 01:45:00,0.001,0.3956237423726735,0.0
2024-01-02 02:00:00,0.001,0.8172237423726736,0.0
2024-01-02 02:15:00,0.001,0.18282374237267351,0.0
2024-01-02 02:30:00,0.001,0.6137098323163565,2.8
2024-01-02 02:45:00,0.001,0.3156666666666667,3.0
2024-01-02 03:00:00,0.001,1.1038666666666666,2.2
2024-01-02 03:15:00,0.001,0.2642,0.0
2024-01-02 03:30:00,0.001,0.126,2.6
2024-01-02 03:45:00,0.001,0.174,1.0
2024-01-02 04:00:00,0.001,0.5117999999999999,0.8
2024-01-02 04:15:00,0.001,0.4498,3.0
