,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.5,1.8088402776949255,15.482283311792964,13.758579333477838,12.0,59.10713731485906,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.5,1.8088402776949255,15.445072292656562,13.776086117109413,12.0,60.401488772097494,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.5,1.8088402776949255,15.408992038259509,13.792280088230529,12.0,60.61038509316772,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.5,1.8088402776949255,15.373992416606173,13.80722535616183,12.0,60.51073674151939,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.5,1.8088402776949255,15.340025637574199,13.820983004789381,12.0,60.12920898232207,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.5,1.8088402776949255,15.307046142897441,13.833611234844957,12.0,59.18887644529387,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.5,1.8088402776949255,15.275010501320308,13.845165499497575,12.0,60.66877018633545,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.5,1.8088402776949255,15.243877308680457,13.855698633570732,12.0,59.19197974199719,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.5,1.8088402776949255,15.213302434085039,13.860417180533732,11.0,60.97632642140476,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.5,1.8088402776949255,15.183077803156236,13.858876676162469,11.0,61.12321796464413,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.5,1.8088402776949255,15.153453317932568,13.856758621077024,11.0,60.332017964644116,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.5,1.8088402776949255,15.124404779033068,13.854093343600775,11.0,59.982417964644114,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.5,1.8088402776949255,15.095909105046234,13.850909730808837,11.0,59.39184902054475,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.5,1.8088402776949255,15.06794428007119,13.84723529635585,11.0,60.83200305781183,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.5,1.8088402776949255,15.040489303724476,13.843096245114896,11.0,60.26160305781183,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,16.7,1.8088402776949255,15.106064773349114,13.838691841887357,11.0,59.67280305781183,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.5,1.8088402776949255,15.903884116074728,13.843745946654112,11.0,59.23120305781182,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,19.5,1.8088402776949255,16.227074483799132,13.859678439813985,11.0,60.31789202102253,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,21.5,1.8088402776949255,17.46166689772011,13.891063439295614,11.0,59.53156426182521,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,21.5,1.8088402776949255,18.762183544470744,13.948644102224904,11.0,59.273964261825206,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,21.5,1.8088402776949255,20.036396428086857,14.026501997651634,10.0,59.25556426182521,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,20.7,1.8088402776949255,21.27900443806124,14.122827711385723,10.0,59.25556426182521,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,15.5,1.8088402776949255,21.68130593449123,14.236133309987752,10.0,59.947732823698125,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,15.5,1.8088402776949255,21.522893290982832,14.346435220566583,10.0,60.38392546583859,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.5,1.8088402776949255,21.37001699410064,14.450038862483007,10.0,60.10792546583858,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,15.5,1.8088402776949255,21.222426126843263,14.54726651398797,10.0,59.997525465838585,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,16.7,1.8088402776949255,21.079881521918505,14.638425267137855,10.0,59.39953483038709,60.0,0.5134826666666666,0.0,0.7388888888888884,1,0,1,0.6655555555555556
2024-01-01 06:45:00,1.0,21.5,1.8088402776949255,21.50146096871871,14.726957852767356,10.0,61.24224787386537,60.0,0.5134826666666666,0.0,0.799999999999999,0,0,1,0.0
2024-01-01 07:00:00,1.0,19.1,1.8088402776949255,21.990896509429398,14.826914041225836,10.0,59.502985188724416,60.0,3.594378666666667,0.0,0.799999999999999,0,0,1,0.0
2024-01-01 07:15:00,1.0,21.5,1.8088402776949255,21.837980892049146,14.925299441926306,10.0,60.594936645962854,60.0,0.5134826666666666,0.0,0.0,0,1,0,0.0
2024-01-01 07:30:00,1.0,21.5,1.8088402776949255,21.690246131064182,15.017469873304503,10.0,60.95103296703308,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,21.5,1.8088402776949255,21.547458495451355,15.103725270082064,10.0,43.20771715241292,60.0,35.94378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,21.5,1.8088402776949255,21.410621628296784,15.184358909347502,10.0,28.9170419493551,60.0,0.5134826666666666,0.0,0.7877777777777775,1,0,1,0.7327777777777779
2024-01-01 08:15:00,1.0,21.5,1.8088402776949255,21.27966307341395,15.259679068406834,10.0,33.942501672240915,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 08:30:00,1.0,21.5,1.8088402776949255,21.15296093239984,15.32995386264849,10.0,39.20716139512676,60.0,1.5404480000000003,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 08:45:00,1.0,21.5,1.8088402776949255,21.067375636758108,15.395462750506333,10.0,43.03662111801261,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 09:00:00,1.0,21.5,1.8088402776949255,21.795266495117637,15.464353707115288,10.0,48.35648084089846,60.0,0.2567413333333333,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 09:15:00,1.0,21.5,1.8088402776949255,21.88442879837103,15.54258355566688,10.0,51.449940563784295,60.0,3.337637333333334,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 09:30:00,1.0,21.5,1.8088402776949255,21.75442080545452,15.616632292843615,10.0,55.297800286670146,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 09:45:00,1.0,21.5,1.8088402776949255,21.628623694034896,15.68569476259454,10.0,59.195679311992684,60.0,3.0808960000000005,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 10:00:00,1.0,21.5,1.8088402776949255,21.5113556867121,15.754882151072541,11.0,60.94423315814657,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 10:15:00,1.0,21.5,1.8088402776949255,21.403086776930078,15.82504043278574,11.0,60.97137047300563,60.0,1.5404480000000003,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 10:30:00,1.0,21.5,1.8088402776949255,21.298496137947584,15.890782869357336,11.0,59.64657047300563,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 10:45:00,1.0,21.5,1.8088402776949255,21.197417758631325,15.95232251136748,11.0,59.48097047300563,60.0,0.5134826666666666,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 11:00:00,1.0,21.5,1.8088402776949255,21.10342215267754,16.01472704713323,12.0,59.970739034878534,60.0,0.5134826666666666,0.0,0.7999999999999996,0,0,1,0.0
2024-01-01 11:15:00,1.0,21.5,1.8088402776949255,21.078642426550655,16.07886994986843,12.0,61.05093167701901,60.0,0.0,0.0,0.7999999999999996,0,0,1,0.0
