,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.1857,0.0
2024-01-01 00:15:00,0.001,0.0,0.1857,0.0
2024-01-01 00:30:00,0.001,0.0,0.1857,0.0
2024-01-01 00:45:00,0.001,0.0,0.3123666666666666,0.0
2024-01-01 01:00:00,0.001,0.0,0.4640333333333333,0.0
2024-01-01 01:15:00,0.001,0.0,0.3627,0.0
2024-01-01 01:30:00,0.001,0.0,0.1857,0.0
2024-01-01 01:45:00,0.001,0.0,0.1857,0.0
2024-01-01 02:00:00,0.001,0.0,0.12780666666666668,0.0
2024-01-01 02:15:00,0.001,0.0,0.25466666666666665,0.0
2024-01-01 02:30:00,0.001,0.0,0.19066666666666665,0.0
2024-01-01 02:45:00,0.001,0.0,0.19466666666666665,0.0
2024-01-01 03:00:00,0.001,0.0,0.09133333333333332,0.0
2024-01-01 03:15:00,0.001,0.0,0.05,0.0
2024-01-01 03:30:00,0.001,0.0,0.21466666666666664,0.0
2024-01-01 03:45:00,0.001,0.0,0.20800000000000002,0.0
2024-01-01 04:00:00,0.001,0.0,0.12333333333333334,0.0
2024-01-01 04:15:00,0.001,0.0,0.15333333333333332,2.8
2024-01-01 04:30:00,0.001,0.0,0.13266666666666665,0.2
2024-01-01 04:45:00,0.001,0.0,0.13866666666666666,0.0
2024-01-01 05:00:00,0.001,0.0,0.23999999999999996,0.6
2024-01-01 05:15:00,0.001,0.0,0.12333333333333334,0.6
2024-01-01 05:30:00,0.001,0.0,0.09400000000000001,3.0
2024-01-01 05:45:00,0.001,0.0,0.112,3.0
2024-01-01 06:00:00,0.001,0.0,0.18666666666666665,3.0
2024-01-01 06:15:00,0.001,0.0,0.23999999999999996,3.0
2024-01-01 06:30:00,0.001,0.0,0.126,3.0
2024-01-01 06:45:00,0.001,0.0,0.15266666666666667,3.0
2024-01-01 07:00:00,0.001,0.0,0.07412566056480546,3.0
2024-01-01 07:15:00,0.001,0.0,0.08249040903934016,3.0
2024-01-01 07:30:00,0.001,0.0,0.3434904090393402,2.0
2024-01-01 07:45:00,0.001,0.0,0.22415707570600685,0.0
2024-01-01 08:00:00,0.001,0.0,0.0838237423726735,0.0
2024-01-01 08:15:00,0.001,0.0,0.14769808180786803,2.4
2024-01-01 08:30:00,0.001,0.0,0.05,2.2
2024-01-01 08:45:00,0.001,0.0,0.10066666666666667,0.0
2024-01-01 09:00:00,0.001,0.0,0.37433333333333335,0.0
2024-01-01 09:15:00,0.001,0.0,0.1396666666666667,0.0
2024-01-01 09:30:00,0.001,0.0,0.10133333333333333,0.0
2024-01-01 09:45:00,0.001,0.0,0.116,0.0
2024-01-01 10:00:00,0.001,0.0,0.05,0.0
2024-01-01 10:15:00,0.001,0.0,0.21466666666666664,1.4
2024-01-01 10:30:00,0.001,0.0,0.257,3.0
2024-01-01 10:45:00,0.001,0.0,0.143,1.0
2024-01-01 11:00:00,0.001,0.0,0.13066666666666665,0.0
2024-01-01 11:15:00,0.001,0.0,0.08666666666666667,0.0
2024-01-01 11:30:00,0.001,0.0,0.13866666666666666,0.0
2024-01-01 11:45:00,0.001,0.0,0.23999999999999996,0.0
2024-01-01 12:00:00,0.001,0.0,0.10166666666666666,0.0
2024-01-01 12:15:00,0.001,0.0,0.18433333333333332,0.6
2024-01-01 12:30:00,0.001,0.0,0.16,1.8
2024-01-01 12:45:00,0.001,0.0,0.07,0.0
2024-01-01 13:00:00,0.001,0.0,0.23999999999999996,0.0
2024-01-01 13:15:00,0.001,0.0,0.126,0.0
2024-01-01 13:30:00,0.001,0.0,0.060333333333333336,0.0
2024-01-01 13:45:00,0.001,0.0,0.2343333333333333,0.0
2024-01-01 14:00:00,0.001,0.0,0.15866666666666665,0.0
2024-01-01 14:15:00,0.001,0.0,0.17666666666666667,0.6
2024-01-01 14:30:00,0.001,0.0,0.20199999999999999,3.0
2024-01-01 14:45:00,0.001,0.0,0.05,1.2
2024-01-01 15:00:00,0.001,0.0,0.05,0.0
2024-01-01 15:15:00,0.001,0.0,0.23266666666666666,0.0
2024-01-01 15:30:00,0.001,0.0,0.22133333333333333,0.0
2024-01-01 15:45:00,0.001,0.0,0.23999999999999996,0.0
2024-01-01 16:00:00,0.001,0.0,0.08800000000000001,0.0
2024-01-01 16:15:00,0.001,0.0,0.05,0.0
2024-01-01 16:30:00,0.001,0.0,0.05,0.8
2024-01-01 16:45:00,0.001,0.0,0.22066666666666668,1.0
2024-01-01 17:00:00,0.001,0.0,0.3473333333333333,0.0
2024-01-01 17:15:00,0.001,0.0,0.164,0.0
2024-01-01 17:30:00,0.001,0.0,0.05,0.0
2024-01-01 17:45:00,0.001,0.0,0.05,0.2
2024-01-01 18:00:00,0.001,0.0,0.05733333333333334,3.0
2024-01-01 18:15:00,0.001,0.0,0.29,0.2
2024-01-01 18:30:00,0.001,0.0,0.3846666666666667,0.0
2024-01-01 18:45:00,0.001,0.0,0.05,0.0
2024-01-01 19:00:00,0.001,0.0,0.07034029298038856,0.0
2024-01-01 19:15:00,0.001,0.0,0.2025521973529143,0.0
2024-01-01 19:30:00,0.001,0.0,0.25188553068624764,0.0
2024-01-01 19:45:00,0.001,0.0,0.47321886401958096,0.0
