,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.2025521973529143,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.2025521973529143,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.1194347982352762,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.13799999999999998,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.10866666666666668,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.10866666666666668,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.13799999999999998,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.07933333333333333,0.3333333333333333,0.0
2024-01-01 03:30:00,0.001,0.0,0.16,3.6666666666666665,0.0
2024-01-01 03:45:00,0.001,0.0,0.05733333333333334,1.0,0.4
2024-01-01 04:00:00,0.001,0.0,0.05,0.0,1.5
2024-01-01 04:15:00,0.001,0.0,0.05,3.3333333333333335,0.6
2024-01-01 04:30:00,0.001,0.0,0.05,5.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.16,5.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.08666666666666667,5.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.05,3.3333333333333335,0.5
2024-01-01 05:30:00,0.001,0.0,0.05,2.0,1.5
2024-01-01 05:45:00,0.001,0.0,0.05,0.0,1.4
2024-01-01 06:00:00,0.001,0.0,0.13066666666666665,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.116,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.059533333333333334,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.063,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.063,1.6666666666666667,0.0
2024-01-01 07:15:00,0.001,0.0,0.11433333333333333,2.6666666666666665,0.7
2024-01-01 07:30:00,0.001,0.0,0.8135333333333333,0.0,1.5
2024-01-01 07:45:00,0.001,0.0,1.2979999999999998,0.0,0.4
2024-01-01 08:00:00,0.001,0.0,0.4720666666666667,0.0,1.5
2024-01-01 08:15:00,0.001,0.0,0.1462,0.0,1.5
2024-01-01 08:30:00,0.001,0.0,0.7090666666666666,0.0,1.5
2024-01-01 08:45:00,0.001,0.0,0.264,0.0,1.5
2024-01-01 09:00:00,0.001,0.0,0.1791840657843048,1.6666666666666667,1.5
2024-01-01 09:15:00,0.001,0.0,0.10668553068624763,2.6666666666666665,1.5
2024-01-01 09:30:00,0.001,0.0,0.8863521973529144,0.0,1.5
2024-01-01 09:45:00,0.001,0.0,0.43640553068624766,0.0,1.5
2024-01-01 10:00:00,0.001,0.0,0.20629886401958097,0.0,1.5
2024-01-01 10:15:00,0.001,0.0,0.09610347982352763,0.0,1.5
2024-01-01 10:30:00,0.001,0.0,0.05,0.0,1.5
2024-01-01 10:45:00,0.001,0.0,0.05,0.0,1.5
2024-01-01 11:00:00,0.001,0.0,0.05,0.0,1.5
2024-01-01 11:15:00,0.001,0.0,0.24713131841174857,0.0,1.5
2024-01-01 11:30:00,0.001,0.0,0.28140327712682855,0.0,1.5
2024-01-01 11:45:00,0.001,0.0,0.2143759397255878,3.0,1.5
2024-01-01 12:00:00,0.001,0.0,0.2143759397255878,1.0,1.5
2024-01-01 12:15:00,0.001,0.0,0.20806550025500495,0.0,1.5
2024-01-01 12:30:00,0.001,0.0,0.7659570757060069,0.0,1.4
2024-01-01 12:45:00,0.001,0.0,1.3375491615817825,0.0,0.0
2024-01-01 13:00:00,0.001,0.0008666666666666667,2.6620980818078683,0.0,0.0
2024-01-01 13:15:00,0.001,1.2004666666666668,3.7893570757060067,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.9765570757060068,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.3314904090393402,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.4268237423726735,0.0,1.5
2024-01-01 14:15:00,0.001,0.001,0.25009040903934016,0.0,1.5
2024-01-01 14:30:00,0.001,0.001,0.0748237423726735,0.0,1.5
2024-01-01 14:45:00,0.001,0.001,0.1208589938981388,0.0,1.5
2024-01-01 15:00:00,0.001,0.45080000000000003,0.184,4.0,1.5
2024-01-01 15:15:00,0.001,1.9501333333333333,0.26806666666666673,0.0,1.0
2024-01-01 15:30:00,0.001,0.001,0.22233333333333336,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.1718666666666667,0.0,0.0
2024-01-01 16:00:00,0.001,0.00013333333333333334,0.1356,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.3137611719215542,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.40728169430198363,0.0,1.0
2024-01-01 16:45:00,0.001,0.0,0.42904260639225444,0.0,1.5
2024-01-01 17:00:00,0.001,0.0,0.3362426063922544,0.0,1.5
2024-01-01 17:15:00,0.001,0.0,0.7271092730589213,0.0,1.5
2024-01-01 17:30:00,0.001,0.0,0.48792722219620116,0.0,0.4
2024-01-01 17:45:00,0.001,0.0,0.760357075706007,4.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.2971529979660463,0.0,0.2
2024-01-01 18:15:00,0.001,0.0,0.184,0.0,1.5
2024-01-01 18:30:00,0.001,0.0,0.184,0.0,0.9
2024-01-01 18:45:00,0.001,0.0,0.1812942454236041,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.10635707570600683,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.3058237423726735,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.3300237423726735,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.3247151243647698,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.3307248599516735,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.6383759397255879,0.0,0.8
2024-01-01 20:30:00,0.001,0.0,0.31044260639225446,1.0,1.5
2024-01-01 20:45:00,0.001,0.0,0.34739883358833823,3.0,1.5
2024-01-01 21:00:00,0.001,0.0,0.30382374237267357,0.0,1.0
2024-01-01 21:15:00,0.001,0.0,0.2943647484745347,0.0,1.2
2024-01-01 21:30:00,0.001,0.0,0.3025173991176381,0.0,1.5
2024-01-01 21:45:00,0.001,0.0,0.3659013589346966,0.0,0.9
2024-01-01 22:00:00,0.001,0.0,0.3749759397255878,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.2143759397255878,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.2385759397255878,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.30540912843267726,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.2953771061372495,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.4335521973529143,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.3308855306862476,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.27515219735291424,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.2025521973529143,0.0,0.6
2024-01-02 00:15:00,0.001,0.0,0.1783521973529143,0.0,1.5
2024-01-02 00:30:00,0.001,0.0,0.17262087894116573,0.0,1.5
2024-01-02 00:45:00,0.001,0.0,0.6197333333333332,0.0,1.5
2024-01-02 01:00:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 01:15:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 01:30:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 01:45:00,0.001,0.0,0.13066666666666665,0.0,1.5
2024-01-02 02:00:00,0.001,0.0,0.116,0.0,1.5
2024-01-02 02:15:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 02:30:00,0.001,0.0,0.05226666666666667,0.0,1.5
2024-01-02 02:45:00,0.001,0.0,0.084,0.0,1.5
2024-01-02 03:00:00,0.001,0.0,0.13533333333333336,0.0,1.5
2024-01-02 03:15:00,0.001,0.0,0.17933333333333332,0.0,1.5
2024-01-02 03:30:00,0.001,0.0,0.05906666666666667,0.0,1.0
2024-01-02 03:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.4718,4.333333333333333,0.8
2024-01-02 04:30:00,0.001,0.0,0.6930666666666666,4.333333333333333,1.5
2024-01-02 04:45:00,0.001,0.0,0.46446666666666664,0.0,1.5
2024-01-02 05:00:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 05:15:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 05:30:00,0.001,0.0,0.05,0.0,1.5
2024-01-02 05:45:00,0.001,0.0,0.15266666666666667,0.0,0.2
2024-01-02 06:00:00,0.001,0.0,0.09400000000000001,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.05,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.05,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.05,0.0,1.0
2024-01-02 07:00:00,0.001,0.0,0.5231333333333333,0.0,1.5
2024-01-02 07:15:00,0.001,0.0,0.4561333333333334,0.0,1.5
2024-01-02 07:30:00,0.001,0.0,1.3544666666666667,0.0,1.5
2024-01-02 07:45:00,0.001,0.0,1.4268,2.0,1.5
2024-01-02 08:00:00,0.001,0.0,1.3164666666666667,2.6666666666666665,1.5
2024-01-02 08:15:00,0.001,0.0,2.3071333333333333,0.0,1.5
2024-01-02 08:30:00,0.001,0.0,0.2866666666666667,0.0,1.5
