,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.2539360595937185,0.10785899389813881,0.0,0.0
2024-01-01 00:15:00,0.001,0.05,0.0,0.0
2024-01-01 00:30:00,0.001,0.11333333333333333,0.0,4.0
2024-01-01 00:45:00,0.001,0.361,0.0,4.333333333333333
2024-01-01 01:00:00,0.001,0.8102708982706646,0.0,0.0
2024-01-01 01:15:00,0.001,0.26504260639225447,0.0,0.0
2024-01-01 01:30:00,0.001,0.2143759397255878,0.0,3.6666666666666665
2024-01-01 01:45:00,0.001,0.1417759397255878,0.0,0.0
2024-01-01 02:00:00,0.001,0.2707092730589211,0.0,0.0
2024-01-01 02:15:00,0.001,0.1837609120902708,1.6666666666666667,0.0
2024-01-01 02:30:00,0.001,0.06266666666666668,1.0,0.0
2024-01-01 02:45:00,0.001,0.23999999999999996,0.0,1.0
2024-01-01 03:00:00,0.001,0.05,0.0,4.0
2024-01-01 03:15:00,0.001,0.15133333333333335,0.0,0.0
2024-01-01 03:30:00,0.001,0.7730666666666667,0.0,1.3333333333333333
2024-01-01 03:45:00,0.001,0.19593333333333335,0.0,1.3333333333333333
2024-01-01 04:00:00,0.001,0.4498,0.0,0.0
2024-01-01 04:15:00,0.001,0.11333333333333333,0.0,0.0
2024-01-01 04:30:00,0.001,0.21466666666666664,0.0,0.0
2024-01-01 04:45:00,0.001,0.23999999999999996,0.0,0.0
2024-01-01 05:00:00,0.001,0.13866666666666666,0.0,2.3333333333333335
2024-01-01 05:15:00,0.001,0.05,0.0,0.0
2024-01-01 05:30:00,0.001,0.05,0.0,0.0
2024-01-01 05:45:00,0.001,0.05,0.0,1.0
2024-01-01 06:00:00,0.001,0.3076666666666667,0.0,2.3333333333333335
2024-01-01 06:15:00,0.001,0.31633333333333336,0.0,0.0
2024-01-01 06:30:00,0.001,0.063,0.0,0.0
2024-01-01 06:45:00,0.001,0.063,0.0,2.6666666666666665
2024-01-01 07:00:00,0.001,0.06213333333333334,0.0,3.6666666666666665
2024-01-01 07:15:00,0.001,0.11333333333333333,0.0,0.0
2024-01-01 07:30:00,0.001,0.7739333333333334,0.0,0.0
2024-01-01 07:45:00,0.001,0.2783333333333333,2.6666666666666665,0.0
2024-01-01 08:00:00,0.001,0.101,0.0,0.0
2024-01-01 08:15:00,0.001,0.063,0.0,0.0
2024-01-01 08:30:00,0.001,0.063,0.0,0.0
2024-01-01 08:45:00,0.001,0.3532666666666667,0.0,2.0
