,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.164,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.8779333333333333,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.20586666666666667,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.184,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.184,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.07106666666666667,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.08833333333333333,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.24086666666666667,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.164,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.5830666666666667,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.5764666666666667,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.23999999999999996,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.06266666666666668,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.05,0.0,1.8
2024-01-01 04:15:00,0.001,0.0,0.05,0.0,3.0
2024-01-01 04:30:00,0.001,0.0,0.05210347982352762,0.0,3.0
2024-01-01 04:45:00,0.001,0.0,0.11955219735291431,0.0,3.0
2024-01-01 05:00:00,0.001,0.0,0.2715521973529143,0.0,3.0
2024-01-01 05:15:00,0.001,0.0,0.18288553068624763,0.0,0.2
2024-01-01 05:30:00,0.001,0.0,0.0815521973529143,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.0815521973529143,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.18933333333333333,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.23999999999999996,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.05,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.06103549288116193,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.0618237423726735,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.0618237423726735,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.11249040903934017,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.25875707570600687,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.1556079141242245,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.063,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.063,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.0526,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,1.0480666666666667,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,2.337,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,1.6386,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.7962666666666666,4.4,0.0
2024-01-01 10:30:00,0.001,0.0,1.0810933333333332,11.0,1.4
2024-01-01 10:45:00,0.001,0.0,0.7317666666666667,11.0,1.2
2024-01-01 11:00:00,0.001,0.0,0.19176666666666664,4.4,0.0
2024-01-01 11:15:00,0.001,0.0,0.2511368131568609,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.41395027916078236,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.3180759397255878,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.2420759397255878,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.2420759397255878,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.7690759397255877,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,2.413170744406627,0.0,0.0
2024-01-01 13:00:00,0.001,0.00013333333333333334,2.0275,0.0,0.0
2024-01-01 13:15:00,0.001,0.1509333333333333,1.0359855306862475,0.0,0.0
2024-01-01 13:30:00,0.001,1.0505333333333333,0.33825219735291434,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.8390521973529144,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.33825219735291434,0.0,0.0
