,TumbleDryer,DishWasher,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.228818864019581,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.21488553068624763,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.1415521973529143,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.06082783858822096,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.066,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.6797333333333333,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.3105333333333334,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.3105333333333334,0.0,2.3333333333333335
2024-01-01 04:15:00,0.001,0.0,0.044,0.0,5.0
2024-01-01 04:30:00,0.001,0.0,0.10266666666666667,0.0,5.0
2024-01-01 04:45:00,0.001,0.0,0.11,0.0,5.0
2024-01-01 05:00:00,0.001,0.0,0.044,0.0,5.0
2024-01-01 05:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.44380000000000003,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.14626666666666666,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.08633333333333335,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.057,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.057,0.0,3.3333333333333335
2024-01-01 07:00:00,0.001,0.0,0.05266666666666667,0.0,0.6666666666666666
2024-01-01 07:15:00,0.001,0.0,0.066,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.14666666666666667,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.20393333333333336,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,2.443,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.10266666666666667,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.6430666666666667,0.0,2.0
2024-01-01 09:15:00,0.001,0.0,0.044,0.0,2.0
2024-01-01 09:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.7104666666666667,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,2.0601333333333334,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.7936666666666666,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.19433333333333333,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.6386855306862477,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.17821886401958098,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.05031043947058286,0.0,2.3333333333333335
2024-01-01 12:15:00,0.001,0.0,0.5851333333333334,0.0,1.6666666666666667
2024-01-01 12:30:00,0.001,0.0,0.165,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.2659408789411657,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.255218864019581,0.0,0.0
2024-01-01 13:15:00,0.001,1.2003333333333333,0.2625521973529143,0.0,0.0
2024-01-01 13:30:00,0.001,1.8002,0.18848553068624765,0.0,0.0
2024-01-01 13:45:00,0.001,1.3504,0.07555219735291431,0.0,0.0
2024-01-01 14:00:00,0.001,0.30086666666666667,0.05872435876469335,0.0,0.0
2024-01-01 14:15:00,0.001,0.00013333333333333334,0.044,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.13933333333333334,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.07333333333333332,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.044,0.0,2.3333333333333335
2024-01-01 15:45:00,0.001,0.0,0.066,8.066666666666666,1.6666666666666667
2024-01-01 16:00:00,0.001,0.0,0.5464666666666668,11.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.044,7.333333333333333,0.0
2024-01-01 16:30:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.044,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.10266666666666667,0.0,0.0
2024-01-01 17:30:00,0.001,0.00046666666666666666,0.11,0.0,0.0
2024-01-01 17:45:00,0.001,0.9006000000000001,0.044,0.0,0.0
2024-01-01 18:00:00,0.001,0.30086666666666667,0.044,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.044,0.0,0.0
2024-01-01 18:45:00,0.001,6.666666666666667e-05,0.13933333333333334,0.0,0.0
2024-01-01 19:00:00,0.001,0.0,0.18373333333333333,0.0,4.0
2024-01-01 19:15:00,0.001,0.0,0.08106550025500493,0.0,0.0
2024-01-01 19:30:00,0.001,0.0,0.1680426063922545,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.20837593972558782,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.22879944074256467,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.299218864019581,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.19655219735291432,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.1530736263137219,0.0,0.0
2024-01-01 21:00:00,0.001,0.0,0.28459102543136,0.0,0.0
2024-01-01 21:15:00,0.001,0.0,0.3238581932850068,0.0,0.0
2024-01-01 21:30:00,0.001,0.0,0.3880426063922544,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.39537593972558777,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.2665759397255878,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.10037593972558781,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.17527135156085363,0.0,2.0
2024-01-01 22:45:00,0.001,0.0,0.2184842104105486,0.0,0.3333333333333333
2024-01-01 23:00:00,0.001,0.0,0.3167092730589211,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.23944260639225448,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.20837593972558782,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.0782675151765897,0.0,0.0
