,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,0.9214504663724646,14.989778886873284,13.505963907733543,12.0,60.0,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,0.9214504663724646,14.968185907547552,13.51839191444196,12.0,59.44799999999999,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.9214504663724646,14.947062702135895,13.530286512658032,12.0,57.475416722408,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.9214504663724646,14.926395508323953,13.541664314410188,12.0,60.04385016722402,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.9214504663724646,14.906170980243765,13.552541426306231,12.0,58.991990826564674,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.9214504663724646,14.886376175835219,13.562933464879528,12.0,57.58227883420918,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.9214504663724646,14.866998544591151,13.572855571469319,12.0,60.18557974199701,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.9214504663724646,14.848025915674466,13.582322426649288,12.0,60.01712183468691,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.9214504663724646,14.829200316115315,13.588871177651528,11.0,59.73560745341599,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.9214504663724646,14.810433703798285,13.592222358890261,11.0,59.34715527950293,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.9214504663724646,14.791975050680094,13.595251779209027,11.0,59.372158623984525,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.9214504663724646,14.773815710801108,13.597969797186598,11.0,60.888046631629024,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.9214504663724646,14.755947298781741,13.60038645535771,11.0,60.60818155757264,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.9214504663724646,14.738361681917052,13.602511489811544,11.0,57.38439827998066,60.0,3.594378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.9214504663724646,14.721050972511279,13.6043543394988,11.0,59.80390062111774,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,1.0,16.666666666666668,0.9214504663724646,14.741745460042461,13.605959276069417,11.0,60.832248447204684,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,16.0,0.9214504663724646,15.325406022953054,13.61113003463998,11.0,60.409048447204675,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,18.666666666666668,0.9214504663724646,15.757759498505994,13.623892906402983,11.0,58.6759862398468,60.0,2.8241546666666664,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,15.333333333333334,0.9214504663724646,16.14603613961054,13.642768000677398,11.0,59.88648332536994,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,15.0,0.9214504663724646,16.11328062082915,13.663242758771965,11.0,59.39729383659783,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.0,0.9214504663724646,16.07728545766074,13.68035187994142,10.0,59.01850434782572,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.0,0.9214504663724646,16.04173195449703,13.693826381128483,10.0,61.03799713330109,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,15.0,0.9214504663724646,16.00685783843864,13.706555651537087,10.0,61.18133205924471,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,17.0,0.9214504663724646,16.18706101207548,13.719440417358477,10.0,60.549733014810876,60.0,2.310672,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.0,0.9214504663724646,16.2738088431657,13.73499633729463,10.0,59.81115833731444,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,17.666666666666668,0.9214504663724646,16.341805400366738,13.750328305190916,10.0,60.92224634495894,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,20.0,0.9214504663724646,17.04323601425668,13.770424542644632,10.0,60.2005798375533,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,20.0,0.9214504663724646,17.83969167561291,13.800946654794176,10.0,59.092513330147646,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,20.0,0.9214504663724646,18.62542032458436,13.84183578503575,10.0,58.78680133779216,60.0,2.5674133333333335,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,20.0,0.9214504663724646,19.40071407512443,13.89274721930465,10.0,59.78543717152362,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,20.0,0.9214504663724646,20.165835216103268,13.953346561547596,10.0,61.04545628284706,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,20.0,0.9214504663724646,20.469761795492637,14.021354802027961,10.0,60.41985628284706,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,20.0,0.9214504663724646,20.378708126102946,14.08872197951457,10.0,60.01505628284705,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,0.9214504663724646,20.29141826767595,14.153568774812978,10.0,59.683856282847046,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,20.0,0.9214504663724646,20.20622416931213,14.215981195836754,10.0,59.38945628284704,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,20.0,0.9214504663724646,20.123063697470844,14.276034394176836,10.0,59.38945628284704,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,20.0,0.9214504663724646,20.04355078229571,14.333807971927703,10.0,59.18705628284704,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,20.0,0.9214504663724646,19.96783383263364,14.389405240131518,10.0,59.0909897754414,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,20.0,0.9214504663724646,19.893926005036022,14.442903298514397,10.0,60.557475394170474,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,20.0,0.9214504663724646,19.821773693807934,14.494366978003058,10.0,61.03688256091676,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,1.0,20.0,0.9214504663724646,19.75666082184622,14.54635670110975,11.0,60.90808256091676,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 10:15:00,1.0,20.0,0.9214504663724646,19.699242384398097,14.599325972164376,11.0,60.172082560916756,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 10:30:00,1.0,20.0,0.9214504663724646,19.643341404251167,14.650497592517212,11.0,58.369889727663036,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
