,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,20.5,0.8671996919752719,20.47979851512105,16.260123332029387,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,20.5,0.8671996919752719,20.436884679742942,16.28140354096364,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,20.5,0.8671996919752719,20.39454496815112,16.302052872151332,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,20.5,0.8671996919752719,20.352768814959283,16.32208399358986,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,20.5,0.8671996919752719,20.311545858029113,16.341509327228856,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,20.5,0.8671996919752719,20.27086593454073,16.36034105373219,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,20.5,0.8671996919752719,20.230719077139227,16.378591117147764,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,20.5,0.8671996919752719,20.191095510155712,16.396271229487084,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,20.5,0.8671996919752719,20.151560682378364,16.411724966564655,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,20.5,0.8671996919752719,20.112030687484843,16.424748409154795,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,20.5,0.8671996919752719,20.07297472955847,16.43727106447011,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,20.5,0.8671996919752719,20.034384252632876,16.449303146506075,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,20.5,0.8671996919752719,20.108922157067596,16.461007615503878,11.0,59.264402866698525,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,20.5,0.8671996919752719,20.707041947817476,16.47544791435569,11.0,59.67761911132349,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,20.5,0.8671996919752719,20.990041738051357,16.494334224069654,11.0,60.81133416149074,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,20.5,0.8671996919752719,20.943446872576192,16.51359744166026,11.0,60.46503583373154,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,1.0,20.7,0.8671996919752719,20.897443362233766,16.532222591923333,11.0,59.229337028189256,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,21.0,0.8671996919752719,20.852020422399143,16.55022257962502,11.0,58.27455136168188,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,20.966666666666665,0.8671996919752719,20.807167475695394,16.567610058696815,11.0,59.61106927854765,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,20.5,0.8671996919752719,20.76287414798725,16.58439743709058,11.0,60.882683612040275,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,20.5,0.8671996919752719,20.718705300929074,16.59892897288815,10.0,60.25418480649798,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,20.8,0.8671996919752719,20.674576452178623,16.611001415723113,10.0,60.05178480649798,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,3.0,21.0,0.8671996919752719,20.63095624069869,16.622544928519083,10.0,57.83508838987113,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,3.0,21.0,0.8671996919752719,20.587835556091402,16.633570368089106,10.0,57.09530511227919,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,3.0,21.0,0.8671996919752719,20.545205462661794,16.64408837989623,10.0,57.73262302914497,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,3.0,21.0,0.8671996919752719,20.55003269931099,16.654145857010555,10.0,56.345940946010735,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,3.0,21.0,0.8671996919752719,21.070031482398647,16.666018403946417,10.0,57.185658862876515,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,3.0,21.0,0.8671996919752719,21.481457413053867,16.682644757015964,10.0,58.77977677974229,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,3.0,21.0,0.8671996919752719,21.440311576800323,16.700362955492366,10.0,59.85869469660806,60.0,0.0,0.0,0.0,0,0,0,0.0
