,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,14.5,1.377645580031305,14.469062544526421,13.27263126879078,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,14.5,1.377645580031305,14.406536325854114,13.316833437281378,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,14.5,1.377645580031305,14.3493932790482,13.354917634043698,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,14.5,1.377645580031305,14.297054979529726,13.387561816898092,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,14.5,1.377645580031305,14.249006177815092,13.415369750888164,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,14.5,1.377645580031305,14.204787892284807,13.438879121156454,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,14.5,1.377645580031305,14.163991257203621,13.45856875873381,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,14.5,1.377645580031305,14.126252043410862,13.474865076238851,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,14.5,1.377645580031305,14.090725196338854,13.48163958437038,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,14.5,1.377645580031305,14.056632531253548,13.478856771135035,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,14.5,1.377645580031305,14.024138497708899,13.474496363146732,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,14.5,1.377645580031305,14.418262031140808,13.473449802412661,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,14.5,1.377645580031305,14.990361663151038,13.509848634055336,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,14.5,1.377645580031305,14.91183602087234,13.551653031811691,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,14.5,1.377645580031305,14.83938949551255,13.586670510773814,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,14.5,1.377645580031305,14.772374947843984,13.615658697703067,11.0,59.668800000000005,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,14.5,1.377645580031305,14.71021587544975,13.639292269654204,11.0,58.504406688963215,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,2.0,18.9,1.377645580031305,15.265239114285386,13.6662957254203,11.0,60.866052556139536,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,2.0,14.5,1.377645580031305,15.96560073435348,13.739194198997057,11.0,59.78886880076448,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,14.5,1.377645580031305,15.848789866677075,13.816333297585087,11.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,17.8,1.377645580031305,16.37608711557832,13.885920049873546,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,17.066666666666666,1.377645580031305,16.824204566253876,13.978283895670081,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,20.0,1.377645580031305,18.146686924302216,14.102747248535916,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,20.0,1.377645580031305,19.683036447121676,14.298969375451692,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,3.0,19.666666666666668,1.377645580031305,20.43671424104389,14.5513341979943,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,3.0,15.0,1.377645580031305,20.13882766490161,14.792718136442577,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,3.0,15.0,1.377645580031305,19.860539141591843,15.002555835432501,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,3.0,15.0,1.377645580031305,19.606861285517443,15.184306901382541,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,3.0,15.0,1.377645580031305,19.375150986425368,15.341078545615812,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,3.0,15.0,1.377645580031305,19.163048033472247,15.475638395714515,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,3.0,15.0,1.377645580031305,18.96844119144248,15.590450830067446,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,3.0,15.0,1.377645580031305,18.789457300512137,15.687710358972717,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,3.0,15.0,1.377645580031305,18.625046820092717,15.769380973849575,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,3.0,15.0,1.377645580031305,18.473768439389957,15.837248158780039,10.0,61.302100334448205,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,3.0,15.0,1.377645580031305,18.333571566975593,15.89286897388049,10.0,61.302100334448205,60.0,0.0,0.0,0.774333333333333,1,0,1,0.751
2024-01-01 08:45:00,3.0,15.0,1.377645580031305,18.203282778080187,15.93761628298459,10.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 09:00:00,1.0,17.666666666666668,1.377645580031305,18.30398634498017,15.974332705352369,10.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 09:15:00,3.0,15.333333333333334,1.377645580031305,19.00065740072985,16.036725735205003,10.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 09:30:00,3.0,15.0,1.377645580031305,18.85291132745193,16.106924688217678,10.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 09:45:00,3.0,17.0,1.377645580031305,18.92192651601332,16.16612898127192,10.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 10:00:00,1.0,15.333333333333334,1.377645580031305,19.265395785447648,16.24598308578754,11.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 10:15:00,1.0,20.0,1.377645580031305,20.028553173459326,16.345462064816143,11.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 10:30:00,3.0,18.666666666666668,1.377645580031305,20.440794102571108,16.484461204387827,11.0,61.302100334448205,60.0,0.0,0.0,0.7999999999999993,0,0,1,0.0
2024-01-01 10:45:00,3.0,15.0,1.377645580031305,20.240206984003233,16.613226704273213,11.0,61.302100334448205,60.0,0.0,0.0,0.0,0,1,0,0.0
2024-01-01 11:00:00,3.0,15.0,1.377645580031305,20.058558112464482,16.729754409063542,12.0,61.302100334448205,60.0,0.0,0.0,0.8,1,0,1,0.7976666666666667
2024-01-01 11:15:00,3.0,15.0,1.377645580031305,19.89468738273243,16.836634570968116,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 11:30:00,3.0,15.0,1.377645580031305,19.744479278443716,16.92806696021817,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 11:45:00,3.0,15.0,1.377645580031305,19.606469710453197,17.00576703223765,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 12:00:00,3.0,15.0,1.377645580031305,19.478604980457064,17.071250764117643,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 12:15:00,3.0,15.0,1.377645580031305,19.359668629520367,17.12582401701948,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 12:30:00,1.0,18.333333333333332,1.377645580031305,19.604304939922436,17.174118887499063,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 12:45:00,1.0,20.0,1.377645580031305,20.504468886610415,17.259156541680795,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 13:00:00,1.0,20.0,1.377645580031305,20.365254209425682,17.355514523766555,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 13:15:00,1.0,20.0,1.377645580031305,20.21502623469483,17.437252157714813,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 13:30:00,1.0,20.0,1.377645580031305,20.0765158284534,17.505890495019894,12.0,61.302100334448205,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 13:45:00,1.0,20.0,1.377645580031305,19.948474755688995,17.562891010123746,12.0,58.824905112279076,60.0,3.594378666666667,0.0,0.8,0,0,1,0.0
2024-01-01 14:00:00,3.0,17.666666666666668,1.377645580031305,19.82745072732207,17.609518571553476,12.0,59.0781614906833,60.0,0.2567413333333333,0.0,0.8,0,0,1,0.0
2024-01-01 14:15:00,1.0,16.333333333333332,1.377645580031305,19.71228248344549,17.646761613021308,12.0,60.246986335403804,60.0,0.2567413333333333,0.0,0.8,0,0,1,0.0
2024-01-01 14:30:00,2.0,19.633333333333333,1.377645580031305,19.60483348299201,17.675624851807683,12.0,59.46259111323467,60.0,1.0269653333333333,0.0,0.8,0,0,1,0.0
2024-01-01 14:45:00,1.0,18.533333333333335,1.377645580031305,19.670451061953273,17.698061070282026,12.0,60.98355279503115,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 15:00:00,1.0,20.0,1.377645580031305,20.518738338095442,17.747550163255205,12.0,61.01221978021987,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 15:15:00,1.0,20.0,1.377645580031305,20.416185929759646,17.813533716327807,12.0,61.01221978021987,60.0,0.0,0.0,0.8,0,0,1,0.0
2024-01-01 15:30:00,1.0,20.0,1.377645580031305,20.276558413583764,17.86770362353865,12.0,61.01221978021987,60.0,0.0,0.0,0.0,0,1,0,0.0
