,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,1.0,18.5,0.3345812102750375,18.47660360762432,15.264692676136757,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.7,0.3345812102750375,18.427219885327325,15.29533498634177,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.3345812102750375,18.37897646834592,15.324700929442464,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.3345812102750375,18.331839203530055,15.352830657605649,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.3345812102750375,18.285774987104592,15.379763084283587,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.3345812102750375,18.240751732357644,15.40553592236837,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.3345812102750375,18.196738338324085,15.430185721171267,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.3345812102750375,18.15370465943341,15.453747902263176,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.3345812102750375,18.11125029245845,15.474113110075715,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.3345812102750375,18.06926053488819,15.491056803820328,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.3345812102750375,18.028115054650396,15.50708629491018,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.3345812102750375,17.987788988671127,15.52223073328099,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.3345812102750375,17.94825823670347,15.536518368608101,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.3345812102750375,17.909499437841934,15.5499765780384,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.3345812102750375,17.871489947760047,15.562631893068154,11.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,0.3345812102750375,17.83420781664902,15.574510025593069,11.0,59.838080000000005,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,1.0,16.633333333333333,0.3345812102750375,18.373099866980848,15.588067819402454,11.0,59.77920000000001,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,18.5,0.3345812102750375,18.659732092771986,15.610238917401045,11.0,59.9233733779264,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,17.333333333333332,0.3345812102750375,18.611630012614242,15.632412789158321,11.0,59.77240645962729,60.0,3.594378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,16.866666666666667,0.3345812102750375,18.56453311730663,15.653487489201222,11.0,60.8024438031533,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,16.166666666666668,0.3345812102750375,18.518040473954205,15.671354240455672,10.0,60.4341970377448,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,16.866666666666667,0.3345812102750375,18.472036866044498,15.685789062246753,10.0,60.4341970377448,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,17.566666666666666,0.3345812102750375,18.426901462689344,15.699299808288115,10.0,60.22811703774481,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,18.266666666666666,0.3345812102750375,18.382608916718336,15.711916153552837,10.0,60.213397037744805,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.933333333333334,0.3345812102750375,18.33913465805586,15.723666856023554,10.0,60.213397037744805,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,15.466666666666667,0.3345812102750375,18.296454869797696,15.734579784941074,10.0,58.027106889632044,60.0,12.323584,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,18.5,0.3345812102750375,18.254546465024358,15.744681948182928,10.0,52.70874511227894,60.0,2.3106720000000007,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,18.5,0.3345812102750375,18.213387064328476,15.753999518798757,10.0,54.91855289058755,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,18.5,0.3345812102750375,18.172971059787052,15.76255792757511,10.0,58.18820066889615,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,18.5,0.3345812102750375,18.133279397396294,15.770382078366913,10.0,60.9975652173911,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,18.5,0.3345812102750375,18.09427314067593,15.77749587609646,10.0,61.05489918776855,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,18.5,0.3345812102750375,18.05593254275934,15.783922387976954,10.0,60.89297918776855,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,18.5,0.3345812102750375,18.019489693039095,15.78968916746911,10.0,60.68689918776855,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,18.5,0.3345812102750375,18.691590380283753,15.798029126033764,10.0,60.436659187768555,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,18.5,0.3345812102750375,18.998390882443438,15.816476746753086,10.0,59.730099187768566,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,18.5,0.3345812102750375,18.950099104047585,15.835023833595347,10.0,59.730099187768566,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,18.5,0.3345812102750375,18.9042667885053,15.852543390865241,10.0,59.730099187768566,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,18.5,0.3345812102750375,18.861050116964538,15.869098679154693,10.0,59.42097918776857,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,3.0,18.5,0.3345812102750375,18.818690241707,15.884729640585839,10.0,60.05610962255117,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,3.0,18.5,0.3345812102750375,18.7771619781824,15.89946579289884,10.0,59.98264049689419,60.0,3.8511200000000003,0.0,0.0,0,0,0,0.0
