,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,2.0,0,0,0,0.0,0.0,20.5,20.5,16.25,12.0,2.3583671858728756,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,2.0,0,0,0,0.0,0.0,20.5,20.49351833295187,16.253354781447605,12.0,2.3583671858728756,0.0,0.0759891065456283,60.0,59.994553272814144,0.0
2024-01-01 00:02:00,2.0,0,0,0,0.0,0.0,20.5,20.487051043932627,16.256692789334856,12.0,2.3583671858728756,0.0,0.07597821465266906,60.0,59.989107326334526,0.0
2024-01-01 00:03:00,2.0,0,0,0,0.0,0.0,20.5,20.480598087698365,16.260014080982454,12.0,2.3583671858728756,0.0,0.07596732432089849,60.0,59.98366216044924,0.0
2024-01-01 00:04:00,2.0,0,0,0,0.0,0.0,20.5,20.474159419154024,16.26331871352095,12.0,2.3583671858728756,0.0,0.07595643555009282,60.0,59.97821777504641,0.0
2024-01-01 00:05:00,2.0,0,0,0,0.0,0.0,20.5,20.46773499335293,16.266606743891355,12.0,2.3583671858728756,0.0,0.07594554834002831,60.0,59.972774170014155,0.0
2024-01-01 00:06:00,2.0,0,0,0,0.0,0.0,20.5,20.461324765496283,16.26987822884579,12.0,2.3583671858728756,0.0,0.07593466269048124,60.0,59.96733134524062,0.0
2024-01-01 00:07:00,2.0,0,0,0,0.0,0.0,20.5,20.45492869093268,16.273133224948104,12.0,2.3583671858728756,0.0,0.07592377860122795,60.0,59.961889300613976,0.0
2024-01-01 00:08:00,2.0,0,0,0,0.0,0.0,20.5,20.448546725157616,16.276371788574487,12.0,2.3583671858728756,0.0,0.0759128960720448,60.0,59.956448036022394,0.0
2024-01-01 00:09:00,2.0,0,0,0,0.0,0.0,20.5,20.442178823813016,16.2795939759141,12.0,2.3583671858728756,0.0,0.07590201510270814,60.0,59.95100755135407,0.0
2024-01-01 00:10:00,2.0,0,0,0,0.0,0.0,20.5,20.435824942686732,16.282799842969695,12.0,2.3583671858728756,0.0,0.07589113569299441,60.0,59.945567846497205,0.0
2024-01-01 00:11:00,2.0,0,0,0,0.0,0.0,20.5,20.429485037712077,16.285989445558222,12.0,2.3583671858728756,0.0,0.07588025784268009,60.0,59.94012892134004,0.0
2024-01-01 00:12:00,2.0,0,0,0,0.0,0.0,20.5,20.42315906496733,16.289162839311455,12.0,2.3583671858728756,0.0,0.07586938155154162,60.0,59.93469077577081,0.0
2024-01-01 00:13:00,2.0,0,0,0,0.0,0.0,20.5,20.416846980675263,16.2923200796766,12.0,2.3583671858728756,0.0,0.07585850681935555,60.0,59.92925340967777,0.0
2024-01-01 00:14:00,2.0,0,0,0,0.0,0.0,20.5,20.41054874120267,16.2954612219169,12.0,2.3583671858728756,0.0,0.0758476336458984,60.0,59.9238168229492,0.0
2024-01-01 00:15:00,2.0,0,0,0,0.0,0.0,20.5,20.404264303059886,16.29858632111225,12.0,2.3583671858728756,0.0,0.07583676203094676,60.0,59.91838101547338,0.0
2024-01-01 00:16:00,2.0,0,0,0,0.0,0.0,20.5,20.397993622900305,16.301695432159807,12.0,2.3583671858728756,0.0,0.07582589197427726,60.0,59.91294598713863,0.0
2024-01-01 00:17:00,2.0,0,0,0,0.0,0.0,20.5,20.391736657519914,16.304788609774587,12.0,2.3583671858728756,0.0,0.07581502347566652,60.0,59.907511737833254,0.0
2024-01-01 00:18:00,2.0,0,0,0,0.0,0.0,20.5,20.385493363856828,16.307865908490065,12.0,2.3583671858728756,0.0,0.07580415653489121,60.0,59.9020782674456,0.0
2024-01-01 00:19:00,2.0,0,0,0,0.0,0.0,20.5,20.37926369899081,16.310927382658782,12.0,2.3583671858728756,0.0,0.07579329115172806,60.0,59.89664557586403,0.0
2024-01-01 00:20:00,2.0,0,0,0,0.0,0.0,20.5,20.3730476201428,16.313973086452947,12.0,2.3583671858728756,0.0,0.0757824273259538,60.0,59.8912136629769,0.0
2024-01-01 00:21:00,2.0,0,0,0,0.0,0.0,20.5,20.366845084674466,16.317003073865028,12.0,2.3583671858728756,0.0,0.07577156505734521,60.0,59.88578252867261,0.0
