,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref_EV,SoC_arr_EV,T_set_HP,T_ref_HP,T_wall_HP,T_out_HP,P_loss_HP,P_use_WB,P_loss_WB,T_set_WB,T_ref_WB,Water_use
2024-01-01 00:00:00,1.0,0,0,0,0.0,0.0,20.0,20.0,16.0,12.0,1.4607333232894761,0.0,0.076,60.0,60.0,0.0
2024-01-01 00:01:00,1.0,0,0,0,0.0,0.0,20.0,19.993510282678482,16.003764457972075,12.0,1.4607333232894761,0.0,0.07599128523650263,60.0,59.99564261825132,0.0
2024-01-01 00:02:00,2.0,0,0,0,0.0,0.0,11.0,19.98703649553242,16.007510462353995,12.0,1.4607333232894761,0.0,0.07598257147230925,60.0,59.99128573615462,0.0
2024-01-01 00:03:00,2.0,0,0,0,0.0,0.0,11.0,19.980578585439435,16.01123807868493,12.0,1.4607333232894761,0.0,0.07597385870730526,60.0,59.98692935365263,0.0
2024-01-01 00:04:00,2.0,0,0,0,0.0,0.0,11.0,19.97413649946039,16.0149473722767,12.0,1.4607333232894761,0.0,0.07596514694137609,60.0,59.982573470688045,0.0
2024-01-01 00:05:00,2.0,0,0,0,0.0,0.0,11.0,19.967710184838744,16.01863840821457,12.0,1.4607333232894761,0.0,0.07595643617440717,60.0,59.97821808720359,0.0
2024-01-01 00:06:00,2.0,0,0,0,0.0,0.0,11.0,19.961299588999932,16.02231125135803,12.0,1.4607333232894761,0.0,0.07594772640628397,60.0,59.97386320314199,0.0
2024-01-01 00:07:00,2.0,0,0,0,0.0,0.0,11.0,19.954904659550728,16.025965966341573,12.0,1.4607333232894761,0.0,0.07593901763689195,60.0,59.96950881844597,0.0
2024-01-01 00:08:00,2.0,0,0,0,0.0,0.0,11.0,19.94852534427862,16.029602617575485,12.0,1.4607333232894761,0.0,0.07593030986611657,60.0,59.96515493305829,0.0
2024-01-01 00:09:00,2.0,0,0,0,0.0,0.0,11.0,19.94216159115119,16.033221269246607,12.0,1.4607333232894761,0.0,0.07592160309384334,60.0,59.96080154692167,0.0
2024-01-01 00:10:00,2.0,0,0,0,0.0,0.0,11.0,19.935813348315477,16.036821985319115,12.0,1.4607333232894761,0.0,0.07591289731995776,60.0,59.95644865997888,0.0
2024-01-01 00:11:00,2.0,0,0,0,0.0,0.0,11.0,19.92948056409737,16.040404829535294,12.0,1.4607333232894761,0.0,0.07590419254434536,60.0,59.952096272172675,0.0
2024-01-01 00:12:00,2.0,0,0,0,0.0,0.0,11.0,19.923163187000984,16.043969865416305,12.0,1.4607333232894761,0.0,0.07589548876689163,60.0,59.947744383445816,0.0
2024-01-01 00:13:00,2.0,0,0,0,0.0,0.0,11.0,19.91686116570804,16.047517156262945,12.0,1.4607333232894761,0.0,0.07588678598748215,60.0,59.94339299374107,0.0
2024-01-01 00:14:00,2.0,0,0,0,0.0,0.0,11.0,19.910574449077252,16.051046765156418,12.0,1.4607333232894761,0.0,0.07587808420600246,60.0,59.93904210300123,0.0
2024-01-01 00:15:00,2.0,0,0,0,0.0,0.0,11.0,19.904302986143723,16.054558754959086,12.0,1.4607333232894761,0.0,0.07586938342233814,60.0,59.934691711169066,0.0
