,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.29569999999999996,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.38189999999999996,0.0,1.0
2024-01-01 00:30:00,0.001,0.0,0.18736666666666665,0.0,0.2
2024-01-01 00:45:00,0.001,0.0,0.36469999999999997,0.0,0.6
2024-01-01 01:00:00,0.001,0.0,0.3005237423726735,0.0,0.6
2024-01-01 01:15:00,0.001,0.0,1.51919040903934,0.0,0.6
2024-01-01 01:30:00,0.001,0.0,0.4573904090393402,0.0,0.6
2024-01-01 01:45:00,0.001,0.0,0.1995237423726735,0.0,1.6
2024-01-01 02:00:00,0.001,0.0,0.0909637423726735,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.14224316564968978,0.0,1.6
2024-01-01 02:30:00,0.001,0.0,0.242,0.0,0.4
2024-01-01 02:45:00,0.001,0.0,0.08987362631372191,0.0,0.2
2024-01-01 03:00:00,0.001,0.0,0.0705521973529143,0.0,0.8
2024-01-01 03:15:00,0.001,0.0,0.0705521973529143,0.0,0.2
2024-01-01 03:30:00,0.001,0.0,0.0705521973529143,0.0,0.2
2024-01-01 03:45:00,0.001,0.0,0.0705521973529143,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.23521886401958095,0.0,0.2
2024-01-01 04:15:00,0.001,0.0,0.20993131841174859,2.0,0.8
2024-01-01 04:30:00,0.001,0.0,0.039,3.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.039,3.0,0.2
2024-01-01 05:00:00,0.001,0.0,0.039,3.0,0.4
2024-01-01 05:15:00,0.001,0.0,0.039,0.8,0.0
2024-01-01 05:30:00,0.001,0.0,0.08966666666666666,0.0,0.2
2024-01-01 05:45:00,0.001,0.0,0.229,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.115,0.0,1.4
2024-01-01 06:15:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 06:30:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 06:45:00,0.001,0.0,0.039,0.0,1.6
2024-01-01 07:00:00,0.001,0.0,0.039,0.0,0.4
2024-01-01 07:15:00,0.001,0.0,0.16566666666666668,0.0,0.2
2024-01-01 07:30:00,0.001,0.0,0.229,0.0,1.6
2024-01-01 07:45:00,0.001,0.0,0.039,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 08:15:00,0.001,0.0,0.4387999999999999,0.0,0.4
2024-01-01 08:30:00,0.001,0.0,0.051133333333333336,0.0,0.4
2024-01-01 08:45:00,0.001,0.0,0.4644666666666667,0.0,1.2
2024-01-01 09:00:00,0.001,0.0,0.242,0.0,1.4
2024-01-01 09:15:00,0.001,0.0,0.16599999999999998,0.0,1.8
2024-01-01 09:30:00,0.001,0.0,0.043333333333333335,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 10:00:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 10:15:00,0.001,0.0,0.5720666666666666,0.0,0.4
2024-01-01 10:30:00,0.001,0.0,0.12766666666666668,0.0,0.4
2024-01-01 10:45:00,0.001,0.0,0.229,0.0,0.2
2024-01-01 11:00:00,0.001,0.0,0.077,0.0,0.8
2024-01-01 11:15:00,0.001,0.0,0.039,0.0,0.2
2024-01-01 11:30:00,0.001,0.0,0.039,0.0,0.6
2024-01-01 11:45:00,0.001,0.0,0.039,0.0,1.0
2024-01-01 12:00:00,0.001,0.0,0.039,0.0,0.4
2024-01-01 12:15:00,0.001,0.0,0.2036666666666667,1.8,0.0
2024-01-01 12:30:00,0.001,0.0,0.19793333333333332,1.0,0.4
2024-01-01 12:45:00,0.001,0.0,0.052,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.4518000000000001,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.052,0.0,1.0
2024-01-01 13:30:00,0.001,1.3503333333333332,0.04766666666666666,0.0,0.0
2024-01-01 13:45:00,0.001,1.6502666666666668,0.08966666666666666,0.0,0.2
2024-01-01 14:00:00,0.001,1.5003333333333333,0.6691333333333334,0.0,0.0
2024-01-01 14:15:00,0.001,0.15066666666666664,0.32432,0.0,1.2
2024-01-01 14:30:00,0.001,0.0,0.16,0.0,2.4
2024-01-01 14:45:00,0.001,0.0,0.16,0.0,1.4
2024-01-01 15:00:00,0.001,0.0,0.16606666666666667,0.0,0.4
2024-01-01 15:15:00,0.001,0.0,0.1940347982352762,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.25861886401958095,0.0,0.4
2024-01-01 15:45:00,0.001,0.0,0.391215027635317,0.0,0.4
2024-01-01 16:00:00,0.001,0.0,0.21550927305892115,0.0,0.2
2024-01-01 16:15:00,0.001,0.0,0.20337593972558782,0.0,0.2
2024-01-01 16:30:00,0.001,0.0,0.2012724599020602,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.1718237423726735,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.2045805767229837,0.0,0.2
