,TumbleDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.097,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.073,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.225,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.15566666666666668,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.159,0.0,1.0
2024-01-01 01:45:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.09833333333333334,0.0,1.4
2024-01-01 02:30:00,0.001,0.0,0.7580666666666667,0.0,0.4
2024-01-01 02:45:00,0.001,0.0,0.33486666666666665,0.0,0.2
2024-01-01 03:00:00,0.001,0.0,0.19,0.0,1.6
2024-01-01 03:15:00,0.001,0.0,0.066,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.035,0.0,0.4
2024-01-01 03:45:00,0.001,0.0,0.12366666666666666,0.0,3.0
2024-01-01 04:00:00,0.001,0.0,0.21233333333333335,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.035,1.4,0.0
2024-01-01 04:30:00,0.001,0.0,0.14866666666666667,1.2,0.0
2024-01-01 04:45:00,0.001,0.0,0.128,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.035,0.6,0.0
2024-01-01 05:15:00,0.001,0.0,0.149,0.6,0.0
2024-01-01 05:30:00,0.001,0.0,0.187,0.0,1.0
2024-01-01 05:45:00,0.001,0.0,0.035,2.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.08666666666666667,3.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.19,0.4,0.0
2024-01-01 06:30:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.17433333333333334,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.16166666666666668,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.035,1.2,0.0
2024-01-01 07:30:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.17966666666666667,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.097,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.1996666666666667,0.8,0.0
2024-01-01 08:30:00,0.001,0.0,0.13633333333333333,3.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.035,1.6,1.0
2024-01-01 09:00:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.11766666666666667,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.159,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.225,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.111,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.041933333333333336,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.44780000000000003,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.06866666666666667,0.0,1.0
2024-01-01 11:00:00,0.001,0.0,0.22833333333333336,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.2594666666666667,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.08566666666666668,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,1.4496666666666667,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,2.1595999999999997,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.6138666666666667,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.21233333333333335,0.0,0.8
2024-01-01 12:45:00,0.001,0.0,0.331,0.0,0.4
2024-01-01 13:00:00,0.001,0.0,0.16165333333333332,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.043666666666666666,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.035,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.035,0.0,2.2
2024-01-01 14:00:00,0.001,0.0,0.19885333333333335,2.2,0.0
2024-01-01 14:15:00,0.001,0.0,0.5157,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.17329999999999998,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.3169666666666667,0.0,1.4
2024-01-01 15:00:00,0.001,0.0,0.45023333333333326,0.0,0.8
2024-01-01 15:15:00,0.001,0.0,0.24016666666666667,0.0,1.8
2024-01-01 15:30:00,0.001,0.0,0.4243417578823314,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.7209055306862476,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.38525219735291427,0.0,1.8
2024-01-01 16:15:00,0.001,0.0,0.32325219735291433,0.0,1.6
2024-01-01 16:30:00,0.001,0.0,0.7212014649019428,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.43796666666666667,0.0,1.2
2024-01-01 17:00:00,0.001,0.0,0.45029798507841523,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.5582521973529143,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,1.040918864019581,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,1.5712521973529143,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.828518864019581,0.0,1.0
2024-01-01 18:15:00,0.001,0.0,0.3046999999999999,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.5671,1.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.34890000000000004,1.2,0.0
2024-01-01 19:00:00,0.001,0.0,0.324,0.0,2.0
2024-01-01 19:15:00,0.001,0.0,0.2,0.0,2.4
2024-01-01 19:30:00,0.001,0.0,0.1774139192941105,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.1279521973529143,0.0,0.8
2024-01-01 20:00:00,0.001,0.0,0.6809521973529142,0.0,3.0
2024-01-01 20:15:00,0.001,0.0,0.3860655306862476,0.0,3.0
2024-01-01 20:30:00,0.001,0.0,0.5216084245489981,0.0,3.0
2024-01-01 20:45:00,0.001,0.0,0.5030452377058591,0.0,3.0
2024-01-01 21:00:00,0.001,0.0,0.41425219735291435,0.0,3.0
2024-01-01 21:15:00,0.001,0.0,0.7155855306862476,0.0,3.0
2024-01-01 21:30:00,0.001,0.0,0.5132521973529143,0.0,3.0
2024-01-01 21:45:00,0.001,0.0,0.3781716113921372,0.0,2.4
2024-01-01 22:00:00,0.001,0.0,0.374918864019581,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.4782521973529143,0.0,0.0
2024-01-01 22:30:00,0.001,0.0,0.4115721973529143,0.0,0.0
2024-01-01 22:45:00,0.001,0.0,0.2402521973529143,0.0,0.2
2024-01-01 23:00:00,0.001,0.0,0.39225219735291433,0.0,1.0
2024-01-01 23:15:00,0.001,0.0,0.2402521973529143,0.0,2.8
2024-01-01 23:30:00,0.001,0.0,0.21838553068624764,0.0,0.2
2024-01-01 23:45:00,0.001,0.0,0.467918864019581,0.0,0.8
2024-01-02 00:00:00,0.001,0.0,0.38525219735291427,0.0,0.4
2024-01-02 00:15:00,0.001,0.0,0.3760681315686095,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.48169999999999996,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.18336666666666665,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.1707,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.2533666666666667,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.29469999999999996,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.25936666666666663,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.28470666666666666,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.035,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.035,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.05566666666666667,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.19,0.0,1.2
2024-01-02 03:15:00,0.001,0.0,0.18000000000000002,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.187,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.035,0.0,1.8
2024-01-02 04:00:00,0.001,0.0,0.035,0.0,3.0
