,WasherDryer,TumbleDryer,BaseLoad,P_EV,P_WB
2024-04-18 18:45:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-18 19:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 19:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-18 19:30:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-18 19:45:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-18 20:00:00,0.001,0.001,0.10866666666666668,0.0,0.0
2024-04-18 20:15:00,0.001,0.001,0.05,0.0,1.3333333333333333
2024-04-18 20:30:00,0.001,0.001,0.05,0.0,0.6666666666666666
2024-04-18 20:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-18 21:00:00,0.001,0.001,0.399,0.0,0.0
2024-04-18 21:15:00,0.001,0.001,0.186,0.0,0.0
2024-04-18 21:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 21:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 22:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 22:15:00,0.001,0.001,0.2006666666666667,0.0,0.0
2024-04-18 22:30:00,0.001,0.001,0.389,0.0,0.0
2024-04-18 22:45:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-04-18 23:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 23:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-18 23:30:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-18 23:45:00,0.001,0.001,0.328,0.0,0.0
2024-04-19 00:00:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-19 00:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-19 00:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 00:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 01:00:00,0.001,0.001,0.184,0.0,0.0
2024-04-19 01:15:00,0.001,0.001,0.27266666666666667,0.0,0.0
2024-04-19 01:30:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-04-19 01:45:00,0.001,0.001,0.07066666666666667,1.8666666666666667,0.0
2024-04-19 02:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 02:15:00,0.001,0.001,0.10066666666666667,0.0,0.0
2024-04-19 02:30:00,0.001,0.001,0.25,0.0,0.0
2024-04-19 02:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-19 03:00:00,0.001,0.001,0.205,0.0,2.0
2024-04-19 03:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-19 03:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 03:45:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-19 04:00:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-19 04:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 04:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-19 04:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-19 05:00:00,0.001,0.001,0.13866666666666666,0.0,0.0
2024-04-19 05:15:00,0.001,0.001,0.23399999999999999,0.0,0.0
2024-04-19 05:30:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-19 05:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 06:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-19 06:15:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-19 06:30:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-19 06:45:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-19 07:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 07:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 07:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-19 07:45:00,0.001,0.001,0.20466666666666666,0.0,2.0
2024-04-19 08:00:00,0.001,0.001,0.21066666666666667,0.0,0.6666666666666666
2024-04-19 08:15:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-19 08:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 08:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 09:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-19 09:15:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-19 09:30:00,0.001,0.001,0.12166666666666666,0.0,0.0
2024-04-19 09:45:00,0.001,0.001,0.063,0.0,0.0
2024-04-19 10:00:00,0.001,0.001,0.063,0.0,0.0
2024-04-19 10:15:00,0.001,0.001,0.12326666666666666,0.0,0.0
2024-04-19 10:30:00,0.001,0.001,0.399,0.0,4.666666666666667
2024-04-19 10:45:00,0.001,0.001,0.186,0.0,5.0
2024-04-19 11:00:00,0.001,0.001,0.6897333333333333,0.0,5.0
2024-04-19 11:15:00,0.001,0.001,1.9691999999999998,0.0,5.0
2024-04-19 11:30:00,0.001,0.001,0.05,0.0,2.0
2024-04-19 11:45:00,0.001,0.001,0.20673333333333332,0.0,0.0
2024-04-19 12:00:00,0.001,0.001,0.402,0.0,2.3333333333333335
2024-04-19 12:15:00,0.001,0.001,0.12033333333333333,0.0,0.0
2024-04-19 12:30:00,0.001,0.001,0.063,0.0,0.0
2024-04-19 12:45:00,0.001,0.001,0.0578,0.0,0.0
2024-04-19 13:00:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-19 13:15:00,0.001,0.001,0.328,0.0,0.0
2024-04-19 13:30:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-19 13:45:00,0.001,0.001,0.07066666666666667,0.0,1.3333333333333333
2024-04-19 14:00:00,0.001,0.001,0.05,0.0,1.6666666666666667
2024-04-19 14:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 14:30:00,0.001,0.001,0.184,0.0,0.0
2024-04-19 14:45:00,0.001,0.001,0.3902733333333333,0.0,0.0
2024-04-19 15:00:00,0.001,0.001,0.35536666666666666,0.0,0.0
2024-04-19 15:15:00,0.001,0.001,0.20636666666666664,0.0,1.0
2024-04-19 15:30:00,0.001,0.001,0.18648824949151155,7.0,1.3333333333333333
2024-04-19 15:45:00,0.001,0.001,0.24819040903934017,7.0,0.0
2024-04-19 16:00:00,0.001,0.001,0.39752374237267346,7.0,0.0
2024-04-19 16:15:00,0.001,0.001,0.3181904090393402,7.0,0.0
2024-04-19 16:30:00,0.001,0.001,0.3525237423726735,7.0,0.0
2024-04-19 16:45:00,0.001,0.001,0.21819040903934017,7.0,0.0
2024-04-19 17:00:00,0.001,0.001,0.18727649898302312,1.8666666666666667,0.0
2024-04-19 17:15:00,0.001,0.001,0.3797,0.0,0.0
2024-04-19 17:30:00,0.001,0.001,0.3010333333333333,0.0,2.0
2024-04-19 17:45:00,0.001,0.001,0.24769999999999998,0.0,0.0
2024-04-19 18:00:00,0.001,0.001,0.3407,0.0,0.0
2024-04-19 18:15:00,0.001,0.001,0.20636666666666664,3.2666666666666666,0.0
2024-04-19 18:30:00,0.001,0.001,0.27436666666666665,0.0,0.0
2024-04-19 18:45:00,0.001,0.001,0.3697,0.0,0.0
2024-04-19 19:00:00,0.001,0.001,0.22236666666666666,0.0,0.0
2024-04-19 19:15:00,0.001,0.001,0.24769999999999998,0.0,0.0
2024-04-19 19:30:00,0.001,0.001,0.3407,0.0,0.0
2024-04-19 19:45:00,0.001,0.001,0.21903333333333333,0.0,0.0
2024-04-19 20:00:00,0.001,0.001,0.3383733333333333,0.0,0.0
2024-04-19 20:15:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-19 20:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 20:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 21:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-19 21:15:00,0.001,0.001,0.20466666666666666,0.0,0.0
2024-04-19 21:30:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-19 21:45:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-19 22:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 22:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-19 22:30:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-19 22:45:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-19 23:00:00,0.001,0.001,0.10866666666666668,0.0,0.0
2024-04-19 23:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 23:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-19 23:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 00:00:00,0.001,0.001,0.399,0.0,2.0
2024-04-20 00:15:00,0.001,0.001,0.186,0.0,0.0
2024-04-20 00:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 00:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 01:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 01:15:00,0.001,0.001,0.2006666666666667,0.0,0.0
2024-04-20 01:30:00,0.001,0.001,0.389,0.0,0.0
2024-04-20 01:45:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-04-20 02:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 02:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 02:30:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-20 02:45:00,0.001,0.001,0.328,0.0,0.0
2024-04-20 03:00:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-20 03:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 03:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 03:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 04:00:00,0.001,0.001,0.184,0.0,0.0
2024-04-20 04:15:00,0.001,0.001,0.27266666666666667,0.0,0.0
2024-04-20 04:30:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-04-20 04:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 05:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 05:15:00,0.001,0.001,0.10066666666666667,0.0,0.0
2024-04-20 05:30:00,0.001,0.001,0.25,0.0,0.0
2024-04-20 05:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-20 06:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 06:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 06:30:00,0.001,0.001,0.05,0.0,2.0
2024-04-20 06:45:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-20 07:00:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-20 07:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 07:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 07:45:00,0.001,0.001,0.07066666666666667,0.9333333333333333,0.0
2024-04-20 08:00:00,0.001,0.001,0.13866666666666666,7.0,0.0
2024-04-20 08:15:00,0.001,0.001,0.23399999999999999,0.9333333333333333,0.0
2024-04-20 08:30:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-20 08:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 09:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 09:15:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-20 09:30:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-20 09:45:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-20 10:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 10:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 10:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 10:45:00,0.001,0.001,0.20466666666666666,0.0,0.0
2024-04-20 11:00:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-20 11:15:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-20 11:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 11:45:00,0.001,0.001,0.112,0.0,1.6666666666666667
2024-04-20 12:00:00,0.001,0.001,1.1044666666666667,0.0,0.6666666666666666
2024-04-20 12:15:00,0.001,0.001,2.4410666666666665,0.0,0.0
2024-04-20 12:30:00,0.001,0.001,1.0784666666666667,0.0,0.0
2024-04-20 12:45:00,0.001,0.001,0.171,0.0,1.3333333333333333
2024-04-20 13:00:00,0.001,0.001,1.1742666666666668,0.0,1.6666666666666667
2024-04-20 13:15:00,0.001,0.001,2.368,0.0,0.0
2024-04-20 13:30:00,0.001,0.001,1.9073333333333333,0.0,0.0
2024-04-20 13:45:00,0.001,0.001,0.19899999999999998,0.0,0.0
2024-04-20 14:00:00,0.001,0.001,0.050866666666666664,0.9333333333333333,0.0
2024-04-20 14:15:00,0.001,0.001,0.05,7.0,0.3333333333333333
2024-04-20 14:30:00,0.001,0.001,0.0570942454236041,5.6,2.0
2024-04-20 14:45:00,0.001,0.001,0.21249040903934016,0.0,0.0
2024-04-20 15:00:00,0.001,0.001,0.4008237423726735,0.0,0.6666666666666666
2024-04-20 15:15:00,0.001,0.001,0.11915707570600684,0.0,1.6666666666666667
2024-04-20 15:30:00,0.001,0.001,0.0618237423726735,0.0,0.0
2024-04-20 15:45:00,0.001,0.001,0.0570942454236041,0.0,0.0
2024-04-20 16:00:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-20 16:15:00,0.001,0.001,0.328,0.0,3.6666666666666665
2024-04-20 16:30:00,0.001,0.001,0.2986666666666667,6.533333333333333,0.0
2024-04-20 16:45:00,0.001,0.001,0.10259798507841525,7.0,3.3333333333333335
2024-04-20 17:00:00,0.001,0.001,1.3677521973529143,2.8,0.0
2024-04-20 17:15:00,0.001,0.001,2.2052855306862473,0.0,0.0
2024-04-20 17:30:00,0.001,0.001,1.0643521973529144,0.0,2.0
2024-04-20 17:45:00,0.001,0.001,0.3042188640195809,0.0,0.0
2024-04-20 18:00:00,0.001,0.001,0.22808058596077713,0.0,0.0
2024-04-20 18:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 18:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 18:45:00,0.001,0.001,0.10066666666666667,0.0,0.0
2024-04-20 19:00:00,0.001,0.001,0.25,0.0,0.0
2024-04-20 19:15:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-20 19:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 19:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 20:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 20:15:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-20 20:30:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-20 20:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 21:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 21:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-20 21:30:00,0.001,0.001,0.13866666666666666,0.0,0.0
2024-04-20 21:45:00,0.001,0.001,0.23399999999999999,0.0,0.0
2024-04-20 22:00:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-20 22:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-20 22:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-20 22:45:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-20 23:00:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-20 23:15:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-20 23:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-20 23:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 00:00:00,0.001,0.001,0.205,0.0,1.6666666666666667
2024-04-21 00:15:00,0.001,0.001,0.20466666666666666,0.0,0.3333333333333333
2024-04-21 00:30:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-21 00:45:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-21 01:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 01:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 01:30:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-21 01:45:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-21 02:00:00,0.001,0.001,0.10866666666666668,0.0,0.0
2024-04-21 02:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 02:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 02:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 03:00:00,0.001,0.001,0.399,0.0,0.0
2024-04-21 03:15:00,0.001,0.001,0.186,0.0,0.0
2024-04-21 03:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 03:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 04:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 04:15:00,0.001,0.001,0.2006666666666667,0.0,0.0
2024-04-21 04:30:00,0.001,0.001,0.389,0.0,0.0
2024-04-21 04:45:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-04-21 05:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 05:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 05:30:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-21 05:45:00,0.001,0.001,0.328,0.0,0.0
2024-04-21 06:00:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-21 06:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 06:30:00,0.001,0.001,0.05,0.0,0.3333333333333333
2024-04-21 06:45:00,0.001,0.001,0.05,0.0,1.6666666666666667
2024-04-21 07:00:00,0.001,0.001,0.184,0.0,0.0
2024-04-21 07:15:00,0.001,0.001,0.27266666666666667,0.0,0.0
2024-04-21 07:30:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-04-21 07:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 08:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 08:15:00,0.001,0.001,0.10066666666666667,0.0,0.0
2024-04-21 08:30:00,0.001,0.001,0.25,0.0,0.0
2024-04-21 08:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-21 09:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-21 09:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 09:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 09:45:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-21 10:00:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-21 10:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 10:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-21 10:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 11:00:00,0.001,0.001,0.13866666666666666,0.0,0.0
2024-04-21 11:15:00,0.001,0.001,0.23399999999999999,0.0,0.0
2024-04-21 11:30:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-21 11:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 12:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-21 12:15:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-21 12:30:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-21 12:45:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-21 13:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 13:15:00,0.001,0.001,0.112,0.0,2.0
2024-04-21 13:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-21 13:45:00,0.001,0.001,0.20466666666666666,0.0,0.0
2024-04-21 14:00:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-21 14:15:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-21 14:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 14:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 15:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-21 15:15:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-21 15:30:00,0.001,0.001,0.10866666666666668,0.0,0.0
2024-04-21 15:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 16:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 16:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-21 16:30:00,0.001,0.001,0.399,0.0,0.0
2024-04-21 16:45:00,0.001,0.001,0.186,0.0,0.0
2024-04-21 17:00:00,0.001,0.001,0.05,3.7333333333333334,0.0
2024-04-21 17:15:00,0.001,0.001,0.05,7.0,0.0
2024-04-21 17:30:00,0.001,0.001,0.05,7.0,0.0
2024-04-21 17:45:00,0.001,0.001,0.2006666666666667,7.0,0.0
2024-04-21 18:00:00,0.001,0.001,0.389,7.0,0.0
2024-04-21 18:15:00,0.001,0.001,0.10733333333333334,7.0,0.0
2024-04-21 18:30:00,0.001,0.001,0.05,7.0,0.0
2024-04-21 18:45:00,0.001,0.001,0.05,7.0,0.0
2024-04-21 19:00:00,0.001,0.001,0.06266666666666668,7.0,0.0
2024-04-21 19:15:00,0.001,0.001,0.328,6.533333333333333,0.0
2024-04-21 19:30:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-21 19:45:00,0.001,0.001,0.07066666666666667,0.0,2.0
2024-04-21 20:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 20:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 20:30:00,0.001,0.001,0.184,0.0,0.0
2024-04-21 20:45:00,0.001,0.001,0.27266666666666667,0.0,0.0
2024-04-21 21:00:00,0.001,0.001,0.21966666666666665,0.0,0.0
2024-04-21 21:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 21:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 21:45:00,0.001,0.001,0.10066666666666667,0.0,0.0
2024-04-21 22:00:00,0.001,0.001,0.25,0.0,0.0
2024-04-21 22:15:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-21 22:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-21 22:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-21 23:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-21 23:15:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-21 23:30:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-21 23:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 00:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 00:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-22 00:30:00,0.001,0.001,0.13866666666666666,0.0,0.0
2024-04-22 00:45:00,0.001,0.001,0.23399999999999999,0.0,0.0
2024-04-22 01:00:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-22 01:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 01:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 01:45:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-22 02:00:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-22 02:15:00,0.001,0.001,0.13066666666666665,0.0,1.0
2024-04-22 02:30:00,0.001,0.001,0.05,0.0,1.0
2024-04-22 02:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 03:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 03:15:00,0.001,0.001,0.20466666666666666,0.0,0.0
2024-04-22 03:30:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-22 03:45:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-22 04:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 04:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 04:30:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-22 04:45:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-22 05:00:00,0.001,0.001,0.10866666666666668,0.0,3.0
2024-04-22 05:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 05:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 05:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 06:00:00,0.001,0.001,0.399,0.0,0.0
2024-04-22 06:15:00,0.001,0.001,0.186,2.8,0.0
2024-04-22 06:30:00,0.001,0.001,0.05,7.0,0.0
2024-04-22 06:45:00,0.001,0.001,0.05,7.0,0.0
2024-04-22 07:00:00,0.001,0.001,0.05,7.0,0.0
2024-04-22 07:15:00,0.001,0.001,0.2006666666666667,7.0,0.0
2024-04-22 07:30:00,0.001,0.001,0.389,4.666666666666667,0.0
2024-04-22 07:45:00,0.001,0.001,0.10733333333333334,0.0,0.0
2024-04-22 08:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 08:15:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 08:30:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-04-22 08:45:00,0.001,0.001,0.328,0.0,0.0
2024-04-22 09:00:00,0.001,0.001,0.2856666666666667,0.0,0.0
2024-04-22 09:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-22 09:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 09:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 10:00:00,0.001,0.001,0.184,0.0,0.0
2024-04-22 10:15:00,0.001,0.001,0.27266666666666667,0.0,0.0
2024-04-22 10:30:00,0.001,0.001,0.21966666666666665,2.8,0.0
2024-04-22 10:45:00,0.001,0.001,0.07066666666666667,7.0,0.0
2024-04-22 11:00:00,0.001,0.001,0.05,7.0,0.0
2024-04-22 11:15:00,0.001,0.001,0.10066666666666667,5.6,2.0
2024-04-22 11:30:00,0.001,0.001,0.25,0.0,0.0
2024-04-22 11:45:00,0.001,0.001,0.17066666666666666,0.0,0.0
2024-04-22 12:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 12:15:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-22 12:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 12:45:00,0.001,0.001,0.24399999999999997,0.0,0.0
2024-04-22 13:00:00,0.001,0.001,0.16533333333333333,0.0,0.0
2024-04-22 13:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 13:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 13:45:00,0.001,0.001,0.07066666666666667,0.0,0.0
2024-04-22 14:00:00,0.001,0.001,0.13866666666666666,0.0,0.0
2024-04-22 14:15:00,0.001,0.001,0.23399999999999999,0.0,0.0
2024-04-22 14:30:00,0.001,0.001,0.08666666666666667,0.0,0.0
2024-04-22 14:45:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 15:00:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 15:15:00,0.001,0.001,0.08333333333333333,0.0,0.0
2024-04-22 15:30:00,0.001,0.001,0.26599999999999996,0.0,0.0
2024-04-22 15:45:00,0.001,0.001,0.13066666666666665,0.0,0.0
2024-04-22 16:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 16:15:00,0.001,0.001,0.112,0.0,0.0
2024-04-22 16:30:00,0.001,0.001,0.205,0.0,0.0
2024-04-22 16:45:00,0.001,0.001,0.20466666666666666,0.0,0.0
2024-04-22 17:00:00,0.001,0.001,0.21066666666666667,0.0,0.0
2024-04-22 17:15:00,0.001,0.001,0.06466666666666668,0.0,0.0
2024-04-22 17:30:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 17:45:00,0.001,0.001,0.112,0.0,2.0
2024-04-22 18:00:00,0.001,0.001,0.25566666666666665,0.0,0.0
2024-04-22 18:15:00,0.001,0.001,0.27066666666666667,0.0,0.0
2024-04-22 18:30:00,0.001,0.001,0.10866666666666668,0.0,0.0
2024-04-22 18:45:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 19:00:00,0.001,0.001,0.05,0.0,0.0
2024-04-22 19:15:00,0.001,0.001,0.112,0.0,0.0
