,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,11.0,0.5481805305633457,11.002419601166569,11.498753825177488,12.0,59.9448,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,11.0,0.5481805305633457,11.007557174737602,11.49613610131644,12.0,59.724,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,11.0,0.5481805305633457,11.012622418758873,11.493598814569982,12.0,59.724,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,11.0,0.5481805305633457,11.017616736050188,11.491140271225829,12.0,59.47188915432393,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,11.0,0.5481805305633457,11.022541501044754,11.488758812142123,12.0,60.127339512661266,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,11.0,0.5481805305633457,11.027398060366215,11.486452812044023,12.0,58.20833215480174,60.0,3.594378666666667,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,11.0,0.5481805305633457,11.032187733393954,11.484220678834662,12.0,59.92882331581466,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,11.0,0.5481805305633457,11.036911812816909,11.482060852920073,12.0,59.70972919254664,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,11.0,0.5481805305633457,11.041218911069754,11.47820275826504,11.0,61.089194075489786,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,11.0,0.5481805305633457,11.045042967190486,11.472419254060405,11.0,60.97879407548979,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,11.0,0.5481805305633457,11.048779350488008,11.466745010210849,11.0,59.7715891065457,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,11.0,0.5481805305633457,11.052429865118876,11.461177822267874,11.0,61.10296722408035,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,11.0,0.5481805305633457,11.05599627850089,11.455715530580862,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,11.0,0.5481805305633457,11.05948032206041,11.450356019386012,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,11.0,0.5481805305633457,11.062883691964453,11.445097215913837,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,11.0,0.5481805305633457,11.066208049837934,11.439937089514785,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,1.0,12.2,0.5481805305633457,11.075935958156409,11.434873650802652,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,2.0,13.4,0.5481805305633457,11.588960833327038,11.431937916703935,11.0,60.69816722408034,60.0,0.0,0.0,0.0,0,0,0,0.0
