,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,0.601263870987273,14.99276323402923,13.503709554705525,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,0.601263870987273,14.977396003729448,13.511502918031464,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,0.601263870987273,14.962243140964679,13.519058405384186,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,0.601263870987273,14.947300527659293,13.526380982251784,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,0.601263870987273,14.932564128303191,13.533475513685833,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,0.601263870987273,14.918029988288696,13.54034676632633,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,0.601263870987273,14.903694232280987,13.546999410385808,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,0.601263870987273,14.889553062621358,13.553438021593484,12.0,60.0,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,0.601263870987273,14.875235915147265,13.557917776325185,11.0,59.985279999999996,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,0.601263870987273,14.860670434073798,13.560219451646502,11.0,59.455360000000006,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,0.601263870987273,14.846263737886431,13.562360512022062,11.0,59.11680000000001,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,0.601263870987273,14.83201291232843,13.564344436724712,11.0,58.86736573339706,60.0,2.053930666666667,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,0.601263870987273,14.817915101269802,13.56617463439315,11.0,60.24003210702346,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,0.601263870987273,14.80396750553712,13.567854444456591,11.0,61.00196204491167,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,0.601263870987273,14.790167381766913,13.569387138530656,11.0,60.05678998566656,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,0.601263870987273,14.77651204128218,13.570775921785154,11.0,60.2445442140469,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,0.601263870987273,14.76299884899151,13.572023934284312,11.0,60.57447262302924,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,17.333333333333332,0.601263870987273,15.022405073163304,13.57357547255361,11.0,60.57447262302924,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.601263870987273,16.276362863227394,13.582078126400473,11.0,60.07399262302924,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,20.0,0.601263870987273,17.608803484450792,13.602467070085224,11.0,59.66183262302925,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,20.0,0.601263870987273,18.92836813268179,13.632854405988413,10.0,59.470472623029245,60.0,0.0,0.0,0.0,0,0,0,0.0
