,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,11.0,0.04291769786111189,11.004989237197032,11.497452739736417,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,11.0,0.042880934511932596,11.01546899345025,11.492239942502298,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,11.0,0.03982002338863373,11.025631085483012,11.487395034718908,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,11.0,0.03690402171803437,11.035489283471065,11.482900612193374,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,11.0,0.03412628610451251,11.045056731932887,11.478740068575545,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,11.0,0.03148047675592489,11.054345978296343,11.474897558896764,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,11.0,0.028960543613339433,11.063369000160433,11.471357964774427,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,11.0,0.026560713114419165,11.072137231311661,11.468106861206204,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,11.0,0.09986166640356137,11.08031835877978,11.460671640921912,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,11.0,0.10087844125636633,11.087761471822716,11.448576699428656,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,11.0,0.09662002863704415,11.094813374160452,11.436993078458373,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,11.0,0.09255454417581875,11.101492173525441,11.425897608788308,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,11.0,0.08867318160036503,11.107815149333703,11.415268178780314,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,11.0,0.08496753690848323,11.113798790530497,11.405083686070345,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,11.0,0.08142958999101171,11.11945883170704,11.395323991464927,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,11.0,0.07805168709427722,11.124810287567255,11.385969874943862,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,11.0,0.07482652408372682,11.129867485819913,11.377002993672798,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,12.8,0.03830409548126644,11.362388969559143,11.369210961046353,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,17.0,-0.10835867238014577,12.269659510041722,11.372314297873004,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.8,-0.5168008588154482,14.627207272701414,11.41038340221755,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,11.0,-0.511738281840864,15.010404983739566,11.474528598184095,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,11.6,-0.47821796405423095,14.936796833046953,11.53223985228175,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,20.0,-0.6837792090614737,16.379721495596456,11.596478844125825,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,20.0,-1.139882589250082,19.109865025494223,11.705628086288918,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,20.0,-1.3713491689691824,20.4609426762569,11.85898808133045,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,20.0,-1.3013506354064792,20.283196634073306,12.015814233520839,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,20.0,-1.2324435312222803,20.112188299021902,12.164362517317562,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,20.0,-1.1667279219464934,19.947616233821627,12.305016225788082,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,20.0,-1.10406036345399,19.789209550154077,12.43814121853518,10.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,2.0,14.0,-1.0443025140586668,19.636695592408646,12.564087005114697,10.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,2.0,11.0,-0.987317585967745,19.48979284473456,12.683186760566304,10.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,2.0,11.0,-0.9329786765142974,19.348251211884506,12.795758268935876,10.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,2.0,11.0,-0.8813420058781067,19.212997750346403,12.902111740904507,10.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,2.0,11.0,-0.8323605473392427,19.083938246030943,13.00257005777465,10.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,2.0,11.0,-0.7856587871289779,18.959506298693427,13.097417455660004,10.0,0.0,0.0,0,0,0
2024-01-01 08:45:00,2.0,11.0,-0.7411305036258685,18.83949634558443,13.186914968100417,10.0,0.0,0.0,0,0,0
2024-01-01 09:00:00,2.0,11.0,-0.6989024241343529,18.72519951275215,13.271320571287008,10.0,0.0,0.0,0,0,0
2024-01-01 09:15:00,2.0,11.0,-0.6589670358789436,18.616599001820255,13.350914710500346,10.0,0.756458333333333,0.72875,1,1,0
2024-01-01 09:30:00,2.0,11.0,-0.6208953289233988,18.51179501650265,13.425934541012214,10.0,0.7999999999999992,0.0,1,0,0
2024-01-01 09:45:00,3.0,16.866666666666667,-0.6647902054229303,18.97989551174207,13.49869125454958,10.0,0.7999999999999992,0.0,1,0,1
2024-01-01 10:00:00,3.0,19.5,-0.918036004441307,20.00266573142368,13.595435560172499,11.0,0.0,0.0,0,0,0
2024-01-01 10:15:00,3.0,19.5,-0.8747768572632909,19.88227956122942,13.70086401953548,11.0,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,19.566666666666666,-0.8283024644626805,19.766441229689303,13.800709435867182,11.0,0.7999999999999999,0.7881250000000001,1,1,0
2024-01-01 10:45:00,3.0,19.833333333333332,-0.7839811894191503,19.65494735811516,13.895230395078814,11.0,0.7999999999999999,0.0,1,0,0
2024-01-01 11:00:00,3.0,19.6,-0.8177118343421325,19.550650188588843,13.989148653407295,12.0,0.7999999999999999,0.0,1,0,0
2024-01-01 11:15:00,3.0,19.5,-0.7815795727802575,19.45383559910476,14.083239863276807,12.0,0.7999999999999999,0.0,1,0,0
2024-01-01 11:30:00,3.0,19.5,-0.741893657259555,19.3608619906265,14.17256395687917,12.0,0.7999999999999999,0.0,1,0,0
2024-01-01 11:45:00,3.0,19.5,-0.7040390792574284,19.271556572391138,14.25734087295675,12.0,0.7999999999999999,0.0,1,0,1
2024-01-01 12:00:00,3.0,19.8,-0.7479380187328891,19.74111853354276,14.339871133315409,12.0,0.0,0.0,0,0,0
2024-01-01 12:15:00,3.0,19.5,-0.8919182529272739,20.597169015151458,14.439811043573002,12.0,0.0,0.0,0,0,0
2024-01-01 12:30:00,3.0,19.5,-0.8456053675326761,20.485202366829586,14.541680670525787,12.0,0.0,0.0,0,0,0
2024-01-01 12:45:00,1.0,19.766666666666666,-0.8014338710653299,20.377540757236694,14.638244075649705,12.0,0.0,0.0,0,0,0
2024-01-01 13:00:00,3.0,19.633333333333333,-0.7592812263288555,20.273829548891687,14.729745706017415,12.0,0.77625,0.7722916666666667,1,1,0
